회사명,거래소코드,회계년도,총자본증가율(IFRS),자기자본증가율(IFRS),매출액증가율(IFRS),순이익증가율(IFRS),매출액순이익률(IFRS),총자본순이익률(IFRS),자기자본순이익률(IFRS),자본금순이익률(IFRS),유보율(IFRS),사내유보율(IFRS),자기자본배당률(IFRS),배당성향(IFRS),자기자본구성비율(IFRS),타인자본구성비율(IFRS),부채비율(IFRS),총자본회전률(IFRS),자기자본회전률(IFRS),자본금회전률(IFRS),타인자본회전률(IFRS),PER(최저)(IFRS),PBR(최저)(IFRS),PCR(최저)(IFRS),PSR(최저)(IFRS)
덕양산업(주),024900,2018/12,35.25,-2.46,28.17,-76.46,0.02,0.07,0.45,1.63,262.67,0,0,0,13.06,86.94,665.95,3,19.74,71.95,3.54,110.44,0.61,0.67,0.03
덕양산업(주),024900,2019/12,-8.2,-16.96,7.27,0,-1.04,-3.04,-24.36,-80.24,201.66,0,0,0,11.81,88.19,746.7,2.92,23.43,77.18,3.34,0,0.81,0,0.03
덕양산업(주),024900,2020/12,1.37,-11.65,-3.23,0,-0.47,-1.39,-12.59,-35.44,166.84,0,0,0,10.29,89.71,871.5,2.93,26.54,74.69,3.3,0,0.55,1.42,0.02
덕양산업(주),024900,2021/12,4.6,14.72,6.5,0,0.11,0.32,2.99,8.48,204.76,0,0,0,11.29,88.71,785.86,3.03,28.06,79.54,3.4,40.32,1.26,2.52,0.04
덕양산업(주),024900,2017/12,0.45,6.53,10.98,0,0.12,0.34,1.94,6.92,271.76,0,0,0,18.1,81.9,452.36,2.76,15.7,56.14,3.35,37.85,0.89,1.39,0.05
덕양산업(주),024900,2016/12,-0.06,-7.96,0.94,0,-0.35,-0.87,-4.9,-17.71,249.15,0,0,0,17.07,82.93,485.77,2.49,14,50.58,3.03,0,1.08,0,0.06
동국제강(주),001230,2018/12,-7.25,-16.32,-1.08,0,-8.29,-7.45,-16.9,-75.51,309.07,0,0,0,41.76,58.24,139.47,0.9,2.04,9.1,1.61,0,0.28,1.37,0.12
동국제강(주),001230,2017/12,-1.7,7.32,21.47,43.75,1.3,1.12,2.54,11.93,391.01,0,0.33,13.29,46.28,53.72,116.05,0.87,1.96,9.21,1.56,13.72,0.34,0,0.18
동국제강(주),001230,2020/12,-1.59,4.88,-8.74,0,0.41,0.36,0.83,3.24,303.17,0,0.79,97.86,45.01,54.99,122.16,0.87,2,7.83,1.55,13.88,0.12,0.47,0.06
동국제강(주),001230,2021/12,13.4,15.35,48.73,1476.69,4.39,5.38,11.84,51.13,364.73,0,1.37,12.41,45.79,54.21,118.39,1.23,2.7,11.65,2.24,2.37,0.27,21.13,0.1
동국제강(주),001230,2019/12,-7.13,-6.07,-5.77,0,-2.57,-2.35,-5.59,-22.06,284.38,0,0,0,42.24,57.76,136.76,0.91,2.17,8.58,1.57,0,0.24,5.41,0.1
동국제강(주),001230,2016/12,-5.19,1.92,-0.55,224.49,1.09,0.76,1.85,8.3,357.87,0,0.52,28.65,42.4,57.6,135.88,0.69,1.69,7.58,1.17,9.25,0.17,0.69,0.1
동부건설(주),005960,2018/12,13.61,18.76,31.59,-23.85,8.77,11.3,22.08,70.03,244.95,0,1.75,8.58,52.24,47.76,91.43,1.29,2.52,7.99,2.64,1.86,0.39,2.38,0.16
동부건설(주),005960,2017/12,-6.41,21.42,21.42,142.11,15.15,15.32,34.78,92.14,190.76,0,0,0,49.98,50.02,100.1,1.01,2.3,6.08,1.81,1.99,0.64,0,0.3
동부건설(주),005960,2020/12,-2.36,10.38,-0.7,-19.88,4.62,6.4,11.22,44.81,311.62,0,4.38,40.97,60.6,39.4,65.01,1.39,2.43,9.7,3.23,2.63,0.3,0,0.12
동부건설(주),005960,2021/12,29.93,15.25,-6.83,76.32,8.74,9.94,17.52,77.42,373.52,0,3.81,23.27,53.76,46.24,86.03,1.14,2,8.85,2.63,2.98,0.51,282.64,0.26
동부건설(주),005960,2019/12,14.55,17.56,30.37,-14.83,5.73,8.43,15.92,58.3,287.81,0,3.62,24.56,53.61,46.39,86.54,1.47,2.78,10.18,3.13,2.34,0.36,1.3,0.13
동부건설(주),005960,2016/12,10.39,203.58,-18.18,0,7.6,6.43,23.93,53.7,140.38,0,0,0,38.52,61.48,159.58,0.85,3.15,7.07,1.16,2.71,0.43,0,0.21
동성제약(주),002210,2018/12,12.89,-10.56,11.56,0,-6.25,-4.35,-9.44,-23.2,143.99,0,0,0,41,59,143.89,0.7,1.51,3.71,1.29,0,2.15,87.33,1.32
동성제약(주),002210,2017/12,-0.96,15.55,3.34,0,-0.24,-0.16,-0.33,-0.84,171.4,0,0,0,51.75,48.25,93.22,0.66,1.37,3.49,1.27,0,1.13,39.73,0.87
동성제약(주),002210,2020/12,-4.56,-21.61,1.46,0,-16.04,-10.94,-22.52,-53.97,129.37,0,0,0,43.71,56.29,128.79,0.68,1.4,3.37,1.33,0,3.06,33.1,1.89
동성제약(주),002210,2021/12,-16.81,-15.48,-3.86,0,-5.11,-3.75,-8.51,-16.52,108.23,0,0,0,44.41,55.59,125.2,0.73,1.67,3.23,1.31,0,4.33,0,2.33
동성제약(주),002210,2016/12,1.02,-3.66,6.78,0,-2.08,-1.33,-2.93,-7.41,161.28,0,0,0,44.36,55.64,125.43,0.64,1.41,3.56,1.17,0,1.44,0,0.99
동성제약(주),002210,2019/12,-6.04,21.94,-5.85,0,-9.69,-6.17,-13.14,-32.99,180.07,0,0,0,53.21,46.79,87.92,0.64,1.36,3.41,1.2,0,4.68,0,3.75
동아쏘시오홀딩스(주),000640,2018/12,-11.47,-13.55,-14.03,0,-110.99,-9.31,-13.3,-257.03,1692.66,0,1.12,0,69.11,30.89,44.69,0.08,0.12,2.32,0.28,0,1,26.43,7.55
동아쏘시오홀딩스(주),000640,2019/12,5.06,1.54,-4.78,0,20.65,1.71,2.52,45.54,1720.34,0,1.1,43.92,66.8,33.2,49.7,0.08,0.12,2.2,0.26,32.76,0.84,21.68,6.77
동아쏘시오홀딩스(주),000640,2020/12,9.25,10.66,-19.47,421.46,133.74,8.33,12.38,237.13,1936.09,0,0.98,8.31,67.66,32.34,47.79,0.06,0.09,1.77,0.19,5.62,0.68,20.73,7.51
동아쏘시오홀딩스(주),000640,2021/12,7.88,5.22,6.14,-71.34,36.12,2.2,3.29,66.82,1975.72,0,0.96,29.92,66,34,51.53,0.06,0.09,1.85,0.18,30.23,1.02,16.64,10.92
동아쏘시오홀딩스(주),000640,2016/12,35.1,51.41,13.09,-82.4,8.42,0.64,0.92,17.36,1918.43,0,0.99,130.07,73.04,26.96,36.91,0.08,0.11,2.06,0.25,138.67,1.07,0,11.67
동아쏘시오홀딩스(주),000640,2017/12,7.57,4.24,49.62,373.32,26.63,2.54,3.53,72.25,1973.77,0,0.96,27.88,70.78,29.22,41.29,0.1,0.13,2.71,0.34,29.13,1.03,13.58,7.76
동아에스티(주),170900,2018/12,6.51,1.33,2.25,0,3.1,1.89,3,41.59,1297.05,0,1.43,48.05,61.46,38.54,62.7,0.61,0.97,13.44,1.65,39.91,1.23,13.98,1.24
동아에스티(주),170900,2019/12,5.62,10.27,7.93,269.98,10.61,6.59,10.49,153.89,1440.34,0,1.3,12.99,64.17,35.83,55.84,0.62,0.99,14.5,1.67,10.07,1.05,11.55,1.07
동아에스티(주),170900,2020/12,-2.71,-0.49,-4.19,-57.44,4.71,2.77,4.27,65.5,1432.86,0,1.31,30.52,65.63,34.37,52.36,0.59,0.91,13.89,1.67,19.54,0.88,20.05,0.92
동아에스티(주),170900,2021/12,13.24,2.07,0.6,-56.72,2.03,1.14,1.83,28.34,1464.08,0,1.28,70.53,59.16,40.84,69.03,0.56,0.9,13.98,1.49,48.12,0.94,11.89,0.98
동아에스티(주),170900,2017/12,-15.63,-1.32,-0.98,0,-0.94,-0.53,-0.89,-12.4,1278.68,0,0.73,0,64.6,35.4,54.79,0.56,0.95,13.14,1.39,0,1.06,11.67,1.08
동아에스티(주),170900,2016/12,0.71,6.86,-1.34,-73.06,2.31,1.22,2.27,31.35,1296.91,0,0.72,32.67,55.24,44.76,81.03,0.53,0.98,13.6,1.14,52.59,1.19,2053.65,1.21
동아타이어공업(주),282690,2019/12,4.62,4.93,-3.3,52.71,15.84,6.54,7.09,359.85,5098.24,100,1.92,27.79,92.44,7.56,8.18,0.41,0.45,22.72,5.37,6.39,0.45,7.09,1.01
동아타이어공업(주),282690,2020/12,2.96,3.26,-8.05,-45.35,9.41,3.45,3.72,196.67,5267.91,100,2.98,81.35,92.72,7.28,7.86,0.37,0.4,20.89,4.93,9.14,0.35,7.94,0.86
동아타이어공업(주),282690,2021/12,2.88,0.48,24.49,23.61,9.35,4.14,4.52,243.1,5293.64,0,3.71,82.26,90.56,9.44,10.43,0.44,0.48,26.01,5.29,7.87,0.37,16.53,0.74
동아타이어공업(주),282690,2018/12,0,0,0,0,10.03,4.38,4.76,235.64,4854,0,1.21,25.46,92.17,7.83,8.5,0.44,0.47,23.49,5.58,8.49,0.41,6.1,0.85
동아타이어공업(주),282690,2017/12,,,,,,,,,,,,,,,,,,,,,,,
동양생명보험(주),082640,2016/12,18.14,-8.2,58.76,-96.4,0.07,0.02,0.29,1.01,243.37,100,1.14,375.19,6.7,93.3,1393.02,0.3,3.96,13.74,0.32,192.17,0.6,0.27,0.14
동양생명보험(주),082640,2018/12,5.22,-6.28,-18.77,-72.17,0.89,0.17,2.22,6.36,184.49,0,0.7,30.37,7.01,92.99,1325.61,0.19,2.5,7.15,0.2,14.15,0.33,0.45,0.13
동양생명보험(주),082640,2020/12,6.79,18.89,11.3,-15.15,1.85,0.37,4.52,15.94,290.84,0,1.11,26.67,8.53,91.47,1072.29,0.2,2.44,8.61,0.22,1.82,0.08,0.38,0.03
동양생명보험(주),082640,2019/12,6.57,16.41,8.25,195.3,2.43,0.46,6.27,18.78,229.95,0,1.38,23.66,7.66,92.34,1205.08,0.19,2.58,7.74,0.2,3.48,0.21,1.58,0.08
동양생명보험(주),082640,2017/12,13.53,33.49,-3.9,3289.1,2.6,0.65,8.84,27.43,203.05,100,2.35,30.43,7.88,92.12,1169.78,0.25,3.41,10.56,0.27,5.99,0.48,0.38,0.16
동양생명보험(주),082640,2021/12,2.35,-1.57,-8.66,114.46,4.34,0.75,8.99,34.18,284.84,100,3.17,35.04,8.2,91.8,1118.87,0.17,2.07,7.87,0.19,2,0.19,0.54,0.09
동양철관(주),008970,2017/12,-5.19,-30.95,12.56,0,-24.37,-19.36,-40.96,-65.93,30.27,0,0,0,39.66,60.34,152.12,0.79,1.68,2.71,1.51,0,1.22,0,0.59
동양철관(주),008970,2019/12,-1.63,0.41,-1.06,0,0.78,0.65,1.22,1.69,38.88,0,0,0,53.98,46.02,85.25,0.84,1.57,2.17,1.8,112.4,1.37,0,0.87
동양철관(주),008970,2020/12,-7.15,7.84,14.44,495.04,4.04,4.05,6.96,10.04,49.77,0,0,0,62.69,37.31,59.51,1,1.72,2.49,2.4,13.53,0.91,4,0.55
동양철관(주),008970,2021/12,19.31,-5.51,-2.38,0,-3.44,-3.19,-5.74,-8.35,41.52,0,0,0,49.65,50.35,101.39,0.93,1.67,2.43,2.09,0,1.57,0,0.91
동양철관(주),008970,2018/12,8.53,44.7,11.61,0,-5.72,-4.99,-10.73,-14.47,38.31,0,0,0,52.88,47.12,89.1,0.87,1.88,2.53,1.63,0,0.91,319.01,0.57
동양철관(주),008970,2016/12,-10.54,-9.93,-27.78,0,-15.34,-9.96,-18.35,-38.16,92.28,0,0,0,54.46,45.54,83.62,0.65,1.2,2.49,1.42,0,1.15,19.52,0.91
동양피스톤(주),092780,2017/12,6.26,49.19,-6.56,-25.83,3.26,3.32,10.59,137.43,1259.31,0,1.47,16.64,36.46,63.54,174.27,1.02,3.25,42.13,1.48,5.11,0.46,4.31,0.17
동양피스톤(주),092780,2018/12,6.38,5.23,13.34,0.17,2.88,3.13,8.63,120.42,1345.5,0,1.65,19.58,36.06,63.94,177.28,1.09,2.99,41.77,1.7,5.84,0.5,4.58,0.17
동양피스톤(주),092780,2021/12,3.67,7.23,10.79,117.16,0.95,0.99,2.79,42.6,1480.79,100,0.76,28.17,36.26,63.74,175.76,1.05,2.93,44.76,1.63,25.59,0.7,4.41,0.24
동양피스톤(주),092780,2020/12,-0.36,-0.07,-8.05,-74.73,0.49,0.47,1.33,19.62,1419.53,0,0.77,58.16,35.06,64.94,185.23,0.96,2.74,40.4,1.48,25.49,0.35,7.61,0.12
동양피스톤(주),092780,2019/12,6.4,3.13,5.21,-35.53,1.77,1.9,5.34,77.64,1411.21,0,1.56,29.68,34.96,65.04,186.08,1.07,3.02,43.94,1.66,9.85,0.53,2.74,0.17
동원금속(주),018500,2019/03,-6.76,-65.18,5.46,0,-12.98,-9.57,-70.65,-138.51,1.31,0,0,0,7.25,92.75,1278.59,0.74,5.44,10.67,0.85,0,2.07,0,0.13
동원금속(주),018500,2020/03,-8.45,84.2,4.41,0,2.65,2.21,20.49,29.49,86.58,0,0,0,14.59,85.41,585.19,0.83,7.74,11.14,0.93,2.39,0.46,0.91,0.06
동원금속(주),018500,2017/03,2.89,-10.35,-2.4,0,-2.39,-1.9,-10.15,-38.27,252.25,0,0,0,17.45,82.55,472.96,0.8,4.25,16.02,0.98,0,1.75,1.33,0.32
동원금속(주),018500,2021/03,-11.9,-49.21,-20.78,0,-6.58,-4.83,-41.31,-58.09,-5.22,0,0,0,8.41,91.59,1088.57,0.73,6.28,8.83,0.83,0,1.5,1.58,0.11
동원금속(주),018500,2018/03,-1.22,9.92,-14.92,0,-3.98,-2.68,-14.52,-46.04,190.86,0,0,0,19.42,80.58,414.86,0.67,3.64,11.56,0.82,0,0.85,2.63,0.21
동원산업(주),006040,2018/12,2.21,5.06,0.46,-16.57,5.72,3.59,7.95,313.63,3944.84,0,1.48,19.13,45.79,54.21,118.4,0.63,1.39,54.8,1.14,12.02,0.95,30.95,0.69
동원산업(주),006040,2019/12,5.66,0.29,-23.7,-97.78,0.17,0.08,0.17,6.66,3609.85,0,1.08,627.89,43.46,56.54,130.08,0.46,1.03,39.95,0.83,584.48,1.03,11.2,0.97
동원산업(주),006040,2020/12,4.11,10.56,-0.15,6639.63,11.25,4.93,10.99,429.35,4326.11,0,2.26,21.6,46.15,53.85,116.67,0.44,0.98,38.18,0.79,5.52,0.6,4.32,0.62
동원산업(주),006040,2021/12,0.08,8.41,1.13,-3.14,10.77,4.68,9.73,415.85,4670.97,0,2.09,22.3,49.99,50.01,100.03,0.43,0.9,38.61,0.84,9.86,0.95,7.33,1.06
동원산업(주),006040,2017/12,11.72,8.86,10.52,6.11,6.89,4.59,10.18,375.94,3750.18,0,2.08,21.28,44.55,55.45,124.49,0.67,1.48,54.55,1.21,12.79,1.29,7.87,0.88
동원산업(주),006040,2016/12,19.57,9.68,29.82,0,7.18,4.99,10.48,354.3,3436.81,0,1.7,16.93,45.72,54.28,118.74,0.69,1.46,49.36,1.33,13.38,1.37,8.52,0.96
동원수산(주),030720,2018/12,-8.61,12.6,-10.11,-62.62,1.99,2.04,4.61,8.77,91.71,0,0,0,48.99,51.01,104.11,1.02,2.32,4.41,1.84,19,0.83,0,0.38
동원수산(주),030720,2019/12,-1.22,14.3,10.63,215.84,5.67,6.77,12.82,26.34,119.13,0,0,0,56.7,43.3,76.38,1.19,2.26,4.64,2.53,5.05,0.61,1.95,0.29
동원수산(주),030720,2020/12,1.1,-5.06,-8.6,0,-3.27,-3.57,-6.5,-13.88,108.04,0,0,0,53.24,46.76,87.83,1.09,1.99,4.25,2.43,0,0.49,67.18,0.24
동원수산(주),030720,2021/12,0.71,18.67,4.04,0,7.26,8.17,14.09,32.05,146.88,0,0,0,62.73,37.27,59.41,1.13,1.94,4.42,2.68,5.3,0.69,4.63,0.38
동원수산(주),030720,2017/12,7.37,15.45,2.76,359.93,4.78,5.4,14.04,25.14,88.76,0,0,0,39.76,60.24,151.48,1.13,2.94,5.26,1.83,6.45,0.85,3.01,0.31
동원수산(주),030720,2016/12,0.55,1.52,-9.22,302.98,1.07,1.22,3.31,5.56,69.05,0,0,0,36.98,63.02,170.41,1.14,3.11,5.21,1.81,26.04,0.86,44.02,0.28
동원시스템즈(주),014820,2018/12,6.48,7.05,22.37,-16.36,7.42,5.4,10.96,30.01,191.79,0,3.51,33.11,49.38,50.62,102.51,0.73,1.48,4.04,1.43,15.33,1.69,26.55,1.14
동원시스템즈(주),014820,2017/12,5.14,25.09,5.14,40.22,10.86,6.83,15.07,36.97,173.15,0,3.76,27.69,49.12,50.88,103.6,0.63,1.39,3.41,1.15,22.91,3.25,48.46,2.49
동원시스템즈(주),014820,2020/12,11.29,6.99,12.03,43.03,6.99,5.13,10.3,31.44,224.15,0,3.78,37.9,48.87,51.13,104.64,0.73,1.47,4.5,1.46,8.33,0.87,5.89,0.58
동원시스템즈(주),014820,2021/12,63.68,60.44,34.93,-13.49,4.48,3.2,6.62,25.45,352.47,0,2.68,49.9,47.9,52.1,108.78,0.71,1.48,5.67,1.38,25.55,1.52,18.5,1.15
동원시스템즈(주),014820,2016/12,-2.79,10.5,10.9,47.53,8.14,4.92,12.7,27.2,124.84,0,2.23,18.42,41.29,58.71,142.21,0.6,1.56,3.34,0.99,36.65,4.55,56.65,2.98
동원시스템즈(주),014820,2019/12,1.17,4.14,-0.75,-26.74,5.48,3.81,7.61,21.98,203.53,0,3.37,45.19,50.83,49.17,96.74,0.7,1.39,4.01,1.39,24.34,1.89,11.88,1.33
동일고무벨트(주),163560,2018/12,5.1,5.55,1.44,1708.22,3.83,3.55,5.42,153.44,2767.69,0,0.72,11.9,65.68,34.32,52.25,0.93,1.42,40.1,2.69,7.65,0.41,8.03,0.29
동일고무벨트(주),163560,2019/12,-1.46,3.4,-0.24,-16.33,3.21,2.92,4.34,124.92,2787.53,0,0.77,16.22,68.92,31.08,45.09,0.91,1.35,38.92,2.78,8.23,0.35,7.11,0.26
동일고무벨트(주),163560,2020/12,-1.79,3.5,-6.95,-7.42,3.19,2.75,3.88,112.87,2822.99,0,0.75,17.92,72.64,27.36,37.67,0.86,1.22,35.35,2.94,5.51,0.21,1.89,0.18
동일고무벨트(주),163560,2021/12,10.62,0.51,14.29,-54.9,1.26,1.19,1.72,49.88,2785.02,0,0.55,32.37,66,34,51.51,0.94,1.36,39.59,3.06,26.74,0.46,0,0.34
동일고무벨트(주),163560,2017/12,-2.14,-0.86,10.91,-96.83,0.21,0.2,0.31,8.73,2694.27,100,0.67,185.9,65.4,34.6,52.9,0.93,1.43,40.69,2.65,189.39,0.59,22.29,0.41
동일고무벨트(주),163560,2016/12,10.96,10.43,-9.86,-9.31,7.5,6.53,10.1,283.67,2803.44,0,0.65,5.73,64.56,35.44,54.9,0.87,1.35,37.82,2.47,6.81,0.66,4.8,0.51
동일산업(주),004890,2018/12,3.4,3.11,3.16,-32.94,4,3.88,4.48,129.1,2941.59,100,0.92,20.94,86.63,13.37,15.44,0.97,1.12,32.25,7.32,8.83,0.39,203.53,0.35
동일산업(주),004890,2019/12,-4.96,-0.99,-18.1,-90.97,0.44,0.35,0.4,11.66,2921.88,100,0.46,114.94,90.25,9.75,10.81,0.8,0.91,26.41,6.9,95.92,0.39,8.07,0.42
동일산업(주),004890,2020/12,1.42,1.54,-11.94,375.2,2.38,1.71,1.9,55.39,2966.65,100,1.09,58.05,90.36,9.64,10.67,0.72,0.8,23.26,7.42,13.87,0.26,7.16,0.33
동일산업(주),004890,2021/12,12.95,10.37,43.78,486.89,9.72,9.37,10.5,325.06,3271.81,100,2.2,21.98,88.29,11.71,13.26,0.96,1.08,33.44,8.98,4.44,0.46,9.4,0.43
동일산업(주),004890,2017/12,7.05,5.84,24.54,73.78,6.16,6.09,6.97,192.53,2853.03,100,1.08,15.92,86.87,13.13,15.12,0.99,1.13,31.26,7.82,6.29,0.43,6.96,0.39
동일산업(주),004890,2016/12,6.66,3.16,-1.26,219.66,4.41,3.75,4.19,110.79,2671.36,100,0.82,19.94,87.86,12.14,13.81,0.85,0.95,25.1,7.93,8.88,0.37,6.16,0.39
동일제강(주),002690,2018/12,0.04,-0.31,15.29,-90.12,0.11,0.09,0.1,1.81,1645.26,0,0,0,87.13,12.87,14.77,0.83,0.95,16.54,6.49,275.81,0.29,89.38,0.3
동일제강(주),002690,2019/12,-2.14,-0.26,2.7,724.73,0.88,0.75,0.85,14.89,1640.66,0,0.11,13.43,88.8,11.2,12.62,0.86,0.97,16.98,7.11,32.43,0.28,4.73,0.28
동일제강(주),002690,2020/12,1.05,-0.58,-3.5,-72.8,0.25,0.21,0.23,4.05,1643.95,0,0,0,87.36,12.64,14.46,0.83,0.94,16.39,6.97,48.64,0.11,1.06,0.12
동일제강(주),002690,2021/12,21.5,18.3,48.26,2616.41,4.53,5.01,5.82,93.49,1422.61,0,0.26,4.8,85.06,14.94,17.56,1.11,1.29,20.65,7.97,4.35,0.23,0,0.2
동일제강(주),002690,2016/12,1.53,2.01,-11.32,-27.78,5.01,3.26,3.66,63.34,1646.77,0,0.23,6.31,89.24,10.76,12.06,0.65,0.73,12.63,5.93,9.47,0.34,4.87,0.47
동일제강(주),002690,2017/12,2.3,0.23,13.55,-71.14,1.27,0.92,1.05,18.28,1650.71,0,0.11,10.94,87.43,12.57,14.37,0.72,0.82,14.34,6.21,34.79,0.36,75.01,0.44
동화약품(주),000020,2018/12,0.84,0.05,18.43,-78.57,3.29,2.73,3.39,36.07,972.69,0,1.12,32.88,80.23,19.77,24.64,0.83,1.03,10.98,4.27,20.79,0.73,0,0.68
동화약품(주),000020,2019/12,1.67,1.52,0.18,-5.41,3.1,2.55,3.18,34.12,988.86,0,1.1,34.77,80.12,19.88,24.82,0.82,1.03,11,4.15,21.98,0.72,14.84,0.68
동화약품(주),000020,2020/12,7.67,9.79,-12.93,198.48,10.64,7.28,8.99,101.83,1094.62,0,1.5,17.47,81.7,18.3,22.4,0.68,0.85,9.57,3.59,4.71,0.42,2.63,0.5
동화약품(주),000020,2021/12,2.7,3.96,1.79,-48.2,5.41,3.59,4.36,52.75,1139.55,0,1.45,33.81,82.7,17.3,20.92,0.66,0.81,9.75,3.72,25.4,1.12,12.26,1.37
동화약품(주),000020,2017/12,13.13,17.4,9.02,79.05,18.16,13.59,17.1,168.3,972.15,0,1.39,8.81,80.86,19.14,23.67,0.75,0.94,9.27,3.65,4.63,0.76,0,0.84
동화약품(주),000020,2016/12,2.34,9.91,6.39,368.1,11.06,8.18,10.87,94,812.54,100,1.2,11.59,77.92,22.08,28.34,0.74,0.98,8.5,2.99,7.51,0.81,7.74,0.83
두산밥캣(주),241560,2017/12,-2.74,-2.13,40.99,0,8.47,0.05,0.05,3.03,6189.1,0,2.54,5289.24,96.58,3.42,3.54,0.01,0.01,0.36,0.15,2188.42,1.08,752.41,185.42
두산밥캣(주),241560,2018/12,-3.58,-3.69,13.57,175.9,20.58,0.13,0.14,8.35,5956.78,0,1.65,1198.18,96.46,3.54,3.67,0.01,0.01,0.41,0.18,709.33,1,797.65,146
두산밥캣(주),241560,2020/12,2.52,2.69,17.75,27.91,69.4,4.45,4.6,282.32,6118.83,0,0,0,96.72,3.28,3.39,0.06,0.07,4.07,1.91,9.24,0.42,8.96,6.42
두산밥캣(주),241560,2019/12,-0.12,-0.02,751.99,2544.6,63.89,3.52,3.64,220.72,5955.87,0,1.98,54.37,96.56,3.44,3.56,0.06,0.06,3.45,1.58,27.32,1.02,24.21,17.45
두산밥캣(주),241560,2016/12,22.28,23.71,12.54,0,-24.83,-0.1,-0.11,-12.56,6326.15,0,2.18,0,95.98,4.02,4.19,0,0,0.51,0.09,0,1.04,2067.96,257.48
두산밥캣(주),241560,2021/12,21.04,-1.47,-85.37,0,-174.11,-1.46,-1.68,-103.64,6027.33,0,3.92,0,78.73,21.27,27.02,0.01,0.01,0.6,0.06,0,0.99,0,97.78
두산에너빌리티(주),034020,2017/12,0.32,4.1,-7.83,0,0.36,0.13,0.36,2.64,648.65,0,0.39,110.89,38.04,61.96,162.86,0.37,0.99,7.27,0.59,115.36,0.5,0,0.42
두산에너빌리티(주),034020,2019/12,0.16,-12.69,-9.58,0,-13.35,-4.36,-13.42,-57.4,220,0,0,0,30.29,69.71,230.19,0.33,1,4.3,0.48,0,0.37,0,0.24
두산에너빌리티(주),034020,2020/12,-1.88,0.58,-6.93,0,-54.47,-16.71,-54.49,-124.81,78.6,0,0,0,31.05,68.95,222.11,0.31,1,2.29,0.44,0,0.23,0,0.17
두산에너빌리티(주),034020,2021/12,25.88,64.75,4.1,0,0.74,0.21,0.58,1.15,113.17,0,0,0,40.63,59.37,146.1,0.29,0.78,1.56,0.45,176.47,0.99,8.37,1.31
두산에너빌리티(주),034020,2018/12,-3.43,-11.81,-5.42,0,-17.68,-6.28,-17.25,-116.28,506.04,0,0.44,0,34.74,65.26,187.83,0.36,0.98,6.58,0.56,0,0.4,8.65,0.29
두산에너빌리티(주),034020,2016/12,0.19,-4.07,-8.57,0,-4.92,-1.98,-5.28,-38.79,619.17,0,1.65,0,36.66,63.34,172.78,0.4,1.07,7.88,0.64,0,0.48,3.07,0.36
두산퓨얼셀(주),336260,2019/12,,,,,,,,,,,,,,,,,,,,,,,
두산퓨얼셀(주),336260,2020/12,0,0,0,0,3.07,1.8,2.77,173.38,6162.78,0,0,0,64.86,35.14,54.17,0.58,0.9,56.43,1.66,20.3,0.57,0,0.62
두산퓨얼셀(주),336260,2021/12,-11.56,1.1,-17.41,-38.72,2.28,1.17,1.69,106.24,6231.74,0,0,0,74.15,25.85,34.87,0.51,0.74,46.6,1.66,359.56,6.19,0,8.2
디씨엠(주),024090,2016/12,8.49,8.69,19.12,266.22,13.4,10.4,12.17,274.22,2408.17,0,2.72,23.24,85.52,14.48,16.93,0.78,0.91,20.46,5.33,6.39,0.77,9,0.86
디씨엠(주),024090,2017/12,2.01,3.98,3.71,-24.94,9.7,7.42,8.6,205.82,2550.18,0,2.93,34.75,87.17,12.83,14.72,0.77,0.89,21.22,5.61,11.23,0.98,16.48,1.09
디씨엠(주),024090,2020/12,10.13,8.17,13.8,-14.92,12.07,9.18,10.98,332.7,3284.75,0,2.43,23.01,82.92,17.08,20.6,0.76,0.91,27.56,4.65,5.46,0.59,15.69,0.66
디씨엠(주),024090,2021/12,25.87,24.63,51.67,154.26,20.23,19.72,23.91,845.92,4060.62,0,3.51,16.29,82.1,17.9,21.8,0.97,1.18,41.8,5.56,2.71,0.61,8.7,0.55
디씨엠(주),024090,2019/12,23.24,18.4,26.19,279.01,16.14,12.52,14.56,391.03,3030.31,0,2.66,19.79,84.42,15.58,18.46,0.78,0.9,24.22,5.52,5.31,0.73,5.33,0.86
디씨엠(주),024090,2018/12,-0.03,0.77,-9.56,-49.88,5.37,3.69,4.21,103.17,2569,0,1.58,37.69,87.87,12.13,13.8,0.69,0.78,19.19,5.49,20.51,0.87,10.88,1.1
디아이동일(주),001530,2018/12,0,-2.87,7.93,0,4,1.69,2.68,102.87,3887.55,0,0.63,21.34,62.31,37.69,60.49,0.42,0.67,25.72,1.15,9.78,0.27,14.76,0.39
디아이동일(주),001530,2019/12,0.39,1.55,0.09,-39.58,2.41,1.02,1.63,61.05,3873.51,0,0.63,36.2,63.03,36.97,58.66,0.42,0.68,25.29,1.13,17.82,0.29,6.35,0.43
디아이동일(주),001530,2020/12,-2.16,0.8,-10.22,-47.98,1.4,0.54,0.84,31.19,3835.7,0,0.64,70.93,64.93,35.07,54.01,0.38,0.6,22.3,1.06,26.5,0.22,6.02,0.37
디아이동일(주),001530,2021/12,7.18,4.79,28.31,239.87,3.7,1.78,2.77,104.1,3939.13,0,0.82,28.52,63.48,36.52,57.52,0.48,0.75,28.1,1.34,26.27,0.72,0,0.97
