회사명,거래소코드,회계년도,[제조]유동부채비율(IFRS),[제조]매출액순이익률(IFRS),[제조]총자본증가율(IFRS),[제조]순이익증가율(IFRS),[제조]CASH FLOW 대 매출액비율(IFRS),[제조]CASH FLOW 대 부채비율(IFRS),[제조]차입금의존도(IFRS),[제조]이자보상배율(이자비용)(IFRS),[제조]금융비용 대 총비용비율(IFRS),[제조]설비투자효율(IFRS),[제조]CASH FLOW 대 총자본비율(IFRS),[제조]자본금회전률(IFRS),[제조]총자본투자효율(IFRS),[제조]총자본회전률(IFRS),[제조]유동자산증가율(IFRS),[제조]매출액증가율(IFRS),[제조]매출액총이익률(IFRS),[제조]자기자본순이익률(IFRS),[제조]매출채권회전률(IFRS),[제조]재고자산회전률(IFRS),[제조]유형자산회전율(IFRS),[제조]매출원가 대 매출액비율(IFRS),[제조]부채비율(IFRS),[제조]유동비율(IFRS),[제조]자기자본배율(IFRS),[제조]당좌비율(IFRS),[제조]순운전자본비율(IFRS),[제조]현금비율(IFRS),[제조]타인자본회전률(IFRS),[제조]정상영업이익증가율(IFRS),[제조]총자본순이익률(IFRS)
(주)케이지이니시스,035600,2017/12,191.15,-8.64,17.04,0,31.5,48.13,4.53,30.5,-0.46,-864.9,31.65,32.57,-6.15,1.08,40.33,30.88,18.11,-23.32,35.21,540841.16,121.15,81.89,192.12,73.9,1083.87,73.9,-17.08,40.64,1.81,21.83,-9.36
(주)케이티서브마린,060370,2017/12,16.25,11.18,-9.04,60.18,26.78,57.97,11.25,20.7,0.64,27.11,13.83,3.37,23.05,0.49,-31.15,-12.17,19.4,7.84,5.49,67.24,0.59,80.6,31.32,98.23,496.53,91.92,-0.22,39.14,1.65,17.34,5.5
(주)케이티알파,036030,2017/12,24.32,1.42,3.63,-24.97,12.59,54.12,0,533.46,-0.6,242.24,11.1,6.37,22.62,0.9,-4.96,14.54,7.06,1.58,6.29,61.75,11.01,92.94,25.79,301.2,574.82,291.78,38.9,43.36,4.56,-8.2,1.27
(주)케이프,064820,2017/12,45.25,3.35,-1.76,-89.33,3.45,0.98,30.26,0.29,10.25,14.22,0.36,2.13,6.12,0.1,-40.35,-2.44,20.51,0.57,4.87,2.53,0.24,79.49,58.25,41.64,1165.05,25.97,-16.69,11.1,0.26,17.12,0.35
(주)케이피에스,256940,2017/12,20.18,9.12,20.14,-14.17,16.77,59.69,4.71,21.31,0.69,123.8,12.4,13.37,20.29,0.81,25.7,37.02,38.44,13.71,1.73,112.59,4.19,61.56,26.23,477.55,1205.98,473.77,60.37,15.96,1.74,56.6,7.37
(주)케이피에프,024880,2017/12,100.58,2.56,1.71,-72.35,3.09,4.38,38.72,1.94,1.19,66.9,2.31,36.94,13.61,0.75,13.35,2.22,13.48,4.07,5.26,4.59,3.17,86.52,111.49,127.84,2335.45,92.98,13.24,3.26,1.43,-16.19,1.93
(주)케이피엠테크,042040,2017/12,14.67,-11.24,57.05,0,-16.23,-10.78,30.53,-1.1,9.75,69.06,-3.73,4.6,6.05,0.28,12.72,30.81,6.73,-5.11,3.81,10.19,2.49,93.27,52.96,256.38,1141.15,242.14,15,77.69,0.74,0,-3.16
(주)케이피티유,054410,2017/12,70.24,16.11,9.73,8.33,11.83,8.76,34,1.22,1.88,81.4,4.5,9.83,13.41,0.4,32.21,16.71,13.04,13.31,4.08,13.2,2.24,86.96,105.74,61.22,1254.42,52.63,-13.24,1.37,0.77,2.69,6.42
(주)케일럼,258610,2017/12,50.04,2.96,4.07,-77.92,5.45,6.91,32.18,4.53,1.69,16.24,3.13,7.85,8.9,0.59,5.01,-15.94,24.25,4.3,7.59,81.9,1.06,75.75,82.87,162.81,620.03,160.49,17.18,29.1,0.98,-49.38,1.74
(주)켐온,217600,2017/12,10.27,-10.05,0,0,-6.71,-16.51,1.54,-5.92,-0.41,29.71,-2.64,2.46,16.49,0.39,0,0,21.02,-4.72,2.51,984.31,0.71,78.98,19.06,458.78,525.39,458.32,30.96,70.57,2.46,0,-3.96
(주)켐트로닉스,089010,2017/12,109.55,-7.57,-0.89,0,6.03,12.04,43.36,-2.53,1.01,10.27,6.9,37.13,3.77,1.14,9.23,4.75,5.1,-19.98,4.01,8.94,2.94,94.9,134.14,106.75,1217,83.49,3.16,6.63,2,0,-8.62
(주)켐트로스,220260,2017/12,23.48,2.5,0,0,9.61,19.51,29.81,16.47,0.62,36.94,8.1,18.44,16.41,0.84,0,0,20.18,3.6,4.56,9.58,1.8,79.82,71.04,381.19,1278.17,317.08,38.61,173.34,2.03,0,2.11
(주)코너스톤네트웍스,033110,2017/12,102.63,-1311.36,-53.24,0,-82.01,-15.36,39.33,-1.64,5.82,-6994.09,-7.88,0.18,-107.72,0.06,-12.04,-87.25,15.1,-204.41,0.48,1.54,6.11,84.9,105.2,164.89,74.17,152.51,32.45,1.28,0.1,0,-80.24
(주)코다코,046070,2017/12,170.72,2.76,14.55,-23.45,7.01,7.49,57.37,1.39,2.66,33.2,5.21,14.75,16.87,0.79,25.61,-0.37,14.29,7.04,4.47,7.59,1.46,85.71,229.16,75.91,581.63,47.23,-12.49,3.51,1.15,-42.35,2.19
(주)코데즈컴바인,047770,2017/12,12.79,10.35,8.67,40.23,10.66,57.11,0,999999999,-0.1,450.78,7.17,1.12,13.9,0.7,22.07,29.97,48.91,8.29,7.42,11.97,3.32,51.09,14.35,311.46,145.9,245.05,23.65,174.22,5.59,36.73,7.25
(주)코디,080530,2017/12,80.53,-157.93,-45.03,0,-49.51,-31.76,38.85,-2.72,5.36,-39.65,-14.42,1.43,-26.3,0.21,-74.02,50.22,-9.15,-62.52,6.45,10.38,0.47,109.15,83.19,47.92,252.66,41.83,-22.9,17.01,0.43,0,-32.64
(주)코디엠,224060,2017/12,9.3,2.79,-4.1,0,-3.64,-45.99,2.36,-0.09,2.49,261.33,-3.94,7.24,15.33,1.06,-43.85,56.27,8.41,5.21,6.78,9.27,16.05,91.59,9.37,486.72,473.85,406.81,32.88,230.62,2.45,0,2.96
(주)코렌텍,104540,2017/12,30.05,-17.85,4.54,0,13.99,10.5,30.13,0.65,1.81,40.69,4.64,6.99,7.05,0.34,-16.57,4.11,54.93,-10.03,1.96,1.88,1.36,45.07,79.17,287.98,1169.2,177.3,31.53,58.21,0.85,-72.8,-6.05
(주)코리아나화장품,027050,2017/12,30.37,0.88,1.04,-77.32,5.94,15.31,12.6,2.32,-0.29,38.65,5.24,5.22,18.53,0.89,0.22,-11.3,60.25,1.15,7.53,8.23,1.79,39.75,52.12,144.2,388.48,93.37,8.82,25.14,2.75,-71.11,0.78
(주)코리아에스이,101670,2017/12,8.48,0.13,0.22,-98.21,20.19,82.01,0,999999999,-1.09,-3.52,8.14,3.45,-0.95,0.4,-2.93,-11.27,23.53,0.06,4.59,1.67,1.44,76.47,11.02,811.53,770.24,521.26,54.33,334.73,4.61,0,0.05
(주)코맥스,036690,2017/12,57.77,6.56,6.68,9.43,5.97,20.11,6.41,98.49,-0.02,105.32,7.85,20.23,24.87,1.36,9.73,7.2,24.18,15.16,4.34,6.69,5.62,75.82,64.08,177.24,928.36,118.92,27.2,23.88,3.29,7.83,8.9
(주)코메론,049430,2017/12,12.25,22.26,5.75,4.45,24.86,97.5,6.66,80.25,-11.66,143.91,11.07,12.66,13.21,0.46,8.14,-0.53,35.68,11.74,4.42,7.95,4.72,64.32,12.8,548.82,2521.52,496.26,48.75,100.53,3.46,-3.02,10.19
(주)코미코,183300,2017/12,39.44,27.35,32.42,72.81,21.04,37.79,9.67,12.79,1.4,188.99,13.24,17.15,45.37,0.72,102.16,53.41,48.5,34.05,9.95,62.39,2.79,51.5,53.93,116.75,1591.32,111.8,4.29,82.08,1.69,75.07,19.61
(주)코미팜,041960,2017/12,40.48,1.5,0.55,46.24,4.16,3.57,28.48,0.45,2.56,17.95,1.14,6.49,8.69,0.27,7.64,-5.38,32.08,0.64,2.91,3.07,0.55,67.92,46.78,108.44,1608.89,75.25,2.33,39.67,0.78,-23.29,0.41
(주)코세스,089890,2017/12,115.01,25.78,20.85,0,11.64,25.61,0,8.12,1.46,127.37,14.42,9.71,50.67,1.36,61.97,46.81,27.53,112.67,9.73,7.36,3.05,72.47,128.78,86.38,342.8,50.3,-6.85,3.53,1.96,0,34.95
(주)코센,009730,2017/12,90.23,3.74,-3.76,0,0.34,0.71,27.79,0.77,1.22,95.16,0.34,2.96,13.52,0.98,-3.29,6.17,10.11,8.12,4.02,6.1,6.73,89.89,95.36,124.19,145.91,84.87,11.17,2.19,1.8,0,3.68
(주)코스나인,082660,2017/12,54.05,-65.02,-19.13,0,1.67,1.04,39.28,-4.96,3.98,-21.27,0.48,1.96,-9.54,0.26,-25.01,-54.36,-8.98,-34.94,1.66,5.28,0.53,108.98,85.2,123.25,276.91,110.12,6.79,2.95,0.49,0,-16.66
(주)코스메카코리아,241710,2017/12,25.34,4.88,5.48,-14.4,5.18,26.13,0,6482.28,-0.32,87.9,5.7,59.26,20.28,1.13,-20.1,3.98,19.76,7.1,5.96,13.33,4,80.24,27.91,256.37,4209.6,217.04,30.98,110.29,5.07,-26.6,5.52
(주)코스온,069110,2017/12,38.07,0.64,33.25,-92.63,-5.37,-7.81,35.41,1.86,1.73,55.07,-3.53,9.25,11.96,0.75,27.42,10.78,20.28,0.82,3.39,3.36,3.38,79.72,82.43,280.54,759.1,175.36,37.67,17.04,1.8,-59.49,0.48
(주)코썬바이오,204990,2017/12,2.42,-25.52,138.33,0,-38.23,-192.65,0,-618.32,-1.36,13.22,-6.95,1.64,0.75,0.26,-8.6,-23.52,45.26,-6.94,0.98,15.66,3.14,54.74,3.74,1399.06,733.63,1345.39,30.32,184.91,4.33,0,-6.53
(주)코아시아,045970,2017/12,11.3,83.04,-0.03,0,15.36,3.66,12.89,-0.33,29.3,5053.47,0.55,0.55,7.4,0.04,-19.8,-49.53,86.85,3.7,5.36,0,21.52,13.15,17.66,32,1201.83,32,-6.53,21.63,0.18,0,2.97
(주)코아시아옵틱스,196450,2017/12,40.66,-146.94,-1.25,0,-152.06,-83.74,26.29,0.3,-0.21,-356.29,-26.3,0.81,-21.5,0.17,-28.21,-58.6,34.22,-41.4,2.61,12.51,1.92,65.78,45.77,108.65,264.14,104.49,2.41,23.71,0.44,0,-25.25
(주)코엔텍,029960,2017/12,11.9,26.82,12.18,2.43,45.95,53.02,16.77,39.59,-0.15,45.18,15.37,2.14,23.16,0.35,61.29,10.34,39.95,13.41,7.18,1212.85,0.62,60.05,40.81,431.68,455.38,431.4,28.04,338.65,1.21,14.61,9.48
(주)코원플레이,056000,2017/12,8.82,3.75,-46.68,0,-6.1,-71.95,0,4.5,-0.13,5512.34,-7.61,4.1,22.23,0.87,-72,-4.06,45.4,5.39,10.01,13.06,101.39,54.6,11.83,638.86,294.11,638.86,42.51,161.05,2.19,0,3.26
(주)코이즈,121850,2017/12,87.67,-46.23,-17.81,0,20.93,20.62,41.22,-18.23,1.21,-13.54,10.13,4.12,-5.93,0.44,-30.24,-27.24,-15.55,-37.61,4,5.39,1.05,115.55,96.62,71.7,420.58,53.21,-12.62,38.24,0.94,0,-20.19
(주)코콤,015710,2017/12,18.87,7.49,9.43,48.51,6.94,37.33,0,192.51,0.04,90.53,7.7,16.32,17.11,1.16,24.18,25.64,25.04,10.92,5.33,9.35,4.76,74.96,25.99,290.44,1167.17,220.25,28.53,50.67,5.69,43.62,8.7
(주)코텍,052330,2017/12,14.24,6.63,9.48,-42.49,6.66,53.78,0.08,999999999,-0.44,125.03,7.22,42.05,18.69,1.13,13.11,9.91,20.87,8.61,4.23,5.88,7.28,79.13,15.51,667.11,3356.56,516.31,69.92,93.12,8.93,14.23,7.52
(주)코프라,126600,2017/12,27.97,3.97,12.66,-57.27,3.1,13.23,8.13,26.57,-0.57,75.96,2.95,15.78,9.96,1.01,14.08,2.18,14.65,5.13,3.08,7.43,7.15,85.35,28.74,350.38,940.38,280.54,54.4,35.43,4.62,-40.79,4
(주)쿠첸,225650,2017/12,72.34,-2.75,-0.64,0,2.59,13.45,0,-307.69,-0.12,49.05,5.81,44.41,12.37,2.24,-2.39,-12.97,38.91,-10.33,7.62,11.57,8.49,61.09,75.99,150.33,1124.74,100.68,20.69,19.49,5.53,0,-6.15
(주)큐로컴,040350,2017/12,48.71,-167.75,-17.5,0,-0.49,-0.15,30.76,0.15,83.66,-66507.65,-0.05,0.23,-10.1,0.09,-34.76,-8.31,16.45,-20.92,9.82,15.42,358.73,83.55,50.42,32.29,143.22,30.69,-21.93,3.54,0.33,0,-15.22
(주)큐로홀딩스,051780,2017/12,55.37,-243.85,-38.22,0,-28.27,-16.26,43.13,-2.57,6.45,-5322.54,-8.37,0.42,-66.01,0.23,-3.89,54.15,20.61,-83.02,10.81,3.85,19.24,79.39,106.04,96.52,68.76,70.74,-0.93,10.75,0.67,0,-55.13
(주)큐리언트,115180,2017/12,7.79,0,-40.25,0,0,-981.22,0,999999999,-4.06,-9087.77,-71.7,0,-60.71,0,-41.09,0,0,-62.74,0,0,0,0,7.88,1341.01,384.14,1341.01,89.64,445.35,0,0,-58.19
(주)큐브엔터테인먼트,182360,2017/12,35.56,-8.92,-2.21,0,-6.53,-24.47,0,105.03,-0.33,420.99,-6.95,8.83,18.99,1.05,11.92,23.32,18.16,-12.25,7.45,0,20.54,81.84,39.67,292.48,594.12,292.48,49,137.46,4.51,0,-9.39
(주)큐에스아이,066310,2017/12,4.67,4.99,0.58,-6.86,11.8,89.99,0,999999999,-2.06,72.97,4.63,5.47,14.83,0.39,-14.2,2.76,21.84,2.07,4.79,4.29,1.77,78.16,5.42,990.71,1323.14,796.99,39.42,412.17,7.42,96.53,1.96
(주)크레버스,096240,2017/12,51.27,6.61,-7.03,0,14.17,32.21,23.99,5.85,0.89,978.92,11.24,20.98,38.12,0.76,-16.59,2.1,0,8.27,4.37,114.46,18.68,0,53.62,91.32,1703.67,89.03,-2.9,28.07,1.97,0,5.05
(주)크린앤사이언스,045520,2017/12,74.3,6.25,30.25,33.4,6.56,14.92,25.23,12.74,0.38,92.34,7.69,21.03,25,1.32,19.06,28.62,21.57,16.37,4.68,7.95,4.93,78.43,106.28,172.82,870.52,122.61,26.23,18.74,2.68,41.72,8.29
(주)클라우드에어,036170,2017/12,35.28,3.75,39.25,-76.58,32.54,19.39,15.38,9.4,-0.75,23.62,5.2,0.62,3.51,0.19,72.19,-7.08,29.49,0.86,4.5,10.38,1.04,70.51,36.66,275.83,271.56,269.56,45.4,195.84,0.99,11.12,0.7
(주)클래시스,214150,2017/12,41.02,-14.85,0,0,24.92,30.77,33.03,85.83,0.21,16.92,13.67,5.73,8.48,0.55,0,0,68.99,-14.66,15.86,7.01,1.08,31.01,79.93,189.18,580.27,154.86,20.33,130.81,1.23,0,-8.15
(주)클리오,237880,2017/12,53.7,5.22,-2.34,-56.3,1.44,3.15,19.81,2.41,1.54,62.18,1.16,22.54,6.17,0.8,-8.57,-2.97,60.76,6.82,8.35,10.23,7.5,39.24,58.4,225.46,1756.1,202.33,42.53,13.38,2.06,-56.06,4.17
(주)키이스트,054780,2017/12,13.68,-4.77,-8.04,0,1.24,3.52,2.02,-3.6,0.08,125.43,0.44,2.77,5.26,0.34,-20.94,-16.13,13.18,-1.89,48.85,2529.97,7.6,86.82,14.11,249.33,692.29,249.22,17.91,35.25,2.2,0,-1.6
(주)타이거일렉,219130,2017/12,9,11.27,12.31,316.48,10.83,67.49,0,999999999,-0.35,91.12,8.06,10.59,34.7,0.79,14.73,19.44,21.96,10.02,4.42,6.43,1.78,78.04,13.57,654.11,1252.94,498.9,43.89,269.44,6.89,311.44,8.88
(주)탑엔지니어링,065130,2017/12,39.52,8.29,9.79,20.69,3.94,8.83,12.14,19.19,0.18,90.1,2.51,18.16,13.71,0.67,3.64,0.64,24.33,7.7,3.71,31.13,4.1,75.67,39.64,126.49,2043.75,118.02,7.5,23.51,2.36,-49.65,5.52
(주)탑코미디어,134580,2017/12,34.82,-22.42,-34.16,0,-10.79,-51.5,0,999999999,-0.14,-157.11,-13.45,8.36,-17.24,0.99,-33.09,-39.12,16.41,-30.1,2.87,3.5,10.75,83.59,35.36,331.81,495.73,176.72,59.63,77.44,3.76,0,-22.19
(주)태광,023160,2017/12,6.84,-8.81,-4.36,0,16.14,85.29,0,80.26,-0.67,2.95,6.55,13.9,0.89,0.4,-11.16,-24.77,13.33,-3.8,2.17,1.52,1.33,86.67,8.31,959.79,3163.56,550.05,54.32,170.07,4.96,22.7,-3.49
(주)태양,053620,2017/12,15.45,4.64,-2.2,-38.91,7.2,32.06,5.75,57.48,0.08,31.89,6.33,36.58,16.59,0.87,7.49,6.43,16.79,5.19,8.98,19.45,1.52,83.21,24.61,330.18,3339.11,293.39,28.53,188.53,3.91,-24.52,4.04
(주)태웅,044490,2017/12,11.77,-1.96,2.53,0,8.76,7.15,26.1,-0.66,0.8,9.1,2.66,30.43,5.24,0.31,12.88,-5.47,11.06,-0.94,3.83,3.3,0.5,88.94,59.3,505.02,6285.15,371.65,29.93,51.82,0.85,0,-0.6
(주)테라젠이텍스,066700,2017/12,24.39,1.96,3.9,-43.77,-6.64,-12.85,17.11,-0.32,0.94,67.82,-3.62,4.54,21.71,0.56,2.99,9.58,37.62,1.62,1.72,6.74,1.7,62.38,39.16,249.86,573.79,205.16,26.26,6.24,1.68,0,1.09
(주)테스,095610,2017/12,26.78,20.05,31.83,94.89,10.98,57.32,3.87,601.85,-0.66,267.72,12.44,28.1,38.79,1.29,35.62,54.48,28.23,32.65,12.64,7.02,8.09,71.77,27.73,337.39,1923.96,230.93,49.77,13.06,6.17,72.94,25.83
(주)테크윙,089030,2017/12,95.55,19.96,30.42,146.57,7.13,7.13,38.29,10.01,1.99,79.94,3.91,20.16,24.86,0.62,64.57,38.32,35.27,27.42,2.74,4.54,1.61,64.73,121.4,116.9,1647.46,83.52,7.29,7.66,1.13,56.42,12.38
(주)텔레칩스,054450,2017/12,29.38,1.26,7.91,-85.34,10.16,30.16,0,999999999,-0.48,941.1,10.1,23.02,29.7,1.03,24.06,21.27,32.03,1.9,9.76,5.98,30.58,67.97,50.31,312.82,1541.87,210.11,41.6,53.26,3.27,-7.25,1.3
(주)텔레필드,091440,2017/12,71.68,1.08,-0.65,0,1.13,1.63,26.06,0.88,1.05,314.88,0.78,9.39,23.38,0.69,-1.22,-24.23,32.93,1.43,2.28,1.79,9.08,67.07,91.06,212.2,714.27,105.62,42.09,25.41,1.42,0,0.74
(주)텔콘알에프제약,200230,2017/12,59.68,-53.76,95.23,0,-16.95,-7.68,34.22,-2.6,4.92,-683.46,-2.87,4.54,-3.9,0.22,-0.19,34.62,10.14,-18.58,3.61,13.28,29.9,89.86,59.74,35.72,1509.32,32.55,-24.01,8.02,0.64,0,-12.05
(주)토박스코리아,215480,2017/12,6.87,1.8,0,0,-5.2,-14.75,29.78,29.47,0.26,140.5,-5.07,8.42,5.47,0.97,0,0,59.65,2.67,9.13,3.84,25.04,40.35,52.31,2029.62,567.39,1466.57,87,484.79,2.84,0,1.75
(주)토비스,051360,2017/12,42.47,2.54,-11.78,-23.69,4.62,33.37,2.22,45.16,-0.02,110.24,9.97,62.69,20.32,2.02,-13.05,15.02,12.23,8.09,7.07,9.23,9.86,87.77,42.6,223.56,2036.31,155.38,36.8,9.38,5.54,-17.19,5.14
(주)토탈소프트뱅크,045340,2017/12,40.46,3.36,1.84,-68.52,-1.02,-0.99,28.48,3.33,1.15,58.09,-0.61,2.28,33.16,0.61,10.84,3.47,37.24,5.38,4.44,470.37,1.05,62.76,160.3,239.62,145.34,238.75,21.7,115.75,0.98,-49.32,2.04
(주)톱텍,108230,2017/12,31.89,12.54,-6.31,335.7,10.36,104.19,3.02,106.89,-0.14,325.92,26.7,62.53,52.41,2.49,-8.39,193.33,19.47,54.41,14.56,19.43,14.96,80.53,34.46,338.02,1803.49,313.56,56.45,227.6,5.87,342.63,31.27
(주)투비소프트,079970,2017/12,81.07,-75.18,16.46,0,-0.44,-0.34,38.65,-6.76,0.25,-2206.81,-0.15,3.88,-11.33,0.37,-30.34,-11.24,47.1,-50.64,2.26,30.9,19.51,52.9,81.21,56.21,552.45,51.26,-19.59,7.03,0.81,0,-27.7
(주)트루윈,105550,2017/12,184.57,-18.65,-22.2,0,-10.39,-8.54,63.56,-1.56,3.66,17.85,-6.09,7.19,10.09,0.51,-13.17,6.5,11.43,-34.4,4.09,10.48,0.97,88.57,248.22,70.13,345.52,60.52,-15.83,8.05,0.71,0,-9.56
(주)특수건설,026150,2017/12,56.97,0.34,-1.74,0,-3.48,-8.77,13.06,3.15,0.5,829.65,-3.84,25.62,58.55,1.09,4.96,-7.3,8.78,0.68,7.17,20.02,12.82,91.22,77.85,232.44,1304.26,210.58,42.42,22.46,2.45,306.07,0.37
(주)티비씨,033830,2017/12,8.8,7.4,3.51,12.19,12.02,50.37,0,2391.55,-3.37,102.74,4.39,0.84,19.12,0.37,8.44,8.85,26.19,3,3.98,0,1.8,73.81,9.55,904.21,209.41,904.21,64.64,8.15,4.52,46.65,2.75
(주)티사이언티픽,057680,2017/12,285.32,-10.63,97.25,0,-3.68,-4.55,50.56,-2.04,2.99,-172.17,-3.61,4.58,-1.16,1.3,151.3,49.06,6.01,-55.15,11.5,0,22.7,93.99,383.24,94.3,90.44,94.3,-3.37,54.15,1.74,0,-13.83
(주)티씨엠생명과학,228180,2017/12,0,-249.62,-9.97,0,-59.48,-5.16,50.94,-1.7,16.66,-66.02,-5.41,2.51,-8.86,0.09,-55.02,44.45,55.08,0,1.69,7.29,0.67,44.92,0,42.45,0,41.3,-56.5,17.05,0.09,0,-21.53
(주)티씨케이,064760,2017/12,15.69,28.62,28.33,64.02,24.75,138.15,0,999999999,-0.9,122.94,19.1,22.32,44.26,0.87,51.46,45.68,46.98,28.75,10.82,8.16,2,53.02,16.05,442.07,2491.66,361.79,46.24,108.64,6.37,74.01,24.84
(주)티에스넥스젠,043220,2017/12,68.2,-69.7,14.33,0,-34.22,-24.79,35.68,-3.84,6.94,-23.17,-12.51,1.03,-6.09,0.39,13.31,25.12,-9.88,-53.29,2.53,13.95,2.6,109.88,101.91,110.57,120.61,98.71,3.57,7.96,0.8,0,-27.19
(주)티에스이,131290,2017/12,8.02,12.4,11.75,0,10.07,87.32,0,999999999,-0.56,144.46,7.28,18.3,27.86,0.76,22.43,64.2,28.48,10.31,7.59,10.59,3.73,71.52,9.1,536.2,2321.04,441.33,32.07,55.83,9.26,0,9.46
(주)티에스트릴리온,284610,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)티엘아이,062860,2017/12,9.8,-21.74,-20.36,0,0.63,4.1,0,999999999,-0.74,1.22,0.41,12.8,0.41,0.58,-25.05,-12.68,22.63,-13.92,5.38,5.61,2,77.37,11.2,572.39,1760.47,411.96,41.62,122.43,6.12,0,-12.6
(주)티케이케미칼,104480,2017/12,115.63,2.83,-1.68,161.13,3.53,6.65,38.37,1.14,1.04,52.96,3.99,15.72,14.41,1.12,-0.74,16.66,5.65,8.08,12.44,8.16,3.83,94.35,149.9,77.52,556.43,52.59,-10.4,1.36,1.84,37.69,3.17
(주)티플랙스,081150,2017/12,36.55,2.43,4.35,107.51,-0.96,-2.15,30.51,3.63,0.84,15.17,-0.84,10.29,7.26,0.89,10.57,17.22,7.51,3.62,3.57,4.6,1.82,92.49,64.09,227.59,677.05,135.92,28.42,13.74,2.22,1.47,2.17
(주)티피씨,130740,2017/12,51.44,3.9,16.91,-61.94,7.11,8.46,31.76,3.56,-0.01,57.83,3.45,9.56,11.2,0.52,-25.8,-10.95,14.78,3.26,5.02,7.98,2.49,85.22,68.75,82.15,1168.98,59.4,-5.44,12.1,1.39,-60.02,2.04
(주)티피씨메카트로닉스,048770,2017/12,173.73,3.92,12.62,0,-0.92,-1.36,33.99,4.78,1.02,92.55,-0.95,13.42,30.21,1.1,3,16.29,19.53,17.29,3.95,6.64,3.72,80.47,231.9,101.87,391.08,69.14,0.98,2.78,1.46,0,4.29
(주)파나진,046210,2017/12,29.41,-88.56,-3.72,0,-12.36,-11.34,0,-14.9,0.33,-19.69,-2.87,0.48,-5.6,0.23,-12.64,6.23,58.43,-29.21,2.07,5.29,1.05,41.57,33.94,217.89,148.62,200.7,25.88,23.15,0.74,0,-20.21
(주)파라다이스,034230,2017/12,13.29,1.86,2.29,-84.97,8.98,12.75,8.25,-1.07,-0.07,47.42,2.91,8.33,13.25,0.33,-30.38,-24.73,10.29,0.77,47,1748.4,1.19,89.71,29.54,105.08,1986.23,104.9,0.52,82.58,1.56,0,0.61
(주)파라텍,033540,2017/12,62.32,4.7,0.71,224.31,-4.86,-21.29,8.5,33.11,-0.13,4507,-8.73,37.18,109.04,1.8,8.85,14.36,8.12,15.39,7.1,28.4,23.89,91.88,69.44,223.83,1021.87,205.68,45.55,1.11,4.01,68.98,8.48
(주)파루,043200,2017/12,9.26,-86.41,-32.99,0,-43.96,-175.09,2.75,-16.55,1.77,-63.17,-16.35,1.73,-20.79,0.3,-61.71,-75.78,1.96,-31.59,4.39,2.11,1.08,98.04,10.3,444.58,406.42,282.8,28.93,61.99,1.63,0,-25.79
(주)파마리서치,214450,2017/12,3.82,24.19,4.46,-6.86,17.77,138.61,0,999999999,-7.42,62.97,5.12,11.31,7.06,0.29,-21.31,17.53,66.62,7.39,4.31,10.74,2.25,33.38,3.84,1413.66,3778.75,1341.86,48.35,143.17,8.23,15.11,7.13
(주)파버나인,177830,2017/12,84.82,1.44,8.77,-67.06,5.55,10.21,32.07,2.96,0.54,49.59,5.22,25.96,26.66,0.98,14.27,34.47,10.05,2.79,11.32,15.9,1.7,89.95,104.55,59.48,1011.66,43.73,-16.8,3.94,1.99,-15.25,1.42
(주)파세코,037070,2017/12,29.09,3.03,-3.51,29.06,4.19,22.03,4.82,14.36,0.19,35.2,5.57,17.84,20.69,1.31,-2.45,18.96,19.83,5.43,11.14,6.73,2.21,80.17,33.86,178.96,973.65,91.01,17.16,10.18,4.81,33.08,3.95
(주)파수,150900,2017/12,109.85,8.76,14.65,0,1.74,1.86,43.8,4.17,2.72,2032.87,1.16,7.17,37.6,0.71,14.35,38,61.7,17.17,2.43,0,29.9,38.3,166.43,120.71,402.33,120.71,8.54,28.9,1.13,0,6.26
(주)파워로직스,047310,2017/12,104.1,-0.5,4.15,0,1.43,6.17,10.46,11.97,0.09,59.05,3.23,40.76,8.93,2.3,14.48,50.86,5.05,-2.41,4.7,81.25,13.39,94.95,109.81,118.81,834.62,112.37,9.33,1.93,4.43,420.85,-1.16
(주)파이오링크,170790,2017/12,15.29,-16.11,-7.71,0,14.84,26.3,0,-12480.51,-3.3,268.47,6.46,5.44,23.68,0.42,-6.94,-34.98,56.91,-8.74,2.72,5.85,5.68,43.09,32.53,641.6,943.11,577.92,62.47,235.41,1.81,0,-6.73
(주)파인넥스,123260,2017/12,92.72,-96.42,-2.97,0,-26.61,-14.94,41.79,-6.98,4.27,-41.06,-8.31,2.43,-12.47,0.31,36.03,38.64,-5.2,-82.49,1.86,3.84,0.91,105.2,125.38,142.89,243.18,125.38,17.65,7.24,0.48,0,-29.67
(주)파인디앤씨,049120,2017/12,64.14,-19.6,3.71,0,-0.81,-1.1,36.17,1.04,1.25,10.29,-0.56,5.89,3.64,0.71,-3.53,5.47,18.55,-27.36,3.72,9.11,2.09,81.45,103.94,125.27,381.96,98.67,7.95,6.64,1.44,-55.59,-13.91
(주)파인디지털,038950,2017/12,5.6,-8.29,-6.28,0,-7.15,-41.64,0,999999999,-1.06,122.03,-4.57,11.25,5.31,0.62,-6.43,-8.56,24.99,-5.75,6.79,4.4,14.68,75.01,12.33,1278.52,1566.25,1050.67,58.79,80.3,5.69,0,-5.13
