회사명,거래소코드,회계년도,유동부채비율(IFRS연결),매출액순이익률(IFRS연결),총자본증가율(IFRS연결),순이익증가율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),금융비용 대 총비용비율(IFRS연결),설비투자효율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),자본금회전률(IFRS연결),총자본투자효율(IFRS연결),총자본회전률(IFRS연결),유동자산증가율(IFRS연결),매출액증가율(IFRS연결),매출액총이익률(IFRS연결),자기자본순이익률(IFRS연결),매출채권회전률(IFRS연결),재고자산회전률(IFRS연결),유형자산회전율(IFRS연결),매출원가 대 매출액비율(IFRS연결),부채비율(IFRS연결),유동비율(IFRS연결),자기자본배율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),현금비율(IFRS연결)
(주)일신바이오베이스,068330,2017/12,7.75,14.1,2.21,-21.8,19.96,71.16,0,999999999,-0.93,43.3,6.66,2.9,12.64,0.34,2.39,-3.89,47.48,6.17,2.64,2.03,1.14,52.52,10.32,824.17,796.56,571.04,50.85,194.94
(주)일신바이오베이스,068330,2018/12,10.73,17.64,2.7,50.18,22.73,76.16,0,999999999,-1.24,50.92,8.84,3.48,14.27,0.39,3.72,19.83,45.1,8.91,4.14,2.27,1.37,54.9,13.14,616.32,807.76,436.64,48.97,150.32
(주)일신바이오베이스,068330,2019/12,13.3,24.19,15.42,47.2,26.55,84.81,0,999999999,-1.44,74.74,11.42,4.44,17.74,0.46,25.44,27.64,55.37,12.26,5.4,2.79,1.78,44.63,15.57,552.1,908.26,412.29,52.02,115.95
(주)일야,058450,2011/12,64.62,-5.34,-11.37,0,0.98,4.21,5.24,-57.51,-0.19,23.07,1.74,13.89,13.65,1.67,-27.78,-20.21,5.4,-15.18,8.22,66.7,3.06,94.6,70.89,98.41,450.45,90.55,-0.6,7.71
(주)일야,058450,2012/12,102.72,-16.34,-4.21,0,-8.28,-19.02,34.33,-17.29,0.32,1.05,-11.94,10.78,0.62,1.41,-15.48,-22.36,-2.12,-45.48,8.08,52.3,2.35,102.12,168.42,85.8,285.94,79.5,-5.43,2.59
(주)일야,058450,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)일야,058450,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)일야,058450,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)일야,058450,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)일야,058450,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)일야,058450,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)일야,058450,2019/12,258.71,-11.08,0,0,-5.74,-5.22,47.56,-5.8,1.79,17.99,-3.96,3.8,7.73,0.69,0,0,7.73,-31.47,3.21,6.94,1.6,92.27,312.2,75.07,133.71,59.25,-15.65,4.3
(주)일지테크,019540,2011/12,68.97,5.68,59.49,-26.75,3.08,2.9,41.63,6.18,0.78,55.65,1.76,12.01,15.99,0.7,58.67,25.53,17.28,8.61,4.99,12.35,1.45,82.72,153.25,176.88,830.53,154.91,20.94,61.25
(주)일지테크,019540,2012/12,168.07,5.67,55.93,66.52,-10.77,-9.14,50.18,2.24,2.68,39.7,-6.58,20.02,18.67,0.74,60.28,66.75,16.43,12.97,4,11.19,1.57,83.57,256.43,105.01,920.17,90,2.36,15.93
(주)일지테크,019540,2013/12,160.33,5.55,2.6,49.2,3.5,4.77,43.78,2.77,2.05,54.85,3.18,30.53,28.17,0.92,-13.54,52.46,15.17,16.56,4.12,15.02,1.8,84.83,199.19,77.87,1124.69,68.2,-11.86,8.51
(주)일지테크,019540,2014/12,180.58,11.41,39.02,143.79,17.3,19.9,37.36,6.88,1.71,71.94,13.39,36.19,26.13,0.9,36.46,18.54,20.66,31.09,4.88,14.93,1.64,79.34,205.51,69.29,1531.23,58.07,-18.15,7.31
(주)일지테크,019540,2015/12,238.25,2.81,31.65,-69.25,12.53,12.53,36.75,3.63,1.6,40.9,9.18,45.11,19.53,0.83,19.68,24.67,13.24,8,4.73,12.86,1.44,86.76,274.52,58.53,1644.35,48.55,-26.38,6.81
(주)일지테크,019540,2016/12,231.29,5.51,0.05,120.69,9.32,10.97,36.13,4.99,1.48,51.55,7.69,50.8,26.57,0.82,-1.18,12.6,14.02,16.07,4.26,13.51,1.37,85.98,234.3,53.16,1843.05,44.69,-32.41,5.8
(주)일지테크,019540,2017/12,182.39,3.13,-12.53,-56.85,18.02,19.9,33.44,0.15,2.13,46.52,12.92,38.65,25.16,0.67,-17.1,-23.93,7.49,6.48,3.34,12.24,1.1,92.51,185.17,54.5,1889.77,46.65,-29.1,8.65
(주)일지테크,019540,2018/12,173.68,-1.51,-5.3,-142.22,24.32,25.03,31.65,0.27,2.24,42.23,16.11,33.82,23.68,0.64,-17.82,-12.49,7.46,-2.75,3.85,10.15,1.02,92.54,180.71,48.89,1818.07,36.35,-31.62,11.77
(주)일지테크,019540,2019/12,186.71,-2.24,1.39,0,22.22,18.41,31.57,-2.46,2.52,44.47,12.15,28.29,21.56,0.55,3.52,-16.36,0.64,-3.54,4.95,7.83,0.88,99.36,193.86,48.61,1760.91,38.66,-32.65,5.17
(주)일진파워,094820,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)일진파워,094820,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)일진파워,094820,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)일진파워,094820,2014/12,51.85,4.63,0,0,9.02,27.72,17.95,8.71,0.82,104.39,10.39,15.03,41.79,1.15,0,0,14.51,8.53,12.21,15.52,2.68,85.49,59.93,129.58,816.2,106.69,9.59,0.97
(주)일진파워,094820,2015/12,51.19,2.47,6.56,-44.29,7.32,19.88,15.84,15.97,0.42,97.3,8.27,15.72,41.42,1.17,9.39,4.55,11.14,4.77,9.81,20.33,2.69,88.86,71.2,144.24,812.45,130.35,13.23,5.69
(주)일진파워,094820,2016/12,47.02,5.02,9.41,127.73,12.12,32.53,12.76,18.27,0.3,112.12,14.02,17.6,40.01,1.21,24.02,12.02,9.8,10.53,5.62,60.84,3.06,90.2,75.73,182.74,865.93,182.72,22.14,66.61
(주)일진파워,094820,2017/12,35.78,10.37,0.79,119.13,15.76,58.86,2.98,63.46,0.11,165.75,19.18,18.67,57.33,1.22,0.25,6.04,17.4,20.38,4.55,20826.7,3.48,82.6,48.33,201.64,1033.96,201.62,24.51,93.67
(주)일진파워,094820,2018/12,38.33,10.05,17.13,8.48,10.73,36.7,1.61,467.98,-0.19,188.4,12.48,20.9,54.71,1.26,21.26,11.97,16.19,18.93,4.54,23319.55,3.94,83.81,51.56,199.1,1185.32,199.08,25.06,65.43
(주)일진파워,094820,2019/12,39.97,6.44,9.5,-25.69,9.06,31.66,0.36,217.6,-0.12,178.56,11.17,24.24,50.92,1.29,10.19,15.97,11.35,12.7,5.35,54087.81,4.44,88.65,54.47,195.82,1273.4,195.82,24.79,83.59
(주)잉크테크,049550,2011/12,134.35,-16.01,3.14,0,-1.17,-1.15,40.53,-3.46,2.92,9.18,-0.75,13.96,4.26,0.65,6,5.13,20.41,-26.72,5.25,4.24,1.38,79.59,185.79,69.79,761.04,35.28,-14.2,3.82
(주)잉크테크,049550,2012/12,109.73,2.23,15.19,0,-4.21,-5.19,42.22,1.78,3.81,55.51,-3.26,19.1,21.56,0.83,46.53,39.29,27.77,4.92,5.1,5.09,1.94,72.23,168.63,102.17,898.69,62.15,0.89,6.06
(주)잉크테크,049550,2013/12,106.6,0.54,35.99,-76.51,1.27,1.23,48.2,0.89,3.31,34.17,0.8,20.38,14.2,0.73,5.16,10.75,24.6,0.92,4.73,4.64,1.76,75.4,187.43,87.01,1099.03,46.08,-4.82,6.67
(주)잉크테크,049550,2014/12,104.24,-14.36,-2.18,0,8.09,7.14,51.2,-1.87,2.66,20.48,4.98,18.77,10.36,0.61,-9.41,-4.58,21.53,-26.99,4.97,4.33,1.3,78.47,230.82,94.84,902.52,53.77,-1.63,8.04
(주)잉크테크,049550,2015/12,261.4,-25.31,-8.95,0,5.53,4.09,58.83,-1.57,2.9,14.11,3.37,16.64,7.06,0.58,-5.91,-9.84,21.58,-60.9,4.62,4.48,1.15,78.42,469.54,67.29,479.42,38.97,-15.01,3.8
(주)잉크테크,049550,2016/12,256.14,-7.51,-4.37,0,5.06,3.84,55.17,-0.02,3.24,31.25,3.08,15.38,15.35,0.6,1.99,-4.31,27.57,-24.08,4.36,4.57,1.2,72.43,408.43,65.38,479.83,39.34,-17.44,3.53
(주)잉크테크,049550,2017/12,73.12,-38.25,-9.55,0,0.38,0.33,33.66,-2.6,3.76,16.85,0.2,8.68,9.46,0.5,-19.51,-22.04,23.87,-65.57,3.83,3.8,0.95,76.13,152.57,101.25,522.05,55.75,0.36,5.51
(주)잉크테크,049550,2018/12,106.69,-7.68,-0.07,0,-7.48,-5.91,38.33,-0.58,2.63,20.91,-3.78,6.66,11.44,0.51,11.07,-3.93,29.38,-10.27,4.39,3.5,0.91,70.62,177.97,84.89,474.02,43.89,-5.8,4.8
(주)잉크테크,049550,2019/12,128.39,-4.8,-1.25,0,-1.17,-0.96,39.94,-0.65,3.23,25.08,-0.64,7.11,13.4,0.54,-4.65,6.74,29.42,-7.52,4.65,3.37,1,70.58,200.54,73.65,432.93,35,-11.26,5.74
(주)자비스,230400,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)자비스,230400,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)자비스,230400,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)자비스,230400,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)자비스,230400,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)자비스,230400,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)자비스,254120,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)자비스,230400,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)자비스,254120,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)자비스,254120,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)자비스,230400,2018/12,539.63,-4.62,0,0,3.11,2.52,58.86,-1.13,3.29,99.03,2.29,8.06,13.39,0.74,0,0,35.12,-37.23,4.28,2.27,5.44,64.88,995.44,124.94,100.07,59.07,12.29,21.5
(주)자비스,254120,2019/12,57.83,-42.92,0,0,1.05,1.3,25.01,-1.08,1.84,-171.43,0.61,9.14,-15.98,0.59,0,0,27.8,-48.19,7.98,2.69,6.29,72.2,90.13,216.4,805.51,144.61,35.41,113.18
(주)자연과환경,043910,2011/12,86.76,-61.56,-18.43,0,-13.51,-12.87,32.17,-7.76,3.18,-63.64,-6.78,1.12,-20.3,0.45,-23.45,22.8,2.98,-50.6,2.01,2.36,1.51,97.02,111.44,150.96,101.03,99.53,20.91,2.13
(주)자연과환경,043910,2012/12,81.99,-14.92,14.32,0,-12.28,-14.49,24.92,-4.16,2.87,11.9,-7.19,1.21,3.5,0.62,15.49,33.29,5.02,-19.25,2.13,3.4,2.04,94.98,98.46,151.48,88.47,112.93,21.27,4.48
(주)자연과환경,043910,2013/12,77.31,-17.23,-16.48,0,-6.83,-8.76,22.97,-2.13,2.42,3.94,-4.15,0.89,1.22,0.55,-25.09,-13.26,6.57,-18.87,1.74,3.39,1.7,93.43,90.24,138.11,73.89,96.9,15.49,1.5
(주)자연과환경,043910,2014/12,249.04,-196.22,-33.23,0,-4.99,-2.06,21.52,1.07,2.78,-3.9,-1.47,0.5,-0.65,0.24,-16.6,-67.57,22.29,-109.9,1.09,1.96,0.75,77.71,252.71,99.29,201.16,92.1,-0.5,5.56
(주)자연과환경,043910,2015/12,47.43,3.2,-17.6,0,-49.78,-31.02,33.77,0.76,4.9,21.6,-13.57,1.24,10.18,0.25,-52.97,-23.94,27.35,2.62,3.78,4.27,0.67,72.65,77.74,149.92,198.54,125.13,13.32,21.07
(주)자연과환경,043910,2016/12,54.97,-95.96,-1.02,-2318.73,-62.85,-37.05,33.62,-13.84,1.77,-21.56,-17.85,0.97,-12.19,0.28,-7.41,3.13,3.71,-50.54,3.39,4.67,0.52,96.29,92.94,131.38,152.28,112.16,8.94,21.23
(주)자연과환경,043910,2017/12,51.3,-51.1,35.3,0,-32.56,-24.39,21.41,-8.54,2.25,-3.79,-8.94,0.95,-1.59,0.32,85.21,30.87,4.96,-26.96,3.12,6.21,0.65,95.04,57.9,157.68,171.91,142.89,18.74,56.72
(주)자연과환경,043910,2018/12,53.27,2.46,2.85,0,-10.53,-14.18,20.18,1.13,0.89,28.94,-5.28,1.46,11.7,0.51,0.08,87.54,18.4,3.01,4.78,9.45,1.19,81.6,59.21,149,177.15,131.29,16.4,30.33
(주)자연과환경,043910,2019/12,58.93,-8.46,45.25,0,-0.19,-0.21,17.99,1.54,1.21,15.84,-0.08,1.46,5.95,0.52,59.03,27.72,18.84,-6.6,4.41,11.23,1.31,81.16,63.86,151.78,162.34,141.32,18.62,58.34
(주)자유투어,046840,2011/12,272.21,-156.37,-14.02,0,3.35,1.7,55.14,-3.35,1.62,-172.13,1.29,1.58,-43.6,0.36,-21.62,-30.26,80.07,-170,370.47,3.76,1.26,19.93,318.97,58.9,78.85,36.99,-26.7,4.72
(주)자유투어,046840,2012/12,176.3,-58.71,-31.78,0,-37.37,-24.76,39.05,-2.62,5.04,-2.34,-16.34,0.72,-0.61,0.35,-33.87,-22.76,83.19,-70.54,739.72,2.38,1.36,16.81,193.87,61.82,46.43,35.48,-22.9,2.91
(주)장원테크,174880,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)장원테크,174880,2012/12,164.05,3.92,0,0,8.61,26.01,34.23,11.89,0.36,91.17,17.84,408.66,48.38,2.07,0,0,11.15,25.86,15.94,13.28,3.83,88.85,218.31,77.26,6198.2,47.01,-11.72,13.06
(주)장원테크,174880,2013/12,97,4.72,43.38,55.55,5.89,18.22,41.54,10.98,0.49,101.07,11.01,491.68,42.02,2.2,90.76,29.34,13.63,28.68,21.31,17.97,4.7,86.37,152.8,138.07,9730.32,112.21,14.61,56.01
(주)장원테크,174880,2014/12,253.21,-5.4,48.94,0,-4.67,-7.76,56.2,-7.48,0.63,37.72,-6.04,82.87,16.66,1.55,37.58,3.08,2.55,-28.69,11.02,13.25,3.5,97.45,351.56,87.28,777.5,64.35,-7.14,6.73
(주)장원테크,174880,2015/12,88.18,10.56,-3.61,0,4.95,24.35,29.19,20.6,0.65,133.01,12.34,84.37,71.25,2.45,-23.71,85.81,17.84,72.81,17.69,19.71,4.93,82.16,102.72,89.05,1669.41,61.54,-4.76,17
(주)장원테크,174880,2016/12,54.58,3.27,23.37,-84.52,22,59.79,24.81,6.24,0.73,64.33,22.23,37.34,31.9,1.12,30.38,-50.01,15.96,6.43,14.59,11.78,2.11,84.04,59.18,119.37,2082.67,97.62,6.64,61.8
(주)장원테크,174880,2017/12,53.78,-3.54,-10.94,0,9.04,24.57,20.65,3.55,0.8,47.74,8.98,29.33,26,0.94,-18.55,-12.44,14.07,-5.24,10.91,13.01,1.74,85.93,57.6,109.71,1873.44,89.52,3.31,44.94
(주)장원테크,174880,2018/12,44.04,7.77,14.94,0,7.56,24.4,9.12,15.93,0.59,75,8.71,39.12,38.78,1.23,22.59,33.42,17.77,14.99,9.27,13.55,2.31,82.23,55.53,141.01,2181.98,102.1,11.61,41.85
(주)장원테크,174880,2019/12,136.76,-5.27,62.99,-154.37,9.32,8.81,51.43,-1.99,0.8,52.25,5.29,30.37,15.96,0.7,-8.33,-19.8,8.44,-7.53,9.01,9.99,1.82,91.56,150.23,41.09,2073.07,32.68,-32.2,14.4
(주)전우정밀,120780,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)전우정밀,120780,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)전우정밀,120780,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)전우정밀,120780,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)전우정밀,120780,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)전우정밀,120780,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)전우정밀,120780,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)전우정밀,120780,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)전우정밀,120780,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)정다운,224090,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)정다운,224090,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)정다운,224090,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)정다운,224090,2014/12,115,3.2,0,0,12.15,16.92,52.03,2.33,3.22,45.29,11.78,27.53,22.47,0.97,0,0,19.2,10.32,20.28,26.17,1.95,80.8,228.96,91.81,858.92,81.22,-2.86,28.36
(주)정다운,208140,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)정다운,208140,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)정다운,224090,2015/12,91.37,4.74,-3.73,56.75,5.65,9.92,51.11,4.14,1.76,53.06,6.02,27.77,25.7,1.04,13.08,5.8,20.34,14.39,18.55,22.87,2.13,79.66,154.22,104.9,976.55,89.69,1.76,33.81
(주)정다운,208140,2016/12,78.51,-1.68,0,0,-3.15,-5.73,41.91,3.57,1.23,43.12,-3,28.88,17,0.95,0,0,19.95,-3.65,12.59,10.08,2.41,80.05,109.69,136.13,1439.02,110.92,13.53,8.31
(주)정다운,208140,2017/12,50.7,12.27,10.95,0,11.12,32.09,29.88,15.48,0.27,88.22,13.29,39.75,34.16,1.26,20.96,39.44,24.22,29.03,16.66,21.3,3.2,75.78,70.69,187.08,1914.32,177.92,25.87,16.95
(주)정다운,208140,2018/12,84.6,8.62,64.19,-7.57,14.94,25.76,39.86,9.52,0.43,75.66,14.24,51.38,26.44,1.19,56.34,30.95,23.92,20.8,18.19,18.29,3.21,76.08,123.66,139.89,2365.05,116.7,15.09,12.15
(주)정다운,208140,2019/12,105,0.72,11.18,-90.39,5.38,9.36,46.45,1.56,1.22,46.4,5.5,61.29,23.01,1.08,-22.43,19.28,14.83,1.79,15.08,12.98,2.46,85.17,142.42,85.22,2424.59,67.04,-6.4,5.82
(주)정상제이엘에스,040420,2011/12,13.86,10.78,-8.27,-34.78,18.16,147.8,0,2926796.21,-1.35,86.81,22.87,10.26,37.67,1.21,-4.71,-7.48,27.99,15.87,19.42,68.36,2.86,72.01,18.31,290.37,687.95,271.61,22.3,114.34
(주)정상제이엘에스,040420,2012/12,14.32,10.92,2.71,-3.47,12.81,96.13,0,14688.67,-1.27,85.52,14.96,9.77,36.37,1.18,7.55,-4.76,25.61,15.31,17.74,58.2,2.76,74.39,18.43,294.64,705.88,279.14,23.53,116.35
(주)정상제이엘에스,040420,2013/12,13.85,8.45,-0.64,-28.4,16.32,120.08,0,999999999,-0.97,74.36,17.74,9.03,33.55,1.08,-17.69,-7.55,23.52,10.81,15.1,55.07,2.47,76.48,17.34,249.99,707.97,232.53,17.71,115.13
(주)정상제이엘에스,040420,2014/12,15.11,7,0.91,-15.25,15.51,111.55,0,999999999,-0.56,73.88,17.07,9.23,32.43,1.11,11.99,2.14,22.55,9.13,16.81,49.17,2.48,77.45,18.07,255.94,710.23,236.93,19.95,128.78
(주)정상제이엘에스,040420,2015/12,17.42,6.56,2.64,-3.72,12.63,77.9,0,999999999,-0.47,67.79,13.9,9.47,32.12,1.11,-1.74,2.66,22.1,8.8,17.87,41.63,2.44,77.9,21.72,219.02,707.26,198.64,17.04,93.47
(주)정상제이엘에스,040420,2016/12,18.84,8.73,10.74,37.71,10.41,45.82,6.19,64.62,-0.14,59.84,10.75,9.84,33.22,1.08,-3.16,3.88,24.27,11.95,17.26,30.17,2.1,75.73,30.65,190.14,729.57,160.96,13,61.44
(주)정상제이엘에스,040420,2017/12,17.5,9.76,2.57,13.12,11.98,54.46,7.24,54.17,0,58.84,12.19,9.95,34.22,1.03,-10.47,1.13,25.18,13.05,16.6,23.24,1.81,74.82,28.84,176.15,758.85,141.87,10.35,45.24
(주)정상제이엘에스,040420,2018/12,29.44,4.09,4.11,-56.71,15.05,53.52,6.49,53.7,-0.09,43.14,15.19,10.27,26.03,1.03,-8.88,3.23,25.43,5.65,16.51,23.05,1.74,74.57,39.63,99.34,728.98,79.03,-0.14,21.49
(주)정상제이엘에스,040420,2019/12,31.39,8.2,28.37,115.23,14.36,28.69,22.9,28.38,0.26,49.49,12.12,11.04,33.94,0.95,1.82,7.44,27.98,12.2,17.05,20.31,1.46,72.02,73.19,91.65,754.48,64.17,-1.51,17.48
(주)정원엔시스,045510,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)정원엔시스,045510,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)정원엔시스,045510,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)정원엔시스,045510,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)정원엔시스,045510,2015/12,192.58,2.26,0,0,-2.07,-5.49,24.11,6.3,0.45,71.64,-3.7,10.02,14.64,1.79,0,0,9.01,12.46,3.46,13.06,8.75,90.99,207.42,112.29,181.97,90.41,7.7,2.16
(주)정원엔시스,045510,2016/12,89.43,1.26,-2.67,-30.7,1.52,6.83,8.98,3.96,0.34,70.73,3.54,12.04,14.59,2.3,-3.37,27.09,6.77,7.08,4.68,19.35,11.22,93.23,107.82,162.3,234.77,138.91,26.81,17.4
(주)정원엔시스,045510,2017/12,80.57,-1.73,-11.01,-222.94,1.37,6.18,12.3,5.22,0.26,55.25,3.1,9.87,12.66,2.14,-15.44,-13.52,7.09,-7.69,4.33,31.53,9.85,92.91,100.91,165.48,215.84,157.76,26.26,8.93
(주)정원엔시스,045510,2018/12,92.76,2.85,11.25,0,1.37,5.15,8.27,7.29,0.19,95.72,2.6,9.18,19.56,2,17.2,-7.05,7.82,11.51,4.8,21.23,9.25,92.18,101.95,152.21,238.93,119.35,23.98,20.85
(주)정원엔시스,045510,2019/12,125.23,0.47,16.94,-80.94,0.39,1.26,9.8,4.76,0.12,79.2,0.72,10.51,13.78,2,24.19,14.47,6.42,2.08,5.3,12.97,10.65,93.58,135.08,139.39,240.06,109.85,20.98,3.85
(주)제낙스,065620,2011/12,216.88,-16.81,-4.07,0,-8.54,-7.2,62.48,-1.23,6.54,9.35,-5.09,3.07,4.46,0.58,-8.92,6.55,-0.87,-31.67,4.19,2.39,1.14,100.87,241.57,68.94,150.99,36.84,-19.72,2.97
(주)제낙스,065620,2012/12,183.76,-23.28,-3.61,0,-8.34,-5.58,60.18,-1.32,8.46,8.26,-3.84,2.25,3.65,0.45,3.34,-25.52,-0.99,-34.79,2.79,2.14,0.93,100.99,220.42,81.82,150.39,43.7,-10.43,4.23
(주)제낙스,065620,2013/12,104.3,-56.81,14.86,0,-8.97,-5.13,49.18,-4.18,7.09,-15.62,-2.87,1.65,-5.69,0.34,-45.02,-20.21,-33.3,-50.97,2.43,2.41,0.81,133.3,126.86,48.85,214.06,32.55,-23.51,3.48
(주)제낙스,065620,2014/12,183.62,-76.87,-10.27,0,-3.01,-1,61.81,-3.71,9.23,-6.52,-0.69,0.99,-2.62,0.22,-51.64,-36.06,-33.84,-43.35,2.3,3.98,0.55,133.84,215.88,20.83,137.98,15.49,-46.02,1.46
(주)제낙스,065620,2015/12,89.69,-22.82,16.34,0,-3.65,-1.48,43.85,-0.23,12.66,12.57,-0.73,1,4.1,0.22,-13.71,2.15,16.65,-11.72,3.88,7.9,0.6,83.35,97.57,19.78,251.32,14.49,-36.42,0.88
(주)제낙스,065620,2016/12,58.27,-97.62,5.13,0,-35.92,-8.37,39.45,-2.72,11.25,-8.29,-3.9,0.57,-2.43,0.11,-21.34,-42.92,-25.06,-20.87,2.59,5.56,0.36,125.06,87.26,21.59,278.77,16.37,-24.4,1.37
(주)제낙스,065620,2017/12,27.21,-73.28,27.64,0,-67.43,-20.1,22.4,-3.14,9.44,-8.54,-5.85,0.56,-1.86,0.1,192.4,1.97,-22.36,-11.28,2.76,6.95,0.39,122.36,41.08,79.8,451.21,73.44,-3.9,10.52
(주)제낙스,065620,2018/12,145.99,-176.47,-61.1,0,-110.31,-30.6,60.73,-6.31,8.4,-31.98,-20.49,0.46,-13.33,0.1,-67.59,-16.73,-15.06,-30.45,2.4,6.61,0.38,115.06,202.79,26.6,81.84,21.47,-35.39,2.45
(주)제낙스,065620,2019/12,1470.64,-297.22,-10.98,0,-167.98,-25.96,85.69,-4.24,12.22,-23.66,-24.41,0.32,-11.87,0.14,22.8,-30.38,-22.57,-200.15,2.38,5.12,0.3,122.57,1575.77,20.16,13.25,16.85,-70.07,9.77
(주)제너시스템즈,073930,2011/03,87.53,0.91,0,0,3.13,2.28,46.39,0.23,5.5,148.42,1.38,5.84,28.7,0.44,0,0,53.8,1.02,1.03,38.68,2.23,46.2,154.44,137.5,520.26,134.18,12.9,1.39
(주)제너시스템즈,073930,2012/03,189.38,-71.94,-29.9,0,-0.17,-0.11,52.74,-2.7,8.12,535.67,-0.08,3.75,17.23,0.37,-10.7,-28.92,43.57,-74.95,0.77,30.98,2.84,56.43,234.72,106.5,228.56,104.27,3.68,0.5
(주)제너시스템즈,073930,2013/03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제넥신,095700,2011/12,55.94,-265.05,5.75,0,-171.21,-28.84,26.31,-28.26,0.35,-22.84,-11.44,1.1,-10.37,0.07,-20.1,146.58,89.06,-27.87,6.24,0,0.17,10.94,65.71,113.42,960.65,113.42,4.53,34.44
(주)제넥신,095700,2012/12,13.79,-33.53,59.07,0,-22.62,-8.06,19.43,-3.54,3.71,23.05,-2.23,2.22,6.76,0.12,38.11,134.91,89.58,-5.99,29.44,0,0.33,10.42,38.3,333.42,1474.79,333.42,23.27,70.58
(주)제넥신,095700,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제넥신,095700,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제넥신,095700,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제넥신,095700,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제넥신,095700,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제넥신,095700,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제넥신,095700,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제넨바이오,072520,2011/12,109.25,2.53,17.36,0,-2.02,-5.01,33.69,2.09,1.12,77.24,-2.72,42.62,29.49,1.46,36.53,107.04,10.09,7.77,7.47,11.27,3.5,89.91,119.16,120.01,1440.02,94.27,9.97,21.49
(주)제넨바이오,072520,2012/12,125.58,0.85,8.33,-52.3,4.99,15.49,30.22,2.87,0.86,81.71,8.8,60.28,28.43,1.83,4.13,41.44,6.64,3.53,8.31,14.49,4.67,93.36,131.74,106.12,1475.3,83.05,3.32,20.46
(주)제넨바이오,072520,2013/12,67.13,-0.92,-4.65,0,3.69,12.23,30.73,-2,0.75,69.78,7.01,61.96,29.11,1.86,-7.27,2.79,3.88,-3.99,8.84,14.77,4.52,96.12,134.3,195.19,1391.31,151.1,27.27,17.01
