회사명,거래소코드,회계년도,[제조]유동부채비율(IFRS),[제조]매출액순이익률(IFRS),[제조]총자본증가율(IFRS),[제조]순이익증가율(IFRS),[제조]CASH FLOW 대 매출액비율(IFRS),[제조]CASH FLOW 대 부채비율(IFRS),[제조]차입금의존도(IFRS),[제조]이자보상배율(이자비용)(IFRS),[제조]금융비용 대 총비용비율(IFRS),[제조]설비투자효율(IFRS),[제조]CASH FLOW 대 총자본비율(IFRS),[제조]자본금회전률(IFRS),[제조]총자본투자효율(IFRS),[제조]총자본회전률(IFRS),[제조]유동자산증가율(IFRS),[제조]매출액증가율(IFRS),[제조]매출액총이익률(IFRS),[제조]자기자본순이익률(IFRS),[제조]매출채권회전률(IFRS),[제조]재고자산회전률(IFRS),[제조]유형자산회전율(IFRS),[제조]매출원가 대 매출액비율(IFRS),[제조]부채비율(IFRS),[제조]유동비율(IFRS),[제조]자기자본배율(IFRS),[제조]당좌비율(IFRS),[제조]순운전자본비율(IFRS),[제조]현금비율(IFRS),[제조]타인자본회전률(IFRS),[제조]정상영업이익증가율(IFRS),[제조]총자본순이익률(IFRS)
(주)코세스,089890,2019/12,50.89,9.52,-7.33,-31.83,5.09,12.4,30.13,10.05,1.21,63.34,6.18,7.78,36.95,1.17,-20.31,0.1,20.72,25.95,6.15,9.44,2.09,79.28,99.33,122.54,321.55,88.71,5.75,2.05,2.04,-29.63,11.12
(주)코센,009730,2019/12,886.84,-93.83,52.2,0,-6.98,-4.95,72.85,-0.3,7.15,-478.9,-4.45,1.94,-44.3,0.77,-4.68,-0.61,7.77,-328.77,4.81,4.97,6.72,92.23,902.95,41.3,24.17,26.78,-51.9,1.06,0.99,0,-72.28
(주)코스나인,082660,2019/12,243.43,-157.46,-12.51,0,-14.39,-6.9,55.49,-1.17,10.73,17.04,-5.1,1.16,1.19,0.33,-80.75,133.27,6.76,-210.06,2.16,12.44,10.07,93.24,282.97,31.45,127.89,22.49,-43.57,0.79,0.44,0,-52.06
(주)코스메카코리아,241710,2019/12,44.17,3.77,13.02,-30.6,5.69,10.61,28.73,3.73,0.96,49.96,4.69,36.45,14.07,0.87,17.57,-5.75,17.1,5.7,8,14.06,2.71,82.9,79.12,101.29,2470.03,74.6,0.32,14.12,2.07,-13.32,3.3
(주)코스온,069110,2019/12,70.34,-2.79,5.6,0,11.37,10.95,32.98,0.42,3.12,38.05,5,7.87,6.7,0.45,-28.25,4.48,14.91,-2.25,3.59,3.73,2.64,85.09,83.87,100.6,974.71,72.98,0.23,9.3,1.03,0,-1.26
(주)코썬바이오,204990,2019/12,100.34,-1154.11,-84.22,0,-94.22,-82,26.82,-165.8,3.99,-982.51,-44.22,0.31,-505.19,0.13,-87.25,-38.69,10.94,-173.13,0.37,5.27,0.82,89.06,117.04,73.35,30.56,60.26,-12.32,8.2,0.87,0,-147.67
(주)코아시아,045970,2019/12,37.6,16.84,58.37,0,-0.98,-1.4,23.5,0.06,-7.09,84.38,-0.49,8.21,10.81,0.61,931.68,1581.13,11.38,14.06,9.51,28.07,7.73,88.62,54.04,93.5,949.41,78.95,-1.59,13.12,2.28,-70.04,10.29
(주)코아시아옵틱스,196450,2019/12,29.34,-1.9,71.5,0,-7.82,-22.27,6.54,0.36,-2.27,68.6,-5.48,3.07,6.74,0.88,145.06,724.47,17.44,-2.31,10.13,21.83,9.41,82.56,32.63,172.88,271.99,147.96,16.13,21.2,3.24,0,-1.68
(주)코엔텍,029960,2019/12,11.14,33.93,1.49,-33.43,58.37,91.38,11.34,75.88,-3.5,75.43,20.94,2.84,26.16,0.36,4.15,10.68,45.82,16,8.54,1688.08,0.97,54.18,29.73,694.42,611.22,694.2,51.05,203.17,1.55,2.88,12.26
(주)코원플레이,056000,2019/12,11.93,-21.57,-11.47,0,5.55,34.33,1.37,11.43,-0.7,-1709.64,4.18,2.12,-8.84,0.71,13.49,-24.29,45.35,-17.18,12.78,0,132.1,54.65,13.87,597.96,246.05,597.96,52.19,237.16,6.36,0,-15.27
(주)코윈테크,282880,2019/12,11.34,18.63,184.62,64.12,3.02,23.49,0.05,129.67,-0.1,133.8,2.39,22.61,27.9,1.17,232.72,18.57,29.69,27.29,4.11,87.84,5,70.31,11.35,759.82,2264.7,758.09,67.2,139.55,5.88,96.59,21.85
(주)코이즈,121850,2019/12,94.63,-2.42,-18.66,0,-1.28,-2.6,29.04,-1.61,2.01,39.55,-1.31,4.99,19.51,0.92,15.51,90.17,13.24,-5.44,22,9.29,1.88,86.76,102.14,93.23,203.03,66.9,-3.17,27.7,1.55,0,-2.22
(주)코콤,015710,2019/12,18.6,6.14,-0.13,-40.77,11.2,50.82,0,192.48,-0.12,88.68,10.17,15.28,17.95,0.91,-0.62,-18.16,28.33,7.11,4.27,10.43,4.33,71.67,25.03,336.97,1345.16,286.58,35.26,98.15,4.18,-22.41,5.57
(주)코텍,052330,2019/12,8.71,11.47,7.6,-6.65,17.55,159.46,0,999999999,-1.37,148.54,14.3,36.63,19.5,0.84,-5.92,-17.7,24.93,10.75,4.71,4.65,6.23,75.07,9.85,855.8,4091.75,644.47,59.95,311.35,8.53,-17.97,9.69
(주)코퍼스코리아,322780,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)코프라,126600,2019/12,18.73,4.18,-4.1,15.37,-0.13,-0.79,4.19,30.48,-0.22,107.93,-0.13,12.56,12.25,1.02,-4.29,-6.26,11.49,5.31,2.63,5.44,8.69,88.51,20.08,476.04,1008.13,374.75,58.65,90.31,5.1,-10.23,4.25
(주)큐로컴,040350,2019/12,78.49,-178.91,-1.83,0,5.15,1.35,25.66,0.21,0,-114702.88,0.61,0.19,-13.82,0.12,25.19,-0.97,19.8,-32.59,21.92,18.56,840.04,80.2,81.66,17.54,86.78,16.34,-35.63,1.15,0.33,0,-20.94
(주)큐로홀딩스,051780,2019/12,77.84,-24.7,-7.7,0,-1.96,-2.33,40.88,0.65,12.04,-117.17,-1.09,0.65,-2.35,0.53,-29.25,-1.23,24.29,-29.53,7.63,5.62,34.34,75.71,87.96,70.09,55.2,44.76,-12.39,3.44,0.96,38.81,-13.16
(주)큐리언트,115180,2019/12,14.35,0,-52.51,0,0,-602.94,3.79,-2208.97,-2.56,-53897.76,-92.15,0,-95.74,0,-55.37,0,0,-79.94,0,0,0,0,18.04,758.04,357.14,758.04,80.02,149.65,0,0,-71.25
(주)큐브엔터테인먼트,182360,2019/12,51.38,3.55,11.15,-5.24,11.53,23.5,16.4,6.23,-0.17,166.32,10.47,10.86,30.14,0.96,-16.06,-10.1,14.89,5.97,10.58,0,8.7,85.11,80.31,170.63,663.32,170.63,20.13,75.2,2.22,-47,3.39
(주)큐에스아이,066310,2019/12,7.38,4.21,7.83,0,11.94,63.11,0,999999999,-2.55,72.14,4.6,5.48,13.68,0.4,2.1,20.48,17.2,1.8,5.16,4.28,1.95,82.8,7.86,521.06,1317.84,381.7,28.82,126.93,6.36,0,1.68
(주)크레버스,096240,2019/12,49.84,8.19,14.97,9.7,26.11,55.87,21.91,19.19,0.47,1106.3,21.65,22.76,39.94,0.89,29.97,15.02,0,10.99,6.91,407.54,26.34,0,63.25,126.25,1681.96,125.73,8.01,70.68,2.62,56.73,7.27
(주)크리스에프앤씨,110790,2019/12,25.92,9.54,1.83,-23.8,9.86,42.72,7.55,62.31,-0.01,85.14,9.19,21.98,21.47,0.94,-3.02,0.76,66.32,11.64,18.4,2.52,3.88,33.68,27.4,326.14,1851.25,138.34,46.01,87.42,4.09,-11.61,8.97
(주)크린앤사이언스,045520,2019/12,95.57,6.8,42.54,16.8,5.12,8.19,38.22,14.38,0.25,75.11,5.21,32.26,21.12,1.19,21.05,24.22,19.62,20.28,4.44,6.6,3.21,80.38,174.45,149.88,1156.6,99.8,17.37,7.32,1.99,39.25,8.12
(주)클라우드에어,036170,2019/12,12.03,-113.3,-10.84,0,12.5,12.35,7.92,0,6.52,-33.84,1.66,0.39,-4.43,0.13,-53.98,-4.94,21.28,-18.43,5.64,8.86,0.99,78.72,15.55,370.23,224.37,355.58,28.12,128.93,0.55,0,-14.21
(주)클래시스,214150,2019/12,28.99,41.6,50.09,124.15,34.31,106.85,8.69,151.8,0.31,112.06,24.2,12.68,50.37,0.85,118.38,70.62,78.62,47.98,34.36,11,1.65,21.38,29.28,224.3,1364.89,190.22,27.87,131.61,3.18,138.25,35.22
(주)클리오,237880,2019/12,53.29,0.67,24.73,0,22.55,61.86,12.56,16.94,-0.29,81.38,24.15,29.18,15.82,1.19,17.36,34.24,56.06,1.19,9.69,10.75,5.98,43.94,64.06,180.45,1660.86,151.93,26.13,32.47,3.61,372.85,0.8
(주)키이스트,054780,2019/12,25.09,-21.27,18.21,0,3.56,3.9,17.96,-5.7,-0.16,-48.27,1.46,3.41,-1.56,0.45,119.54,91.88,3.93,-12.58,90.25,7232.88,12.89,96.07,60.08,328.01,517.82,328.01,35.73,18.95,1.8,0,-9.47
(주)타이거일렉,219130,2019/12,34.15,4.6,28.87,-25.74,10.82,22.57,19.88,29.7,-0.23,72.82,6.28,11.11,24.24,0.65,26.53,3.9,12.15,3.77,4.83,5.87,1.42,87.85,38.52,186.81,1382.9,147.72,21.4,88.03,3.2,-38.12,3
(주)탑엔지니어링,065130,2019/12,33.29,19.28,8.04,190.86,-4.16,-11.51,11.7,24.09,0.2,186.48,-2.96,26.06,23.92,0.74,6.73,11.69,24.17,20.47,2.74,5.95,5.52,75.83,34.57,171.87,2722.39,135.62,17.78,5.93,2.43,41.88,14.24
(주)탑코미디어,134580,2019/12,20.33,-13.34,-23.56,0,-9.82,-63.36,0.51,-445.61,-0.17,-1432.72,-10.77,5.77,-1.26,0.95,-23.28,-27.13,19.74,-16.19,1.89,3.45,719.97,80.26,20.48,587.45,436.15,409.26,82.24,122.9,4.38,0,-12.68
(주)태광,023160,2019/12,6.82,3.99,3.51,-25.86,-6.35,-26.95,0.26,30.35,-0.79,28.22,-2.55,14.32,7.88,0.41,-0.45,19.61,11.68,1.77,2.69,1.3,1.38,88.32,10.44,942.45,3233.1,374.12,52.05,38.34,4.89,-25.14,1.63
(주)태성,323280,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)태양,053620,2019/12,13.87,5.12,2.3,327.02,8.79,44.88,1.97,46.35,-0.25,32.01,6.96,32.92,17.82,0.8,12.38,3.71,14.96,4.91,9.51,17.63,1.38,85.04,18.35,338.95,3512.35,305.32,28,131.29,4.88,0,4.1
(주)태웅,044490,2019/12,23.52,-9.04,-3.62,0,-9.16,-8.06,28.71,-3.67,1,6.2,-3.45,37.39,3.45,0.37,-1.74,29.18,1.94,-5.77,3.46,2.33,0.65,98.06,74.81,296.3,5680.24,182.79,26.41,14.36,0.88,0,-3.34
(주)태웅로직스,124560,2019/12,113.18,2.87,26.82,18.13,4.16,25.23,11.36,15.26,0.26,571.38,13.48,167.82,29.52,3.63,27.92,19.49,12.29,25.93,9.28,0,64.73,87.71,114.79,155.94,2228.21,155.94,29.48,25.98,6.06,29.19,10.4
(주)테라젠이텍스,066700,2019/12,34.65,63.79,54.15,0,0.21,0.21,15.01,0.38,2.8,193.65,0.07,4.25,40.68,0.4,2.02,4.91,39.77,39.91,1.82,4.94,1.62,60.23,50.11,144.1,848.78,112.01,10.18,17.69,1.14,0,25.76
(주)테스,095610,2019/12,14.31,5.65,2.65,-75.91,19.93,107.45,4.12,265.02,-0.58,131.67,14.27,17.96,15.56,0.73,7.17,-38.04,16.35,4.7,10.11,3.02,5.68,83.65,15.32,589.89,2175.2,427.52,60.81,187.73,5.71,-79.86,4.1
(주)테크윙,089030,2019/12,56.99,4.41,3.83,-67.91,19.13,18.07,36.36,5.11,2.24,41.21,8.88,16.71,15.73,0.47,3.6,-12.81,35.76,4.12,3.01,2.81,1.2,64.24,96.58,150.24,1808.01,95.6,14.57,13.61,0.96,-17.98,2.08
(주)텔레칩스,054450,2019/12,29.31,6.3,12.8,-9.79,16.57,41.65,0.99,262.5,-0.6,1188.24,14.07,19.55,30.04,0.9,9.32,4.7,44.46,8.32,9.96,6.04,6.99,55.54,51.01,263.9,1524.87,194.49,31.81,33.5,2.83,-3.26,5.67
(주)텔레필드,091440,2019/12,95.66,5.79,9.94,0,-11.4,-15.34,28.91,2.23,2.46,380.19,-7.6,7.16,24.53,0.7,8.4,22.49,38.11,7.96,2.71,1.77,9.81,61.89,98.31,162.03,541.15,80.74,29.92,14.57,1.42,0,4.04
(주)텔콘알에프제약,200230,2019/12,11.21,-84.71,-23.26,0,-1.85,-6.39,8.36,1.64,1.8,-582.34,-0.69,6.11,-22.05,0.33,29.26,6.79,26.74,-31.63,4.76,16.77,9.44,73.26,12.19,195.91,1428.92,174.21,9.58,92.19,2.53,0,-27.56
(주)토박스코리아,215480,2019/12,13.06,0.54,14.97,0,-3.43,-10.32,24.32,1.73,1.53,45.82,-3.02,7.22,1.42,0.94,15.5,16.39,53.96,0.76,11.43,2.76,27.78,46.04,41.44,1004.74,555.06,613.9,83.54,44.17,2.84,0,0.51
(주)토비스,051360,2019/12,32.55,5.14,-3.14,16.47,3.61,23.13,6,48.45,0.01,132.27,5.78,50.02,24.15,1.57,-3.05,-3,17.36,11.42,5.7,6.57,8.07,82.64,33.3,278.25,2345.69,180.69,43.53,22.19,5.41,10.23,8.1
(주)토탈소프트뱅크,045340,2019/12,34.51,21.81,4.88,-8.03,8.12,9.47,15.45,25.5,0.38,90.99,4.49,2.76,39.07,0.57,14.12,1.61,47.11,25.64,5.49,141.82,1.28,52.89,90.19,286.92,262.52,284.21,33.92,165.26,1.09,24.41,12.35
(주)톱텍,108230,2019/12,22.62,2.04,9.25,-82.82,-21.99,-46.97,3.67,1.97,-1,45.86,-8.85,8.93,8.61,0.42,6.3,-42.17,13.72,1.01,2.93,4.59,2.15,86.28,23.21,389.18,1801.07,315.3,53.1,180.74,2.78,-69.01,0.86
(주)투비소프트,079970,2019/12,58.36,-37.44,-10.04,0,4.27,5.09,26.56,-3.35,1.36,989.37,1.89,2.82,10.16,0.42,-3.98,6.99,41.4,-25.44,3.93,65.2,54.46,58.6,59.23,126.86,381.21,126.55,9.85,17.91,1.1,0,-15.74
(주)트루윈,105550,2019/12,100.73,-10.75,7.34,0,1.25,1.17,47.8,-2.19,4.14,37.24,0.66,5.14,16.41,0.54,50.49,-12.15,8.83,-13.56,4.89,7.77,1.04,91.17,126.46,77.89,414.94,60.13,-9.83,13.9,0.96,0,-5.85
(주)특수건설,026150,2019/12,67.59,0.43,18.13,10.53,4.54,9.98,18.51,0.83,0.61,319.99,4.89,24.21,45.36,1.17,-2.03,8.69,6.87,0.91,41.05,18.2,7.78,93.13,96.07,172.58,1137.9,155.41,25.02,41.8,2.59,34.12,0.5
(주)티라유텍,322180,2019/12,15.27,9.17,0,0,6.75,30.33,7.38,8.71,0.81,398.55,5.54,52.52,42.75,0.82,0,0,24.23,9.2,8.39,63.84,7.65,75.77,22.33,512.35,5232.8,502.05,51.46,121.39,4.49,0,7.52
(주)티로보틱스,117730,2019/12,74.57,-5.06,23.49,0,2.29,2.59,39.33,-2.4,2.01,44.06,1.56,19.08,12.43,0.75,-7.19,-22.45,18.78,-8.39,5.09,4.62,2.85,81.22,151.67,177.08,1095.5,126.81,22.84,65.07,1.38,0,-3.81
(주)티비씨,033830,2019/12,8.78,11.17,4.15,62.86,2.36,10.51,0,519.12,-3.39,126.59,0.95,0.98,20.85,0.41,3.66,21.49,26.2,5.03,3.59,0,2.03,73.8,9.93,913.06,221.88,913.06,64.92,13.7,4.63,103.88,4.58
(주)티사이언티픽,057680,2019/12,43.02,68.79,10.84,126.18,43.42,14.07,10.13,3.91,4.91,2059.91,4.28,0.41,6.4,0.1,-69.79,47.5,53.4,12.32,1.31,3955.97,31.57,46.6,43.72,58.69,268.11,58.69,-12.36,16.91,0.25,0,7.13
(주)티씨케이,064760,2019/12,13.5,27.33,17.15,-0.06,22.12,124.68,0.15,5311.6,-1.38,124.64,15.11,29.36,37.02,0.74,7.62,0.5,43.56,23.15,8.04,5.67,2.13,56.44,13.79,520.76,3776.58,404.19,49.93,93.09,5.67,0.16,20.14
(주)티앤알바이오팹,246710,2019/12,3.63,-485.66,-12.91,0,-420.86,-232.44,4.15,-149.08,-5.43,-566.56,-20,0.31,-12.12,0.04,-24.1,32.11,47.3,-22.72,7.96,3.16,2.31,52.7,9.41,2543.32,593.15,2496.13,81.13,525.13,0.81,0,-21.48
(주)티에스넥스젠,043220,2019/12,38.34,1.12,16.89,0,-8.48,-11.94,28.4,1.2,7.65,41.32,-4.83,0.92,13.57,0.61,30.86,15.86,22.97,1.42,3.13,7.27,1.81,77.03,67.95,209.76,82.93,174.32,25.06,72.42,1.19,0,0.69
(주)티에스이,131290,2019/12,14.83,11.5,13.2,4.41,8.48,37.47,0.05,4812.14,-0.7,143.77,5.38,20.78,27.75,0.67,14.82,7.28,33.34,8.88,4.08,9.37,3.33,66.66,16.77,343.5,2804.48,273.13,30.93,10.01,5.27,29.69,7.75
(주)티에스트릴리온,317240,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)티엘아이,062860,2019/12,5.01,5.34,1.01,0,7.21,59.59,0.13,203.59,-0.8,25.05,3.86,7.83,9.89,0.54,-11.12,-14.74,21.16,3.18,20.06,8.21,1.32,78.84,6.93,680.81,1367.53,568.36,27.21,219.79,5.61,0,2.88
(주)티움바이오,321550,2019/12,1.04,-637.15,0,0,-399.87,-464.43,0.13,-408.77,-10.28,-664.62,-4.76,0.09,-6.11,0.01,0,0,0,-7.67,0,0,1.3,0,1.04,9437.54,788.57,9437.54,95.74,300.85,1.16,0,-7.59
(주)티케이케미칼,104480,2019/12,113.51,1.55,-0.95,-66.44,1.58,2.38,42.31,1.18,1.19,50.93,1.43,13.48,10.55,0.9,-16.7,-22.35,6.05,3.57,11.57,4.75,4.07,93.95,149.08,67.76,597.79,33.95,-14.69,2.65,1.48,-81.24,1.4
(주)티티씨디펜스,309900,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)티플랙스,081150,2019/12,36.41,1.69,14.09,5.37,2.62,6.39,23.68,3.33,0.86,13.06,2.27,10.81,6.81,0.92,4.92,7.85,6.98,2.44,3.88,4.27,1.83,93.02,55,199.27,807.99,109.17,23.32,8.93,2.54,12.25,1.56
(주)티피씨,130740,2019/12,49.65,1.48,-5.69,22.54,2.29,3.05,26.76,1.02,2.83,49.46,1.05,8.43,10.47,0.45,-21.55,-9.85,14.42,1.06,4.75,6.6,2.27,85.58,52.33,76.96,1155.71,56.72,-7.51,5.23,1.19,16.84,0.66
(주)티피씨메카트로닉스,048770,2019/12,189.94,-3.1,-2.7,0,1.11,1.26,36.55,0.02,2.16,70.92,0.91,12.04,18.98,0.81,-9.02,-1.44,16.64,-9.05,3.93,5.38,3.03,83.36,259.16,106.93,400.55,78.13,3.66,9.3,1.12,-98.4,-2.51
(주)파나진,046210,2019/12,2.42,44.09,-9.51,0,13,65.32,0.11,-247.52,-2.27,78.88,4.74,0.5,30.46,0.35,-23.58,3.2,64.18,19.2,2.77,6.55,0.93,35.82,7.83,2069.07,125.74,1814.01,44.18,493.87,1.7,0,15.28
(주)파라다이스,034230,2019/12,29.76,5.04,17.03,164.66,9.4,6.05,22.95,1.79,1.85,39.38,2.27,9.03,10.72,0.26,99.48,5.16,13.1,1.96,40.68,1578.44,0.87,86.9,60.05,99.21,2333.22,99.13,-0.15,44.27,0.79,21.34,1.31
(주)파라텍,033540,2019/12,99.14,-23.18,-16.27,0,0.6,1.08,28.13,-28.96,0.15,203.12,0.61,14.93,38.67,0.93,-47.24,-33.86,-20.45,-42.65,5.56,10.01,6.13,120.45,131.21,110.72,627.59,84.28,4.6,1.57,1.89,0,-21.64
(주)파루,043200,2019/12,41.36,0.25,45.34,0,-17.38,-41.1,18.17,5.5,-0.18,36.75,-13.6,3.18,11.39,0.93,186.56,51.81,22.37,0.34,5.86,11.61,2.18,77.63,49.44,150.76,248.09,114.08,14.05,27.83,2.95,0,0.23
(주)파마리서치,214450,2019/12,7.05,21.09,6.5,18.72,23.74,63.83,6.45,11.3,-0.01,71.26,8.04,17.06,15.5,0.35,3.22,28.62,56.84,8.41,4.51,6.66,1.4,43.16,14.41,622.45,4381.95,541.86,32.21,82.17,2.82,34.39,7.37
(주)파멥신,208340,2019/12,3.84,0,131.88,0,0,-6.75,33.74,-2.27,12.66,-86.49,-3.9,0,-1.4,0,101.57,0,0,-14.5,0,0,0,0,137.08,5145.19,1975.3,5145.19,81.8,1717.16,0,0,-8.37
(주)파버나인,177830,2019/12,128.05,-12.8,0.73,0,-0.64,-0.78,45.84,-1.62,2.11,23.35,-0.48,15.84,11.08,0.75,-11.53,-14.43,5.97,-22.08,8.65,10.64,1.52,94.03,156.84,47.2,816.39,31.53,-26.32,6.19,1.32,0,-9.59
(주)파세코,037070,2019/12,40.93,4.79,9.71,81.96,6.36,32.24,10.07,41.02,0.06,53.35,10.3,25.77,26.35,1.69,17.66,20.75,19.25,11.86,9.7,9.94,3.28,80.75,46.94,170.75,1083.1,114.03,19.71,46.7,5.37,103.01,8.12
(주)파수,150900,2019/12,122.98,-17.27,3.75,0,12.61,11.56,34.83,-2.54,2.1,858.37,7.16,5.67,22.45,0.58,10.35,5.22,46.57,-22.67,2.01,0,28.77,53.43,162.89,98.43,378.5,98.43,-0.73,33.62,1.04,0,-10
(주)파워넷,037030,2019/12,86.13,3.95,27.09,6.9,2.64,6.55,29.23,3.32,0.89,208.69,3.25,10.7,13.9,1.38,-29.5,9.99,13.87,10.17,8.27,10.65,19.44,86.13,98.37,100.42,438.4,73.22,0.18,22.62,2.97,68.86,5.45
(주)파워로직스,047310,2019/12,73.79,3.33,5.19,61.38,1.07,7.76,11.07,56.26,-0.04,134.69,3.3,62.68,17.57,3.17,2.6,53.59,7.49,19.68,6.37,135.38,23.63,92.51,73.89,145.88,1163.93,141,19.47,5.22,6.86,109.79,10.58
(주)파이오링크,170790,2019/12,15.24,16.01,15.21,1449.18,12.91,30.88,1.56,76.74,-1.47,441.14,8.5,10.24,41.27,0.7,14.82,28.37,47.67,15.59,4.18,10.85,8.14,52.33,37.97,674.7,1128.04,623.43,63.48,341.42,2.55,269.07,11.28
(주)파인디앤씨,049120,2019/12,81.72,-6,8.85,0,15.27,23.5,31.18,0.94,0.87,50.8,12.34,5.66,13.43,0.84,-1.02,23.66,11.01,-10.23,4.86,15.17,2.67,88.99,110.64,86.11,322.44,69.47,-5.39,4.01,1.67,76.08,-5.05
(주)파인디지털,038950,2019/12,10.92,2.34,5.97,564.83,5.35,31.06,0.55,342.07,-0.98,315.31,4.53,15.44,12.08,0.87,6.97,18.86,28.05,2.36,6.41,7.76,21.67,71.95,17.07,704.06,1559.46,607.54,56.35,30.83,6.41,650.39,2.04
(주)파인테크닉스,106240,2019/12,80.74,11,-6.02,0,0.41,0.78,23.28,5.79,1.23,239.3,0.37,4.77,28.19,0.86,-18.74,-11.7,15.8,21.98,4.4,10.21,5.71,84.2,89.36,88.51,265.74,72.83,-4.9,9.51,1.51,0,9.48
(주)파인텍,131760,2019/12,56.93,-6.11,13.54,0,0.2,0.26,21.48,0.14,3.6,53.55,0.11,4.66,7.87,0.58,53.2,18,16.46,-7.32,2.73,72.67,3.47,83.54,71.07,126.67,318.69,124.54,8.88,8.88,1.11,0,-3.52
(주)파커스,065690,2019/12,17.35,-8.16,-12.78,0,11.63,33.57,9.1,-5.57,-1.96,32.56,5.2,6.26,4.44,0.42,-26.48,-9.36,11.26,-4.06,2.92,7.02,3.18,88.74,18.33,343.44,1182.72,312.14,35.7,54.34,2.58,0,-3.4
(주)파크시스템스,140860,2019/12,22.65,18.29,25.44,35.8,8.8,37.69,0.92,373.79,-0.09,705.87,7.02,13.21,33.93,0.89,27.31,20.59,59.77,19.6,2.61,3.03,20.72,40.23,22.87,472.77,1346.1,312.02,68.71,73.35,5.18,39.16,16.24
(주)파트론,091700,2019/12,28.43,4.71,9.77,537.52,2.97,33.78,11.28,87.9,0.04,510.3,7.49,44.45,24.99,2.64,31.83,61.43,13.18,16.46,18.9,20.75,51.38,86.82,28.49,170.74,1370.18,110.42,15.65,1.21,10.88,172.52,12.46
(주)팍스넷,038160,2019/12,400.52,-379.4,21.89,0,-94.04,-11.82,66.87,-3.8,3.33,-356.74,-9.71,1.39,-24.15,0.11,30.58,-55,0,-105.88,9.03,0,0.82,0,459.16,92.76,237.35,92.76,-5.19,2.59,0.19,0,-43.02
(주)팜스빌,318010,2019/12,11.41,24.59,102.8,47.28,18.29,44.42,7.92,1634.13,-1.35,8574.05,8.04,11.43,15.57,0.59,167.67,51.53,74.4,17.74,19.47,14.91,3.33,25.6,22.08,701.1,1404.21,661.79,56.19,105.07,3.19,27,14.47
(주)팜스토리,027710,2019/12,231.1,1.62,24.49,27.51,2.2,3.03,54.19,2.74,0.67,44.31,2.17,10.4,7.89,1.09,92,16.87,12.58,5.21,4.75,6.57,7.22,87.42,252.52,101.21,269.24,71.04,0.79,6.47,1.66,31.19,1.77
(주)팬스타엔터프라이즈,054300,2019/12,36.46,2.47,49.43,0,1.46,2.06,26.34,2,1.86,32.78,0.81,1.56,11.1,0.66,57.66,31.11,16.02,2.55,3.2,10.85,2.07,83.98,64.16,168.08,157.09,142.43,15.12,29.94,1.84,117.92,1.63
(주)팬엔터테인먼트,068050,2019/12,40.09,2.9,17.14,0,-19.6,-26.16,30.77,2.54,0.98,14.04,-10.03,5.77,7.28,0.55,80.24,204.36,8.28,2.44,5.3,20.26,0.98,91.72,62.15,104.07,695.43,95.59,1.01,7.04,1.6,0,1.6
(주)팬젠,222110,2019/12,102.61,-310.19,-14.31,0,-160.91,-22.44,44.48,-6.57,5.48,-62.14,-11.86,0.6,-10.99,0.07,-17.05,-49.27,-72.79,-39.4,5.23,4.49,0.41,172.79,112.1,135.44,382.22,131.21,17.14,23.08,0.15,0,-21.11
(주)펄어비스,263750,2019/12,17.43,30.89,25.3,-8.97,36.7,99.63,11.79,44.3,-1.06,396.72,22.76,70.19,33.5,0.69,28.56,24.27,0,28.78,9.56,0,9.44,0,29.6,369.76,8708.13,369.76,36.27,103.41,2.65,-3.59,21.3
(주)펩트론,087010,2019/12,4.01,-983.7,-15.01,0,-382.53,-20.94,47.82,999999999,-2.13,-30.56,-11.3,0.24,-15.74,0.03,-40.67,-53.36,36.46,-48.42,32.53,73.3,0.05,63.54,117.14,1674.88,366.5,1672.75,29.07,217.61,0.06,0,-26.69
(주)포메탈,119500,2019/12,24.31,4.27,3.36,5.3,6.93,19.88,13.51,9.97,0.32,28.19,5.7,8.57,19.44,0.84,8.61,-7.01,11.65,5,5.58,10.92,1.13,88.35,40.15,146.36,743.99,97.94,8.04,8.98,2.93,0.05,3.57
(주)포스코아이씨티,022100,2019/12,72.09,4.07,11.21,0,4.84,15.1,0.26,368.29,-0.38,267.13,6.84,12.33,46.98,1.49,34.58,4.69,13.55,10.87,4.46,667.68,7.15,86.45,82.78,169.49,477.81,168.73,27.41,36.65,3.35,16.38,6.04
(주)포스코엠텍,009520,2019/12,36.41,3.66,5.12,-25,3.1,22.88,0.34,1444.6,-0.34,943.22,6.93,13.87,83.71,2.29,8.43,-4.08,9.21,11.87,8.2,22.12,24.53,90.79,43.42,309.98,432.06,264.12,53.32,4.41,7.85,-31.23,8.4
(주)포인트엔지니어링,256630,2019/12,30.99,2.06,0,0,16.78,31.95,21.26,10.17,0.34,43.77,8.38,8.09,20.48,0.5,0,0,29.28,1.39,6.13,14.34,1.03,70.72,35.58,194.09,1193.47,178.84,21.51,130.02,1.9,0,1.03
(주)포커스에이치엔에스,331380,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
