회사명,거래소코드,회계년도,유동부채비율(IFRS연결),매출액순이익률(IFRS연결),총자본증가율(IFRS연결),순이익증가율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),금융비용 대 총비용비율(IFRS연결),설비투자효율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),자본금회전률(IFRS연결),총자본투자효율(IFRS연결),총자본회전률(IFRS연결),유동자산증가율(IFRS연결),매출액증가율(IFRS연결),매출액총이익률(IFRS연결),자기자본순이익률(IFRS연결),매출채권회전률(IFRS연결),재고자산회전률(IFRS연결),유형자산회전율(IFRS연결),매출원가 대 매출액비율(IFRS연결),부채비율(IFRS연결),유동비율(IFRS연결),자기자본배율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),현금비율(IFRS연결),타인자본회전률(IFRS연결),정상영업이익증가율(IFRS연결),총자본순이익률(IFRS연결)
(주)코맥스,36690,17-Dec,57.78,5.22,8.38,-17.93,6.29,21.42,6.52,84.98,-0.02,104.39,8.41,20.22,25.93,1.39,11.46,6.37,24.12,12.14,4.35,6.15,5.45,75.88,64.59,189.85,906.34,124.83,31.54,25.5,3.48,-8.44,7.26
(주)코메론,49430,17-Dec,13.98,13.88,1.75,-25.48,21.14,73.09,6.77,73.27,-2.12,132.58,10.4,15.13,16.95,0.5,2.72,-0.66,41.82,8.19,7.98,4.85,3.67,58.18,16.59,528.01,2637.89,441.88,51.32,116.67,3.11,0.47,6.89
(주)코미코,183300,17-Dec,51.64,15.05,29.91,74.91,16.9,43.03,15.6,20.74,0.91,169.52,17.45,31.71,61.61,1.17,47.62,33.06,47.89,34.4,8.18,30,2.69,52.11,68.24,181.31,1589.7,167.05,24.96,118.27,2.45,49.42,17.56
(주)코미팜,41960,17-Dec,33.65,-14.18,-0.38,-1861.02,1.97,1.72,25,-0.11,1.82,5.93,0.48,6.68,2.73,0.24,2.46,-2.64,31.65,-5.24,2.9,3.16,0.51,68.35,39.11,148.54,1838.6,115.57,11.74,76.4,0.79,-124.6,-3.47
(주)코세스,89890,17-Dec,115.01,25.78,20.85,0,11.64,25.61,0,8.12,1.46,127.37,14.42,9.71,50.67,1.36,61.97,46.81,27.53,112.67,9.73,7.36,3.05,72.47,128.78,86.38,342.8,50.3,-6.85,3.53,1.96,0,34.95
(주)코센,9730,17-Dec,90.23,7.57,-4.73,0,0.69,1.42,27.79,0.77,1.24,122.16,0.69,2.96,17.35,0.98,-3.57,6.17,10.11,16.35,4.02,6.1,6.73,89.89,95.36,124.16,145.94,84.85,11.16,2.19,1.79,0,7.4
(주)코스나인,82660,17-Dec,168.26,-16.05,-8.06,0,1.12,1.72,26.94,-5.44,1.17,-1.41,1.14,12.21,-0.52,0.97,13.27,-11.02,-0.11,-45.34,4.89,4.71,2.35,100.11,195.81,103.07,303.99,62.47,1.75,1.94,1.49,-693.87,-15.64
(주)코스메카코리아,241710,17-Dec,30.59,5.45,5.6,-13.65,4.07,19.74,1.42,113.01,-0.19,98.97,4.91,68.29,25.4,1.24,-10.72,10.38,21.35,9.1,5.85,11.9,4,78.65,33.13,260.8,4249.76,216.42,36.95,110.02,4.81,-16.27,6.76
(주)코스온,69110,17-Dec,49.58,1.59,36.92,-83.52,-6.2,-9.25,35.43,2.43,1.57,60.22,-4.46,10.86,12.88,0.83,32.97,20.97,20.71,1.73,3.59,3.46,3.75,79.29,93.35,244.28,751.97,148.81,37,16.52,1.86,-41.49,1.32
(주)코썬바이오,204990,17-Dec,8.08,-28.66,0,0,-60.92,-112.42,3.76,-1441.11,-1.1,-1.82,-12.21,1.62,-0.1,0.2,0,0,49.47,-6.44,0.7,10.21,3.53,50.53,12.18,527.45,721.19,500.21,30.79,57.7,1.85,0,-5.74
(주)코아시아,45970,17-Dec,82.9,0.48,1.72,0,6.99,16.45,37.34,2.97,1.16,68.34,8.96,48.68,24.14,1.29,4.91,7.12,16.91,3.86,11.35,11.81,3.49,83.09,119.55,124.15,1156.81,96.59,9.12,45.03,2.34,24.03,0.62
(주)코아시아옵틱스,196450,17-Dec,44.26,-132.17,-2.19,0,-117.3,-74.02,27.61,-0.35,0.26,-377.15,-24.43,1.01,-22.31,0.21,-26.98,-64.15,32.83,-42.35,3.03,15.07,2.2,67.17,49.26,104.83,268.96,101.09,1.43,25.81,0.5,0,-27.22
(주)코엔텍,29960,17-Dec,11.38,26.22,12.23,9.1,41.77,54.23,15.56,43.15,-0.61,48.53,14.81,2.45,23.71,0.38,46.58,11.18,39.06,13.6,6.72,1385.89,0.69,60.94,37.58,524.5,502.19,524.24,35.1,328.51,1.35,20.1,9.83
(주)코원플레이,56000,17-Dec,12.06,0.59,0,0,-12.1,-153.9,0,0.92,-0.2,921.18,-16.77,4.38,22.03,1.39,0,0,43.24,0.92,10.15,6.94,49.6,56.76,12.23,820.16,281.29,634.18,77.39,153.2,12.72,0,0.82
(주)코이즈,121850,17-Dec,93.85,-35.96,-16.84,-733.51,12.79,14.58,42.81,-14.45,1.23,-3.27,7.39,5.16,-1.51,0.52,-27.8,-16.07,-9.96,-36.26,5.85,4.01,1.18,109.96,102.64,80.73,428,55.34,-8.93,40.73,1.09,-1048.66,-18.87
(주)코콤,15710,17-Dec,18.91,7.49,9.43,48.53,6.94,37.29,0,192.51,0.04,90.53,7.7,16.32,17.11,1.16,24.18,25.64,25.04,10.92,5.33,9.35,4.76,74.96,26.02,290.03,1166.96,219.95,28.51,50.6,5.68,43.64,8.7
(주)코텍,52330,17-Dec,14.24,6.63,9.48,-42.49,6.66,53.78,0.08,999999999,-0.44,125.03,7.22,42.05,18.69,1.13,13.11,9.91,20.87,8.61,4.23,5.88,7.28,79.13,15.51,667.11,3356.56,516.31,69.92,93.12,8.93,14.23,7.52
(주)코프라,126600,17-Dec,44.21,4.15,14.12,-54.61,3.99,12.19,14.08,13.48,-0.37,48.62,3.78,17.47,11.13,1.01,20.66,3.59,14.98,6.01,3.62,6.48,4.12,85.02,44.99,246.38,929.56,190.19,44.64,31.66,3.33,-40.98,4.19
(주)쿠첸,225650,17-Dec,72.34,-2.75,-0.64,0,2.59,13.45,0,-307.69,-0.12,49.05,5.81,44.41,12.37,2.24,-2.39,-12.97,38.91,-10.33,7.62,11.57,8.49,61.09,75.99,150.33,1124.74,100.68,20.69,19.49,5.53,0,-6.15
(주)큐로컴,40350,17-Dec,49.62,-214.11,6.56,0,-32.22,-9.7,28.47,-1.95,7.2,-5031.25,-3.47,0.26,-12.71,0.11,-65.86,-33.19,18.24,-26.97,5.97,16.26,61.29,81.76,55.7,46.52,143.14,44.83,-17.04,8.08,0.33,0,-23.8
(주)큐로홀딩스,51780,17-Dec,39.62,-258.33,-39.92,0,-42.24,-25.63,38.77,-6.27,1.5,-617.46,-11.83,0.51,-54.01,0.21,12.92,5.24,-0.7,-67.56,10.88,4.69,2.93,100.7,85.68,109.62,83,84.38,2.05,14.22,0.68,0,-54.28
(주)큐리언트,115180,17-Dec,7.79,0,-40.25,0,0,-981.22,0,999999999,-4.06,-9087.77,-71.7,0,-60.71,0,-41.09,0,0,-62.74,0,0,0,0,7.88,1341.01,384.14,1341.01,89.64,445.35,0,0,-58.19
(주)큐브엔터테인먼트,182360,17-Dec,36.1,-4.01,3.1,0,-9.47,-36.41,0,30.13,-0.29,559.09,-10.44,9.19,25.4,1.12,8.04,25.43,17.4,-5.93,7.65,0,21.05,82.6,40.21,289.4,594.12,289.4,48.76,136.09,4.61,0,-4.49
(주)큐에스아이,66310,17-Dec,3.89,3.32,-0.9,-47.03,12.36,113.75,0,999999999,-2.04,78.04,5.08,5.47,19.32,0.41,-13.96,2.76,25,1.43,4.97,3.06,1.52,75,4.68,1355.85,1269.96,1010.84,46.72,524.5,8.69,19.33,1.36
(주)크레버스,96240,17-Dec,59.7,4.63,-2.27,0,12.34,29.36,23.93,10.45,0.28,238.29,12.49,42.3,44.95,1,-20.29,6.34,0,6.57,8.02,67.38,4.58,0,74.05,86.42,1699.61,81.88,-4.66,25.69,2.19,735.98,4.63
(주)크린앤사이언스,45520,17-Dec,74.64,6.11,29.67,31.17,6.46,14.71,28.35,11.7,0.42,93.58,7.59,21.13,25.31,1.33,18.33,28.58,21.95,16.08,4.71,7.84,4.95,78.05,106.61,172.77,870.86,121.96,26.29,18.92,2.67,44.53,8.1
(주)클라우드에어,36170,17-Dec,36.52,-5.16,37.52,-241.9,23.03,14.58,15.75,4.83,-0.73,17.19,4.02,0.66,2.63,0.2,57.98,-6.07,29.12,-1.29,4.73,11.06,1.1,70.88,38.04,276.09,262.54,269.82,46.59,196.55,1.05,34.96,-1.04
(주)클래시스,214150,17-Dec,41.07,-14.71,0,0,24.65,30.62,33.02,85.8,0.21,16.97,13.61,5.77,8.51,0.55,0,0,69.31,-14.61,16.9,6.85,1.09,30.69,79.99,192.07,580.29,156.76,21.01,133.35,1.24,0,-8.12
(주)클리오,237880,17-Dec,56.2,4.1,-3.35,-61.88,0.82,1.8,20.04,2.13,1.51,51.85,0.68,22.91,5.32,0.82,-7.74,0.05,60.74,5.55,10.44,8.7,7.53,39.26,61.02,225.43,1707.36,197.21,43.77,16.39,2.06,-57.68,3.35
(주)키이스트,54780,17-Dec,31.88,0.15,-3.94,0,20.61,78.7,0.98,14.39,0,359.32,20.58,13.71,12.67,0.98,-2.47,13.86,16.11,-2.22,15.19,4124.96,29.43,83.89,35.4,255,625.19,254.95,36.5,134.41,3.75,0,0.15
(주)타이거일렉,219130,17-Dec,9,11.27,12.31,316.48,10.83,67.49,0,999999999,-0.35,91.12,8.06,10.59,34.7,0.79,14.73,19.44,21.96,10.02,4.42,6.43,1.78,78.04,13.57,654.11,1252.94,498.9,43.89,269.44,6.89,311.44,8.88
(주)탑엔지니어링,65130,17-Dec,64.33,7.75,108.2,30.76,5.2,4.87,14.86,26.95,0.15,29.57,1.98,21.15,8.99,0.51,159.54,9.33,27.38,8.72,2.41,5.57,1.87,72.62,68.53,139.74,1896.09,107.54,15.17,24.63,1.38,-15.93,3.99
(주)탑코미디어,134580,17-Dec,35.03,-22.33,-34.48,0,-12.09,-58.14,0,999999999,-0.14,-139.37,-15.26,8.36,-15.49,1,-33.75,-39.18,16.41,-30.23,2.87,3.5,10.72,83.59,35.58,336.66,488.96,180.38,61.15,80.32,3.79,0,-22.3
(주)태광,23160,17-Dec,6.84,-8.81,-4.36,0,16.14,85.29,0,80.26,-0.67,2.95,6.55,13.9,0.89,0.4,-11.16,-24.77,13.33,-3.8,2.17,1.52,1.33,86.67,8.31,959.79,3163.56,550.05,54.32,170.07,4.96,22.7,-3.49
(주)태양,53620,17-Dec,14.67,4.41,-2.46,-45.95,7.1,29.86,5.47,57.64,0.12,31.53,5.94,36.64,15.59,0.83,7.39,6.35,16.97,4.69,8.88,19.49,1.52,83.03,24.85,332.55,3505.78,295.65,27.33,189.63,3.71,-24.23,3.64
(주)태웅,44490,17-Dec,11.77,-1.96,2.53,0,8.76,7.15,26.1,-0.66,0.8,9.1,2.66,30.43,5.24,0.31,12.88,-5.47,11.06,-0.94,3.83,3.3,0.5,88.94,59.3,505.02,6285.15,371.65,29.93,51.82,0.85,0,-0.6
(주)테라젠이텍스,66700,17-Dec,41.45,1.07,3.17,-42.85,-3.07,-6.38,19.16,0.21,0.71,69.13,-2.27,7.4,21.26,0.75,1.64,6.23,30.21,1.6,2.04,6.79,2.4,69.79,55.28,207.56,572.72,166.68,28.71,13.62,1.89,-84.29,0.8
(주)테스,95610,17-Dec,26.93,19.68,31.18,73.51,10.72,55.91,3.88,574.5,-0.65,259.68,12.2,28.16,38.72,1.29,35.02,54.15,28.07,32.17,12.66,7.03,7.92,71.93,27.9,336.13,1918.4,229.93,49.71,14.49,6.16,74.1,25.4
(주)테크윙,89030,17-Dec,98.44,17.68,27.92,157.18,7.41,8.7,38.28,9.82,2.03,84.27,4.82,24.25,27.78,0.73,66.81,56.9,35.12,29.18,3.08,5.26,1.75,64.88,124.33,116.95,1629.19,83.3,7.44,7.56,1.27,79.78,12.91
(주)텔레칩스,54450,17-Dec,29.35,1.26,7.91,-85.34,10.07,29.97,0,999999999,-0.48,959.63,10.03,23.08,30.35,1.03,24.01,21.49,32.2,1.9,9.76,6,30.61,67.8,50.28,314.05,1541.87,211.24,41.81,53.95,3.28,-4.61,1.3
(주)텔레필드,91440,17-Dec,92.9,1.7,-0.6,0,1.77,2.26,31.44,1.35,1.61,364.07,1.21,10.76,23.7,0.68,-1.63,-13.15,34.61,2.11,2.57,1.97,10.25,65.39,114.43,164.53,719.86,81.33,27.96,19.18,1.26,0,1.16
(주)텔콘알에프제약,200230,17-Dec,51.62,-47.5,77,0,-17.73,-9.94,31.56,-3.6,4.33,-25.6,-3.53,6.39,-1.97,0.25,35.4,39.99,12.36,-18.77,3.92,11.31,3.59,87.64,55.15,74.09,1484.2,69.14,-8.62,23.58,0.76,0,-12.1
(주)토박스코리아,215480,17-Dec,6.87,1.8,0,0,-5.2,-14.75,29.78,29.47,0.26,140.5,-5.07,8.42,5.47,0.97,0,0,59.65,2.67,9.13,3.84,25.04,40.35,52.31,2029.62,567.39,1466.57,87,484.79,2.84,0,1.75
(주)토비스,51360,17-Dec,59.18,2.48,-8.48,-20.59,4.57,24.26,10.22,17.48,0.13,110.58,9.03,62.54,29.16,1.89,-10.62,15.02,13.82,8.06,6.34,8.78,6.86,86.18,59.33,168.75,1983.73,113.48,25.54,9.33,4.51,-12.11,4.69
(주)토탈소프트뱅크,45340,17-Dec,40.46,3.36,1.84,-68.52,-1.02,-0.99,28.48,3.33,1.15,58.09,-0.61,2.28,33.16,0.61,10.84,3.47,37.24,5.38,4.44,470.37,1.05,62.76,160.3,239.62,145.34,238.75,21.7,115.75,0.98,-49.32,2.04
(주)톱텍,108230,17-Dec,33.39,13.13,-5.43,477.79,10.4,100.57,3.02,103.12,-0.1,319.87,26.61,62.64,55.02,2.49,-6.9,189.93,20.3,57.85,14.36,18.57,13.64,79.7,35.97,320.8,1804.87,293.98,54.22,218.96,5.69,403.89,32.64
(주)투비소프트,79970,17-Dec,106.07,-65.01,22.11,0,-3.14,-2.5,43.04,-8.82,0.52,-401.87,-1.29,4.96,-8.07,0.45,-12.25,0.7,40.58,-57.97,2.61,22.92,13.71,59.42,106.7,61.35,513.49,54.37,-19.83,9.04,0.91,-490.33,-29.33
(주)트루윈,105550,17-Dec,184.57,-18.65,-22.2,0,-10.39,-8.54,63.56,-1.56,3.66,17.85,-6.09,7.19,10.09,0.51,-13.17,6.5,11.43,-34.4,4.09,10.48,0.97,88.57,248.22,70.13,345.52,60.52,-15.83,8.05,0.71,0,-9.56
(주)특수건설,26150,17-Dec,59.52,0.33,0,0,-1.6,-3.99,12.87,3.14,0.49,809.04,-1.78,26.24,59.22,1.12,0,0,8.59,0.67,6.76,16.16,15.23,91.41,80.4,226.85,1304.51,205.94,41.85,21.59,2.5,0,0.37
(주)티비씨,33830,17-Dec,8.87,7.27,3.48,15.73,11.75,49.34,0,571.69,-3.11,103.91,4.34,0.84,19.41,0.38,8.09,8.72,26.54,2.97,4.01,14825.91,1.81,73.46,9.63,907.39,208.62,907.36,65.29,8.9,4.53,46.61,2.73
(주)티사이언티픽,57680,17-Dec,285.32,-10.63,97.25,0,-3.68,-4.55,50.56,-2.04,2.99,-172.17,-3.61,4.58,-1.16,1.3,151.3,49.06,6.01,-55.15,11.5,0,22.7,93.99,383.24,94.3,90.44,94.3,-3.37,54.15,1.74,0,-13.83
(주)티씨엠생명과학,228180,17-Dec,0,-249.62,-9.97,0,-59.48,-5.16,50.94,-1.7,16.66,-66.02,-5.41,2.51,-8.86,0.09,-55.02,44.45,55.08,0,1.69,7.29,0.67,44.92,0,42.45,0,41.3,-56.5,17.05,0.09,0,-21.53
(주)티씨케이,64760,17-Dec,15.69,28.62,28.33,64.02,24.75,138.15,0,999999999,-0.9,122.94,19.1,22.32,44.26,0.87,51.46,45.68,46.98,28.75,10.82,8.16,2,53.02,16.05,442.07,2491.66,361.79,46.24,108.64,6.37,74.01,24.84
(주)티에스넥스젠,43220,17-Dec,98.43,-35.48,-19.77,0,-20.25,-19.2,39.98,-4.04,4.4,15.27,-11.29,1.67,5.38,0.5,-47.79,13.97,4.57,-53.64,1.73,12.27,1.79,95.43,142.81,100.73,106.13,89.05,0.3,9.81,0.74,0,-17.62
(주)티에스이,131290,17-Dec,20.16,9.09,8.92,0,10.07,40.74,10.41,29.57,0.32,103.93,9.07,33.59,38.17,0.94,4.91,46.59,25.67,11.15,6.13,8.2,2.54,74.33,28.63,292.4,2414.19,222.19,30.16,62.89,4.02,0,8.54
(주)티에스트릴리온,284610,17-Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)티엘아이,62860,17-Dec,9.53,-5.35,-13.34,0,1.34,8.82,0,999999999,-0.96,37.63,0.87,13.62,11.91,0.6,-24.07,-13.16,26.19,-3.84,5.54,5.82,2.11,73.81,10.9,617.12,1826.79,459.54,44.44,127.29,6.23,0,-3.22
(주)티케이케미칼,104480,17-Dec,115.63,2.83,-1.68,161.13,3.53,6.65,38.37,1.14,1.04,52.96,3.99,15.72,14.41,1.12,-0.74,16.66,5.65,8.08,12.44,8.16,3.83,94.35,149.9,77.52,556.43,52.59,-10.4,1.36,1.84,37.69,3.17
(주)티플랙스,81150,17-Dec,36.55,2.43,4.35,107.51,-0.96,-2.15,30.51,3.63,0.84,15.17,-0.84,10.29,7.26,0.89,10.57,17.22,7.51,3.62,3.57,4.6,1.82,92.49,64.09,227.59,677.05,135.92,28.42,13.74,2.22,1.47,2.17
(주)티피씨,130740,17-Dec,53.71,2.93,14.31,-68.08,5.02,6.63,32.02,2.88,-0.03,43.25,2.75,10.92,13.57,0.59,-28.75,-5.14,13.71,2.8,4.65,8.16,1.74,86.29,71.11,89.67,1162.9,65.67,-3.24,14.53,1.51,-66.26,1.71
(주)티피씨메카트로닉스,48770,17-Dec,184.27,4.02,6.88,0,0.28,0.43,35.03,4.42,1.16,87.61,0.3,15.8,30.86,1.11,-1.89,10.35,20.51,18.5,3.74,5.82,3.44,79.49,237.91,107.48,417.26,71.34,4.08,6.13,1.48,0,4.47
(주)파나진,46210,17-Dec,29.41,-88.56,-3.72,0,-12.36,-11.34,0,-14.9,0.33,-19.69,-2.87,0.48,-5.6,0.23,-12.64,6.23,58.43,-29.21,2.07,5.29,1.05,41.57,33.94,217.89,148.62,200.7,25.88,23.15,0.74,0,-20.21
(주)파라다이스,34230,17-Dec,19.53,-5.97,5.52,-134.38,8.69,5.09,35.87,-1.2,2.53,17.78,2.39,14.2,10.31,0.28,-29.94,-3.86,10.53,-1.86,42.19,171.82,0.45,89.47,88.3,136.43,2113.92,134.3,3.78,68.08,0.62,-145.53,-1.68
(주)파라텍,33540,17-Dec,62.13,4.67,0.72,247.3,-4.86,-21.25,8.47,32.64,-0.13,4507.55,-8.71,37.25,108.67,1.8,8.83,14.49,8.25,15.3,7.23,27.19,23.93,91.75,69.48,223.71,1025.33,204.88,45.35,1.29,4.01,75.32,8.41
(주)파루,43200,17-Dec,11.51,-96.71,-37.65,-712.4,-49.9,-173.36,2.66,-22.5,1.44,-65.9,-21,2.02,-24.63,0.32,-61.11,-72.68,-5.32,-36.29,3.42,2.31,1.03,105.32,13.78,419.48,403.81,279.75,32.32,91.88,1.59,-559.95,-31.26
(주)파마리서치,214450,17-Dec,3.77,22.98,5.41,-6.86,15.34,121.45,0,1908.15,-6.6,106.63,4.42,11.51,11.94,0.3,-11.18,18.53,66.21,7.39,4.31,10.31,2.27,33.79,3.78,1636.88,3778.75,1562.29,55.8,247.57,7.92,5.24,6.8
(주)파버나인,177830,17-Dec,94.58,0.68,10.98,-79.43,7.64,13.05,36.1,2.69,1.07,42.58,7.11,26.42,28.8,0.98,10.05,37.87,11.11,1.38,16.49,15.03,1.41,88.89,119.77,55.71,968.11,39.55,-19.06,11.17,1.9,-4.52,0.67
(주)파세코,37070,17-Dec,29.09,3.03,-3.51,29.06,4.19,22.03,4.82,14.36,0.19,35.2,5.57,17.84,20.69,1.31,-2.45,18.96,19.83,5.43,11.14,6.73,2.21,80.17,33.86,178.96,973.65,91.01,17.16,10.18,4.81,33.08,3.95
(주)파수,150900,17-Dec,125.64,1.9,8.7,0,-2.64,-2.83,45.95,1.63,2.52,1813.35,-1.86,7.19,37.57,0.73,7.74,36.58,61.94,4.01,2.4,0,28.37,38.06,191.01,124.6,351.17,124.6,10.62,31.37,1.12,0,1.39
(주)파워로직스,47310,17-Dec,69,1.3,-8.95,59.04,3.57,21.4,14.05,12.79,0.15,71.25,9.09,41.97,25.58,2.42,-6.33,29.37,7.62,6.91,10.51,16.77,6.62,92.38,73.76,137.61,915.96,92.59,14.93,21.3,5.19,53.38,3.15
(주)파이오링크,170790,17-Dec,19.63,-10.08,-6.9,0,6.73,16.2,2.44,-33.84,-1.97,319.62,4.43,8.59,28.44,0.63,-6.16,-17.82,41.09,-6.99,3.98,9.12,8.42,58.91,37.66,514.32,972.48,464.52,59.07,183.89,2.46,-534.75,-6.4
(주)파인넥스,123260,17-Dec,135.9,-73.13,-1.93,0,-10.05,-5.06,53.01,-2.99,6.89,17.42,-3.2,2.69,7.11,0.32,63.48,37.55,-27.76,-38.44,3.54,2.85,0.67,127.76,172.16,114.6,352.69,94.13,7.29,7.89,0.43,0,-23.07
(주)파인디앤씨,49120,17-Dec,114.41,-12.47,-15.47,0,-0.02,-0.04,36.26,-3.4,0.81,17.75,-0.03,15.56,6.27,1.36,-15.07,-10.31,4.31,-41.23,6.85,12.55,3.88,95.69,159.71,93.29,373.02,70.27,-2.96,5.52,2.3,-606.65,-16.92
(주)파인디지털,38950,17-Dec,7.42,-5.98,-4.67,0,-4.04,-25.34,0,999999999,-0.93,341.7,-3.02,14.92,15.7,0.73,-3.55,-2.52,34.74,-5.12,7.94,5.64,16.56,65.26,13.52,1062.45,1701.01,898.83,62.92,141.43,6.36,0,-4.36
(주)파인테크닉스,106240,17-Dec,120.68,-24.23,-19.87,-3472.34,-1.65,-2.48,32.08,-7.63,1.34,-15.95,-1.43,10.26,-4.38,0.77,-21.69,-19.11,2.95,-49.64,5.14,5.75,2.71,97.05,137.24,97.19,356.79,80.93,-1.43,6.3,1.48,-4394.67,-18.74
(주)파인텍,131760,17-Dec,242.08,-18.22,-31.52,0,-5.09,-5.71,43.62,1.95,3.18,64.98,-4.14,28.05,15.26,0.66,-40.34,-20.47,15.8,-50.43,2.07,9.86,2.77,84.2,262.89,77.49,809.71,69.99,-15.02,8.8,0.87,0,-12.04
(주)파커스,65690,17-Dec,18.29,-4.01,17.89,-203.29,6.93,15.13,11.37,-3.38,-0.3,52.99,3.76,9.38,9.24,0.59,36.46,1.06,15.8,-2.97,4.6,6.06,2.7,84.2,33.06,558.05,1281.62,486.32,62.96,140.71,3.03,-119.58,-2.35
(주)파크시스템스,140860,17-Dec,21.2,13.82,15.04,21.93,4.4,22.23,0,4480.93,-0.13,820.51,3.91,10.03,39.25,0.95,16.24,34.48,67.92,15.95,2.45,4.51,20.44,32.08,21.32,531,927.3,386.11,75.32,166.13,5.34,74.16,13.12
(주)파트론,91700,17-Dec,40.36,0.56,0.97,-94.33,6.36,33.05,13.06,8.86,0.1,54.32,9.85,29.22,26.39,1.56,5.14,-0.01,10.03,0.38,9.92,11.02,2.96,89.97,42.44,139.48,1141.37,84.43,11.19,13.82,5.79,-71.1,0.88
(주)파티게임즈,194510,17-Dec,166.29,-203.08,234.41,0,-17.8,-3.81,30.85,-0.62,2.19,-20136.21,-2.39,3.36,-21.72,0.21,216.32,-2.9,0,-91.87,8.41,0,67.28,0,168.12,80.39,698.53,80.39,-12.16,18.93,0.38,0,-42
(주)팍스넷,38160,17-Dec,11.79,10.25,4.54,-47.76,17.25,58.96,0,999999999,-4.04,2851.35,6.37,3.31,15.69,0.38,-14.98,-17.67,0,4.34,8.46,0,57.12,0,12.1,664.74,799.24,664.74,59.37,384.03,3.42,-67.16,3.86
(주)팜스토리,27710,17-Dec,213.21,1.53,-14.55,-11.82,6.93,14.62,52.75,1.83,0.67,59.01,10.25,18.24,14.17,1.36,-8.72,-6.88,11.61,9.46,6.38,7.68,5.2,88.39,234.45,88.74,335.77,58.89,-7.18,4.57,1.87,-12.66,2.08
(주)팬스타엔터프라이즈,54300,17-Dec,40.41,5.36,0.28,0,4.76,11.61,20.27,3.11,2.69,98.82,3.78,1.96,17.84,0.79,-27.8,19.37,19.06,7.35,4.5,11.67,3.07,80.94,48.3,109.96,138.5,81.24,2.71,11.9,1.89,0,4.26
(주)팬엔터테인먼트,68050,17-Dec,36.84,-3.99,14.52,-356.83,-3.14,-4.04,32.16,-1.27,1.21,9.07,-1.66,7.09,4.68,0.56,35.43,19.85,3.28,-3.86,6.34,67.5,1.01,96.72,69.43,129.7,689,126.76,6.46,86.17,1.35,-136.96,-2.25
(주)팬젠,222110,17-Dec,10.52,-295.67,-4.83,0,-105.43,-58.4,0,-3891370.09,-3.26,-40.6,-7.03,0.51,-7.56,0.07,-4.25,62.36,-62.13,-21.06,543.1,182.21,0.39,162.13,13.68,543.56,651.21,542.79,41.06,266.58,0.74,0,-19.22
(주)펄어비스,263750,17-Jun,25.35,54.85,0,0,50.23,201.24,1.04,395.83,0.15,2699.26,45.8,18.07,79.33,0.91,0,0,0,64.75,4.08,0,31.03,0,29.47,468.67,1530.21,468.67,72.2,235.53,4.01,0,50.01
(주)펩트론,87010,17-Dec,1.5,-137.68,-8.38,0,-129.93,-101.81,3.77,999999999,-6.16,-3.2,-7.88,0.86,-0.94,0.06,-52.98,2.7,37.87,-8.67,7.43,8.89,0.18,62.13,8.38,3148.58,1289.47,3082.32,42.14,131.12,0.73,0,-7.98
(주)포메탈,119500,17-Dec,30.67,4.54,10.37,30.4,6.08,17.24,12.58,21.73,0.16,34.84,5.4,8.98,20.57,0.93,19.54,17.9,13.27,5.99,6.06,11.85,1.35,86.73,45.61,140.9,694.66,101.33,8.62,25.11,3.18,32.25,4.23
(주)포스코아이씨티,22100,17-Dec,53.17,4.42,-2.4,13.55,1.56,6.02,0.27,178.94,-0.18,204.92,2.29,12.5,48.14,1.45,-5.75,9.65,13.71,10.83,3.43,422.65,6.27,86.29,61.48,178.32,525.77,177.81,25.79,27.86,3.56,7.31,6.42
(주)포스코엠텍,9520,17-Dec,67.26,3.83,-5.26,295.09,7.26,31.1,18.95,10.52,0.07,728.2,13.1,12.38,67.16,1.76,-6.22,-0.47,9.77,12.38,9.53,21.4,18.55,90.23,72.79,160.52,397.07,136.23,23.56,2.85,3.85,-23.36,6.73
(주)포스코케미칼,3670,17-Dec,24.36,8.68,15.47,137.03,5.87,38.27,3.32,68.5,-0.15,178.54,8.41,40.53,33.79,1.54,11.32,7.11,12.99,17.16,7.47,15.46,7.5,87.01,28.16,294.73,2182.01,232.68,37.02,65.5,7.08,21.82,13.33
(주)포인트엔지니어링,256630,17-Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)포인트엔지니어링,176560,17-Dec,60.53,14.01,0,0,28,51.06,29.59,19.21,1.12,66.25,21.34,39.93,32.15,0.76,0,0,32.4,18.3,5.19,22.08,1.44,67.6,71.82,110.33,3047.94,100.53,3.64,52.59,1.82,0,10.68
(주)폴라리스세원,234100,17-Dec,61.06,-0.08,2.05,0,5.77,16.73,15.11,10.79,0.12,66.9,6.89,27.62,22.75,1.21,5.71,7.18,14.72,-0.18,5.32,19.7,3.3,85.28,70.09,175.99,1229.44,157.6,27.28,56.14,2.63,-56.8,-0.1
