,회사명,거래소코드,회계년도,유동부채비율(IFRS연결),매출액순이익률(IFRS연결),총자본증가율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),금융비용 대 총비용비율(IFRS연결),설비투자효율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),자본금회전률(IFRS연결),총자본투자효율(IFRS연결),총자본회전률(IFRS연결),유동자산증가율(IFRS연결),매출액증가율(IFRS연결),매출액총이익률(IFRS연결),자기자본순이익률(IFRS연결),매출채권회전률(IFRS연결),재고자산회전률(IFRS연결),유형자산회전율(IFRS연결),매출원가 대 매출액비율(IFRS연결),부채비율(IFRS연결),유동비율(IFRS연결),자기자본배율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),현금비율(IFRS연결),타인자본회전률(IFRS연결),총자본순이익률(IFRS연결),영업이익증가율,순이익증가율,매출액,총자산영업이익율,총자산부채비율,log총자산,순이익률,현금비율,이자비용/부채,자기자본비율,고정비율,매출액대판매관리비,유보이익대총자산비율,통계청 한국표준산업분류 10차(대분류)
672,(주)케이에이치바텍,60720,17-Dec,45.41,-10.74,-22.8,3.7,11.65,16.87,-9.95,0.63,-3.85,4.06,35.11,-1.96,0.96,-25.25,-7.17,-1.95,-16.29,8.06,12.2,1.88,101.95,53.47,149.16,2092.78,121.63,14.55,50.16,2.55,-10.26,-105.01982601186836,-103.76475984991156,351126827,-0.08562768733108203,0.3484176574865817,8.505260174706102,-0.1026408141461004,0.14841097855648544,0.022968736542570485,0.6515823425134183,0.5586712204527248,0.07012392989271651,0.567069170565422,제조업
673,(주)케이엑스이노베이션,122450,17-Dec,12.73,20.91,36.54,17.77,25.51,11.02,18.16,-0.12,34.29,6.78,29.67,20.59,0.44,31.58,28.46,43.28,20.6,7.48,41.39,0.75,56.72,36.18,288.78,2099.8,277.09,17.64,150.34,1.58,9.21,34.57010408792578,20.261798899645907,204851529,0.07763861647556006,0.2656584594745254,8.730062945510227,0.09206762128280703,0.14051489986482052,0.015334543937305769,0.7343415405254746,0.7300874537648866,0.2564480199706003,0.209992858106188,정보통신업
675,(주)케이엔더블유,105330,17-Dec,80.72,-2.05,0.99,0.3,0.9,15.44,-4.55,0.27,40.34,0.41,33.13,14.83,1.37,3.02,37.97,9.94,-4.79,4.59,8.51,3.63,90.06,83.98,133.68,1324.57,92.03,14.77,14.71,3.2,-2.8,-1178.44570831089,-179.7709189472764,93788189,-0.023545522103531915,0.45647125291152263,7.838121441064715,-0.0280079440192998,0.06455755228147225,0.012105408808066195,0.5435287470884773,0.4135130914595302,0.11658320857437604,0.3179310802465269,제조업
676,(주)케이엔엔,58400,17-Dec,7.58,14.69,2.11,17.69,66.69,0.0,999999999.0,-2.72,48.7,5.7,0.99,18.52,0.33,-0.95,5.71,37.89,5.28,4.45,2670.32,0.84,62.11,9.35,334.14,279.41,334.04,16.23,53.83,3.47,4.79,44.68640657095259,39.31141392216937,65355375,0.042811745145138344,0.0855247559906866,8.306826415347901,0.047860464367110396,0.03730812501110393,0.0,0.9144752440093133,0.7684367486314864,0.24754442920723813,0.5331754894904758,정보통신업
677,(주)케이엘넷,39420,17-Dec,12.67,7.66,-2.19,11.54,73.26,0.0,39.41,0.02,109.84,10.63,3.02,36.75,0.91,-8.91,3.91,25.35,8.54,11.7,153.48,2.65,74.65,16.98,235.0,279.98,230.92,14.62,105.86,4.98,6.98,204.5726319509897,73.4122320800797,36450494,0.10858117127298071,0.14515792479103495,7.597219109415248,0.06979969398116924,0.11463726394781919,0.0,0.854842075208965,0.7455056946987424,0.13432278860198713,0.4267708302839065,정보통신업
678,(주)케이엠,83550,17-Dec,31.01,3.71,3.77,6.08,25.92,8.29,30.93,0.04,63.63,6.66,22.58,22.4,1.12,-8.39,1.17,18.05,6.14,6.02,6.06,3.42,81.95,34.58,240.96,1452.42,157.85,32.48,39.6,4.43,4.14,45.03570650984629,20.007840534160472,110908795,0.05288755217631793,0.2569685211204312,8.005252813083288,0.04136932328973892,0.09123766538118569,0.006785448990924945,0.7430314788795688,0.4448568637026035,0.13309279034182997,0.49206647403141346,제조업
679,(주)케이엠더블유,32500,17-Dec,274.41,-4.26,2.43,1.44,1.81,34.71,-0.54,2.49,80.33,1.37,25.31,27.19,0.97,16.21,-3.24,30.0,-17.94,5.13,4.33,2.57,70.0,315.86,87.96,637.32,50.07,-7.95,15.97,1.25,-4.12,78.97763638228912,-334.2766170259758,203720735,-0.014453062757313768,0.759534360667834,8.329102126864086,-0.041206232366748065,0.1062104447056902,0.03500875344302898,0.24046563933216605,0.4196130717690404,0.31498272377625186,-0.04742129439433797,제조업
680,(주)케이지모빌리언스,46440,17-Dec,103.65,7.42,22.75,-5.76,-4.0,16.98,16.42,0.79,78.31,-2.12,13.53,9.9,0.4,5.36,24.81,45.35,7.8,9.07,410.75,4.33,54.65,112.35,144.33,1384.07,144.19,21.64,13.04,0.71,3.0,20.76143175729268,17.107086826799208,170595514,0.06601000681181501,0.529072020946067,8.666806057162487,0.030038102822849976,0.06364402389437786,0.007097893200273849,0.4709279790539331,0.2955319110961551,0.29053340171653047,0.20266249496349817,정보통신업
681,(주)케이지이니시스,35600,17-Dec,190.47,0.4,25.86,15.86,19.51,23.0,18.36,0.11,134.21,12.99,55.7,12.14,0.91,10.75,8.19,30.8,-0.21,18.2,461.76,11.66,69.2,199.07,95.0,1340.94,94.53,-3.19,26.01,1.39,0.36,85.316944092351,-77.70739684703545,758453344,0.06578847341659179,0.6656341808774238,8.966725816126315,0.0036420324633384756,0.16561989253919443,0.005437645252859809,0.3343658191225763,0.395010001626233,0.23589656162159395,0.12141506044571662,정보통신업
682,(주)케이티서브마린,60370,17-Dec,16.25,11.18,-9.04,26.78,57.97,11.25,20.7,0.64,27.11,13.83,3.37,23.05,0.49,-31.15,-12.17,19.4,7.84,5.49,67.24,0.59,80.6,31.32,98.23,496.53,91.92,-0.22,39.14,1.65,5.5,17.34361483530511,60.17643499177407,73738393,0.06316615897742746,0.2384933993393215,8.154717681449839,0.05498880868345387,0.04843363185434067,0.010205056288494711,0.7615066006606784,0.8784418157361643,0.06560868501704398,0.5308307087190678,건설업
683,(주)케이티알파,36030,17-Dec,24.32,1.42,3.63,12.59,54.12,0.0,533.46,-0.6,242.24,11.1,6.37,22.62,0.9,-4.96,14.54,7.06,1.58,6.29,61.75,11.01,92.94,25.79,301.2,574.82,291.78,38.9,43.36,4.56,1.27,-8.195319106235376,-24.96718710481722,227631252,0.022644554359113122,0.20501424451911235,8.412024148742077,0.0127100106776229,0.08382682897095202,0.00021565082131376183,0.7949857554808877,0.4177206052571686,0.04535626329551621,-0.15863433641659244,도매 및 소매업
684,(주)케이프,64820,17-Dec,35.63,1.36,-9.97,-12.61,-2.52,10.04,2.64,2.65,70.21,-2.2,22.27,4.82,0.17,2.35,88.81,36.73,0.57,50.85,26.42,2.51,63.27,670.57,55.12,1165.05,39.66,-2.08,16.07,0.19,0.22,188.15151702945337,-59.9417011503179,230559392,0.012618573742008391,0.8702253555943764,9.121657354180767,0.0022457509965487375,0.00743255399611401,0.005427562656002088,0.12977464440562356,0.09358096822823792,0.29090367743509665,0.02856926125764594,제조업
685,(주)케이피에스,256940,17-Dec,20.18,9.12,20.14,16.77,59.69,4.71,21.31,0.69,123.8,12.4,13.37,20.29,0.81,25.7,37.02,38.44,13.71,1.73,112.59,4.19,61.56,26.23,477.55,1205.98,473.77,60.37,15.96,1.74,7.37,56.59975588691484,-14.168553884420485,24042883,0.14322111249580174,0.2077885835287683,7.511896803855399,0.07365676883955108,0.02552237921496953,0.014527496913305172,0.7922114472395101,0.23641588201915964,0.2069795872649715,-0.05224705967562973,제조업
686,(주)케이피에프,24880,17-Dec,157.57,3.51,5.59,2.01,2.63,52.29,1.97,1.62,60.97,1.76,49.09,16.88,0.9,13.8,7.41,13.32,9.48,4.93,4.45,2.77,86.68,201.81,126.81,1860.8,87.89,14.0,4.16,1.35,3.15,3.597259954232881,189.41397002124708,365411324,0.037451606473711804,0.6686705881793182,8.621215238736314,0.03152245006253211,0.0217148271749412,0.02844883188042525,0.33132941421281165,0.3379402637653818,0.09150006254321774,0.23077869495520398,제조업
688,(주)케이피티유,54410,17-Dec,72.8,16.03,0.0,5.99,4.37,35.59,3.18,2.25,64.83,2.32,10.44,13.8,0.39,0.0,0.0,18.05,12.92,3.68,8.43,1.82,81.95,113.06,62.76,1257.0,49.32,-12.72,1.58,0.73,6.21,194.55037855356696,14.615503230065032,26423859,0.03332212277444542,0.5306586081258061,7.834085219950632,0.06632849212790588,0.00632759469024837,0.019873664504310835,0.46934139187419394,0.7855414415172126,0.09997131758839616,0.3678969089748072,제조업
689,(주)케일럼,258610,17-Dec,50.04,2.96,4.07,5.45,6.91,32.18,4.53,1.69,16.24,3.13,7.85,8.9,0.59,5.01,-15.94,24.25,4.3,7.59,81.9,1.06,75.75,82.87,162.81,620.03,160.49,17.18,29.1,0.98,1.74,-49.38324102980774,-77.91660527021934,24015544,0.054602849243090626,0.4531689677615702,7.621642897581997,0.01735139686974733,0.07963274408240806,0.020217282135035392,0.5468310322384298,0.554535309948504,0.14924225743127034,0.17322165753155072,제조업
690,(주)켐온,217600,17-Dec,10.27,-10.05,0.0,-6.71,-16.51,1.54,-5.92,-0.41,29.71,-2.64,2.46,16.49,0.39,0.0,0.0,21.02,-4.72,2.51,984.31,0.71,78.98,19.06,458.78,525.39,458.32,30.96,70.57,2.46,-3.96,0.0,0.0,15549166,-0.025807131389882557,0.16011377135316127,7.596186333725507,-0.07920540983326567,0.06089463107122688,0.027212090182582457,0.8398862286468387,0.6041350027664127,0.2429825496750115,0.14470974053496347,"전문, 과학 및 기술 서비스업"
691,(주)켐트로닉스,89010,17-Dec,160.56,-5.51,-2.54,6.75,13.59,50.04,-2.65,1.13,20.53,8.96,49.38,9.86,1.31,2.09,18.96,4.69,-21.41,8.07,7.19,2.65,95.31,193.7,79.65,1104.33,48.46,-11.12,9.64,1.99,-7.22,-1843.8409068196104,-173.13517989436073,292775238,-0.046053354975644605,0.6595163324696989,8.343739006559701,-0.07221321996333005,0.05269967749398314,0.026367971000000885,0.3404836675303011,0.5645362900465674,0.08202063864431049,0.10836258268938995,제조업
692,(주)켐트로스,220260,17-Dec,23.48,2.5,0.0,9.61,19.51,29.81,16.47,0.62,36.94,8.1,18.44,16.41,0.84,0.0,0.0,20.18,3.6,4.56,9.58,1.8,79.82,71.04,381.19,1278.17,317.08,38.61,173.34,2.03,2.11,0.0,0.0,43454513,0.21245887284418236,0.4153488688440482,7.711961287708697,0.04212773285563615,0.23800774994937718,0.031064597643823345,0.5846511311559518,0.476608629264584,0.07585318008281441,0.19964041107589944,제조업
697,(주)코디엠,224060,17-Dec,10.01,-5.51,-10.6,-5.87,-76.1,2.54,-1.59,2.32,164.59,-7.08,7.72,11.16,1.14,-42.94,66.07,11.31,-9.28,7.14,9.46,15.64,88.69,10.25,505.44,450.06,423.36,36.8,247.83,2.54,-6.27,14.724695379570884,25.231491358290125,73499954,-0.05228282124600369,0.09300974713551431,7.784983279290962,-0.06269353822066591,0.2249685622185552,0.07338582641849109,0.9069902528644856,0.5411847446905312,0.1590575825394394,-0.06439401999722959,제조업
699,(주)코리아나화장품,27050,17-Dec,33.25,1.58,2.18,6.19,15.82,12.3,4.05,-0.28,38.97,5.71,5.59,20.34,0.93,5.21,-9.93,60.2,2.28,8.42,7.75,1.72,39.8,56.43,145.61,389.17,90.73,9.7,29.45,2.75,1.48,-45.76566770541876,-56.49465557698276,111708970,0.018149063545593796,0.36074190644786347,8.083135873179298,0.014766346381677273,0.06260651833716999,0.008475468723813055,0.6392580935521365,0.6904874836014632,0.5825621792054837,0.20500100522145367,제조업
700,(주)코리아에스이,101670,17-Dec,7.16,23.54,0.0,23.93,105.75,0.0,-43.66,-0.75,19.01,8.98,4.12,8.11,0.38,0.0,0.0,20.86,11.63,5.55,2.02,0.88,79.14,9.28,824.53,874.85,540.58,47.46,347.57,4.42,8.84,-186.55339894520867,303.2762707110923,15575053,-0.021843768142567416,0.08495820780213596,7.617863707415489,0.09945869126042992,0.227669436742112,0.006180889543408735,0.9150417921978641,0.459898471601825,0.26025921067491714,0.6576146395057719,제조업
701,(주)코맥스,36690,17-Dec,57.78,5.22,8.38,6.29,21.42,6.52,84.98,-0.02,104.39,8.41,20.22,25.93,1.39,11.46,6.37,24.12,12.14,4.35,6.15,5.45,75.88,64.59,189.85,906.34,124.83,31.54,25.5,3.48,7.26,-8.435818244507804,-18.410740789663624,140191670,0.10522028428385541,0.392429571018972,8.020704935485293,0.07259236448316354,0.08951909824055308,0.00309554822283251,0.6075704194465907,0.3335133466866305,0.1655236505849456,0.3589314126908699,제조업
702,(주)코메론,49430,17-Dec,13.98,13.88,1.75,21.14,73.09,6.77,73.27,-2.12,132.58,10.4,15.13,16.95,0.5,2.72,-0.66,41.82,8.19,7.98,4.85,3.67,58.18,16.59,528.01,2637.89,441.88,51.32,116.67,3.11,6.89,0.4725823607938298,-25.47642973631592,68450794,0.10681584866107992,0.1422869868758523,8.143437512933478,0.06887544285264657,0.13989165759079258,0.009140637412072742,0.8577130131241477,0.366872514412386,0.20295127621163897,0.7462442526920853,제조업
703,(주)코미코,183300,17-Dec,51.64,15.05,29.91,16.9,43.03,15.6,20.74,0.91,169.52,17.45,31.71,61.61,1.17,47.62,33.06,47.89,34.4,8.18,30.0,2.69,52.11,68.24,181.31,1589.7,167.05,24.96,118.27,2.45,17.56,49.41868577290772,74.81711926623062,125056374,0.24729101431188166,0.40559638631089767,8.08304712433245,0.1756367395655013,0.3630263159524898,0.025013855996759666,0.5944036136891023,0.4434901024547597,0.26708290774527016,0.25259043411430876,제조업
704,(주)코미팜,41960,17-Dec,33.65,-14.18,-0.38,1.97,1.72,25.0,-0.11,1.82,5.93,0.48,6.68,2.73,0.24,2.46,-2.64,31.65,-5.24,2.9,3.16,0.51,68.35,39.11,148.54,1838.6,115.57,11.74,76.4,0.79,-3.47,-124.59536040610804,-2384.242061904616,36641053,-0.0010023478718607498,0.2811313921770195,8.173968031866364,-0.03474401424666323,0.18545981045305,0.029168075849329334,0.7188686078229806,0.6406869842752373,0.3205656780660752,-0.026501225948928404,제조업
707,(주)코스나인,82660,17-Dec,168.26,-16.05,-8.06,1.12,1.72,26.94,-5.44,1.17,-1.41,1.14,12.21,-0.52,0.97,13.27,-11.02,-0.11,-45.34,4.89,4.71,2.35,100.11,195.81,103.07,303.99,62.47,1.75,1.94,1.49,-15.64,-693.869481414426,-354.8839940685254,184419003,-0.07402215047447191,0.6619439950085766,8.258543164215991,-0.15638955506768965,0.011031370568436075,0.020766730773347487,0.3380560049914234,0.4137135460422703,0.07484145763438489,-0.10078645928413198,제조업
708,(주)코스메카코리아,241710,17-Dec,30.59,5.45,5.6,4.07,19.74,1.42,113.01,-0.19,98.97,4.91,68.29,25.4,1.24,-10.72,10.38,21.35,9.1,5.85,11.9,4.0,78.65,33.13,260.8,4249.76,216.42,36.95,110.02,4.81,6.76,-16.274330978778384,-13.650804164229587,182327850,0.07474638053302726,0.24884764774262988,8.179147404620613,0.06755466778851474,0.2545882617021379,0.002566466823021682,0.7511523522573701,0.40072127181754436,0.15321882531933548,0.274129021058872,제조업
711,(주)코아시아,45970,17-Dec,82.9,0.48,1.72,6.99,16.45,37.34,2.97,1.16,68.34,8.96,48.68,24.14,1.29,4.91,7.12,16.91,3.86,11.35,11.81,3.49,83.09,119.55,124.15,1156.81,96.59,9.12,45.03,2.34,0.62,24.02901085860242,206.92250730591945,424250341,0.05121377520044779,0.544523803894196,8.519978418614002,0.006161547992189122,0.17005047378345217,0.031207310778998038,0.45547619308570225,0.5312044422363205,0.1294174257363767,-0.10024177515519117,제조업
713,(주)코엔텍,29960,17-Dec,11.38,26.22,12.23,41.77,54.23,15.56,43.15,-0.61,48.53,14.81,2.45,23.71,0.38,46.58,11.18,39.06,13.6,6.72,1385.89,0.69,60.94,37.58,524.5,502.19,524.24,35.1,328.51,1.35,9.83,20.101893158155452,9.103337503395224,61255105,0.11379603822900936,0.2731742725841758,8.237408608310112,0.09832220178689789,0.27164460689107206,0.009520130967061525,0.7268257274158242,0.566291977570198,0.08713481104962599,0.574601894957576,"수도, 하수 및 폐기물 처리, 원료 재생업"
714,(주)코원플레이,56000,17-Dec,12.06,0.59,0.0,-12.1,-153.9,0.0,0.92,-0.2,921.18,-16.77,4.38,22.03,1.39,0.0,0.0,43.24,0.92,10.15,6.94,49.6,56.76,12.23,820.16,281.29,634.18,77.39,153.2,12.72,0.82,2305.301005472827,4507.368200629308,30676039,0.00817467145960886,0.10899742839965539,7.3448935256543955,0.005553120316479723,0.16462508771544462,0.022173618772212102,0.8910025716003446,0.1186619687436075,0.4237239690561092,0.014880778858008412,정보통신업
715,(주)코이즈,121850,17-Dec,93.85,-35.96,-16.84,12.79,14.58,42.81,-14.45,1.23,-3.27,7.39,5.16,-1.51,0.52,-27.8,-16.07,-9.96,-36.26,5.85,4.01,1.18,109.96,102.64,80.73,428.0,55.34,-8.93,40.73,1.09,-18.87,-1048.663424345131,-733.5083395525627,26389826,-0.14968677535840574,0.506518968063238,7.659689690174971,-0.188672079984602,0.18863332480299191,0.021597182669842854,0.49348103193676196,0.6261524198252082,0.1857339264002726,0.1199846633379142,제조업
716,(주)코콤,15710,17-Dec,18.91,7.49,9.43,6.94,37.29,0.0,192.51,0.04,90.53,7.7,16.32,17.11,1.16,24.18,25.64,25.04,10.92,5.33,9.35,4.76,74.96,26.02,290.03,1166.96,219.95,28.51,50.6,5.68,8.7,43.64128187094504,48.541697052450814,143089164,0.10298128603286505,0.20646567122778756,8.110221535158267,0.08695068652459653,0.07591561736276274,0.002620834021697175,0.7935343287722124,0.5648790945220045,0.16166226954823776,0.6019811082392719,제조업
717,(주)코텍,52330,17-Dec,14.24,6.63,9.48,6.66,53.78,0.08,999999999.0,-0.44,125.03,7.22,42.05,18.69,1.13,13.11,9.91,20.87,8.61,4.23,5.88,7.28,79.13,15.51,667.11,3356.56,516.31,69.92,93.12,8.93,7.52,14.234128385365272,-42.48704455944614,327482316,0.11578586595350451,0.13425659327589298,8.479890986670414,0.0751604075106922,0.11480745073212045,0.0,0.865743406724107,0.1775548443848306,0.1065298744253415,0.6088980502897633,제조업
718,(주)코프라,126600,17-Dec,44.21,4.15,14.12,3.99,12.19,14.08,13.48,-0.37,48.62,3.78,17.47,11.13,1.01,20.66,3.59,14.98,6.01,3.62,6.48,4.12,85.02,44.99,246.38,929.56,190.19,44.64,31.66,3.33,4.19,-40.98319444196101,-54.6050298695265,134792885,0.06255412922422382,0.310284735640118,8.153183123774966,0.04186011568298182,0.09655110957250035,0.015284610009261927,0.6897152573321227,0.24871924533953266,0.08780315815630774,0.4474040212768223,제조업
719,(주)쿠첸,225650,17-Dec,72.34,-2.75,-0.64,2.59,13.45,0.0,-307.69,-0.12,49.05,5.81,44.41,12.37,2.24,-2.39,-12.97,38.91,-10.33,7.62,11.57,8.49,61.09,75.99,150.33,1124.74,100.68,20.69,19.49,5.53,-6.15,-185.6415981047344,-200.60657538073625,237263684,-0.07901764466808998,0.4317804542914679,8.02433187641749,-0.06150058160711536,0.0801299393894101,0.0006348556931164243,0.5682195457085321,0.3820874538178881,0.42443885344037735,0.015437497856637162,제조업
720,(주)큐로컴,40350,17-Dec,49.62,-214.11,6.56,-32.22,-9.7,28.47,-1.95,7.2,-5031.25,-3.47,0.26,-12.71,0.11,-65.86,-33.19,18.24,-26.97,5.97,16.26,61.29,81.76,55.7,46.52,143.14,44.83,-17.04,8.08,0.33,-23.8,-2.298161114928409,-17.43951882309788,12683664,-0.04581701203173256,0.35775113515608264,8.07081263655439,-0.2380343014822416,0.025765101095572295,0.06936460899080879,0.6422488648439173,0.8517534954012836,0.5945471277069465,-0.9065674002821379,정보통신업
721,(주)큐로홀딩스,51780,17-Dec,39.62,-258.33,-39.92,-42.24,-25.63,38.77,-6.27,1.5,-617.46,-11.83,0.51,-54.01,0.21,12.92,5.24,-0.7,-67.56,10.88,4.69,2.93,100.7,85.68,109.62,83.0,84.38,2.05,14.22,0.68,-54.28,56.36071698075976,-131.84409853673196,15357486,-0.09380524842871016,0.46145106499116767,7.739266466547502,-0.5428245782043155,0.030347796600765198,0.04839778964948468,0.5385489350088324,0.7660989986264829,0.4394187954981694,-1.4790279028329363,도매 및 소매업
723,(주)큐브엔터테인먼트,182360,17-Dec,36.1,-4.01,3.1,-9.47,-36.41,0.0,30.13,-0.29,559.09,-10.44,9.19,25.4,1.12,8.04,25.43,17.4,-5.93,7.65,0.0,21.05,82.6,40.21,289.4,594.12,289.4,48.76,136.09,4.61,-4.49,2800.9023859938325,81.10829654532688,24416090,0.009682305027671739,0.2867771569125085,7.345101735882656,-0.044901289971865606,0.3503880894819384,0.0013226157477535636,0.7132228430874915,0.2548986878104991,0.1653428947878223,-0.3522031762369324,정보통신업
724,(주)큐에스아이,66310,17-Dec,3.89,3.32,-0.9,12.36,113.75,0.0,999999999.0,-2.04,78.04,5.08,5.47,19.32,0.41,-13.96,2.76,25.0,1.43,4.97,3.06,1.52,75.0,4.68,1355.85,1269.96,1010.84,46.72,524.5,8.69,1.36,19.32669639941489,-47.03230786039283,22628424,0.01930384247696917,0.04469636893070668,7.74055551291313,0.013594943256421932,0.20317306359857462,0.0,0.9553036310692933,0.49561014040582885,0.20285349965158864,0.5622749896977569,제조업
725,(주)크레버스,96240,17-Dec,59.7,4.63,-2.27,12.34,29.36,23.93,10.45,0.28,238.29,12.49,42.3,44.95,1.0,-20.29,6.34,0.0,6.57,8.02,67.38,4.58,0.0,74.05,86.42,1699.61,81.88,-4.66,25.69,2.19,4.63,735.9778435567539,392.0320931089423,147363632,0.09488994708791038,0.42545118833899015,8.163181060956532,0.046322536738545535,0.08812649289249251,0.019849986952066866,0.5745488047931894,0.7035960732549211,0.9051532877528425,0.0713851707271511,교육 서비스업
726,(주)크린앤사이언스,45520,17-Dec,74.64,6.11,29.67,6.46,14.71,28.35,11.7,0.42,93.58,7.59,21.13,25.31,1.33,18.33,28.58,21.95,16.08,4.71,7.84,4.95,78.05,106.61,172.77,870.86,121.96,26.29,18.92,2.67,8.1,44.5318682509814,31.17096059148949,77107947,0.1082155132271688,0.5159853718780424,7.817381135423376,0.08103255703741791,0.06833322839283358,0.018632096450080973,0.48401462812195767,0.37585901539519007,0.13789408762238217,0.3388566398823489,제조업
727,(주)클라우드에어,36170,17-Dec,36.52,-5.16,37.52,23.03,14.58,15.75,4.83,-0.73,17.19,4.02,0.66,2.63,0.2,57.98,-6.07,29.12,-1.29,4.73,11.06,1.1,70.88,38.04,276.09,262.54,269.82,46.59,196.55,1.05,-1.04,34.95985795330252,-241.9009290903272,16593462,0.018019858354895186,0.275557488382082,7.978394099847575,-0.010414702885164127,0.5200333682334456,0.0193981922502077,0.724442511617918,0.2695225916260898,0.2019885301813449,-0.08706001309702742,제조업
728,(주)클래시스,214150,17-Dec,41.07,-14.71,0.0,24.65,30.62,33.02,85.8,0.21,16.97,13.61,5.77,8.51,0.55,0.0,0.0,69.31,-14.61,16.9,6.85,1.09,30.69,79.99,192.07,580.29,156.76,21.01,133.35,1.24,-8.12,0.0,0.0,34868166,0.3420578193329463,0.4444056987397137,7.800449843128014,-0.1623854598025434,0.30430002012472135,0.008970342293427132,0.5555943012602863,0.5617074287928667,0.3833359632393628,0.17561069963876355,제조업
729,(주)클리오,237880,17-Dec,56.2,4.1,-3.35,0.82,1.8,20.04,2.13,1.51,51.85,0.68,22.91,5.32,0.82,-7.74,0.05,60.74,5.55,10.44,8.7,7.53,39.26,61.02,225.43,1707.36,197.21,43.77,16.39,2.06,3.35,-57.68183472431654,-61.884752952705824,193680144,0.045862516194542235,0.3789763141466929,8.3673087164287,0.03347002260883292,0.05721562201035103,0.054193304718495566,0.6210236815609951,0.2132766567298499,0.5512479327772495,0.32423125679118875,제조업
730,(주)키이스트,54780,17-Dec,31.88,0.15,-3.94,20.61,78.7,0.98,14.39,0.0,359.32,20.58,13.71,12.67,0.98,-2.47,13.86,16.11,-2.22,15.19,4124.96,29.43,83.89,35.4,255.0,625.19,254.95,36.5,134.41,3.75,0.15,413.4957577842985,4337.644437057147,106170053,0.009068060792795051,0.2614690481962947,8.026655050093167,0.0014970282136195976,0.3164685430228303,0.002413473952804945,0.7385309518037053,0.39958692488248804,0.15181782945893416,-0.010466725827872942,정보통신업
731,(주)타이거일렉,219130,17-Dec,9.0,11.27,12.31,10.83,67.49,0.0,999999999.0,-0.35,91.12,8.06,10.59,34.7,0.79,14.73,19.44,21.96,10.02,4.42,6.43,1.78,78.04,13.57,654.11,1252.94,498.9,43.89,269.44,6.89,8.88,311.44150115220015,316.4816693521116,33444169,0.1103731470627286,0.11948214060297813,7.652485968680881,0.08875030773468977,0.21344052851365042,0.0,0.8805178816564515,0.4818388986693113,0.07947528910047069,0.5456165718426096,제조업
