회사명,거래소코드,회계년도,유동부채비율(IFRS연결),매출액순이익률(IFRS연결),총자본증가율(IFRS연결),순이익증가율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),금융비용 대 총비용비율(IFRS연결),설비투자효율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),자본금회전률(IFRS연결),총자본투자효율(IFRS연결),총자본회전률(IFRS연결),유동자산증가율(IFRS연결),매출액증가율(IFRS연결),매출액총이익률(IFRS연결),자기자본순이익률(IFRS연결),매출채권회전률(IFRS연결),재고자산회전률(IFRS연결),유형자산회전율(IFRS연결),매출원가 대 매출액비율(IFRS연결),부채비율(IFRS연결),유동비율(IFRS연결),자기자본배율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),현금비율(IFRS연결),타인자본회전률(IFRS연결),정상영업이익증가율(IFRS연결),총자본순이익률(IFRS연결)
(주)케이피에프,24880,19-Dec,126.41,2.02,1.76,-18.51,7.73,11.46,48.94,1.98,1.47,65.99,7,45.37,17.11,0.91,4.13,0.33,13.29,4.91,5.21,4.44,3.37,86.71,156.94,137.32,1854.73,95.63,18.36,14.03,1.46,2.82,1.85
(주)케이피엠테크,42040,19-Dec,40.21,-199.38,-18.6,-199.04,-47.3,-15.16,30.23,-1.9,5.43,-178.02,-5.17,1.93,-16.03,0.1,-11.64,-39.99,-3.02,-28.53,3.21,5.78,1.11,103.02,51.76,116.81,1131.69,108.89,4.45,24.87,0.3,0,-19.56
(주)케이피티유,54410,19-Dec,52.92,-3.15,-5.07,0,4.97,4.11,20.89,0.78,2.14,25.99,1.94,9.59,4.58,0.38,-20.72,2.16,12.56,-2.35,3.17,15.06,2.16,87.44,89.22,67.83,1299.95,58.97,-9,1.22,0.77,-48.11,-1.2
(주)케일럼,258610,19-Dec,19.64,-5.82,-9.8,-141.71,5.88,7.75,26.91,0.52,3.48,9.91,2.48,4.8,4.99,0.4,-24.5,-12.97,16.98,-4.14,4.56,64.29,0.86,83.02,46.9,358.81,684.38,352.19,34.6,49.65,0.92,-72.78,-2.32
(주)켐온,217600,19-Dec,14.5,9.23,5.06,128.62,22.71,63.32,0.54,93.07,-0.87,61,10.64,3.27,30.78,0.48,3.75,7.52,22.19,5.42,5.16,1205.47,0.88,77.81,20.21,341.22,581.28,340.91,29.09,48.57,2.63,204.38,4.43
(주)켐트로닉스,89010,19-Dec,147.86,4.11,27,1413.08,6.9,14.3,45.12,4.57,1.39,65.13,9.47,57.05,25.01,1.54,25.21,19.6,17.06,18.5,8.73,9.24,3.72,82.94,195.99,93.76,1323.69,64.19,-3.12,22.5,2.32,180.05,6.31
(주)켐트로스,220260,19-Dec,37.35,0.65,4.9,-94.85,10.41,19.37,18.91,7,0.32,38.64,6.69,17.38,13.92,0.66,-38.14,-1.49,14.46,0.7,5.28,7.51,1.26,85.54,52.81,127.04,1692.17,92.02,6.61,27.29,1.66,-32.93,0.43
(주)코너스톤네트웍스,33110,19-Dec,98.84,-383.08,47.28,0,-59.02,-18.59,35.08,-4.02,2.57,-565.07,-10.06,0.25,-48.48,0.2,-2.76,52.83,-1.62,-162.33,2.17,2.98,3.05,101.62,117.82,95.58,57.5,84.34,-2,6.09,0.39,0,-77.76
(주)코다코,46070,19-Dec,253.15,-10.49,-16.13,0,6.36,4.74,73.83,-0.78,5.35,19.46,4.3,11.44,13.62,0.62,-28.05,-13.64,7.52,-41.58,6.25,5.92,0.92,92.48,986.44,103.43,150.39,56.01,0.8,2.46,0.74,0,-6.48
(주)코데즈컴바인,47770,19-Dec,34.5,19.28,11.22,96.46,11.2,13.72,14.95,11.91,0.92,277.9,5.6,1.89,13.1,0.53,120.16,22.06,60.69,17.88,13.25,9.13,14.67,39.31,68.96,170.46,219.81,142.11,14.39,52.45,1.23,-6.08,10.15
(주)코디,80530,19-Dec,37.93,-14.29,-7.35,0,-4.68,-4.8,47.34,0.01,6.96,24.79,-3.04,7.28,8.26,0.62,53.25,143.31,15.14,-22.58,7.32,13.63,1.52,84.86,172.61,321.4,370.35,280.91,30.8,70.92,1,0,-8.93
(주)코디엠,224060,19-Dec,65.79,51.42,24.62,0,-3.97,-0.91,30.69,-4.32,0.96,227.59,-0.4,0.82,11.07,0.11,-44.57,-67.78,15.93,9.95,2.6,3.22,1.74,84.07,78.37,53.18,448.26,41.15,-17.27,16.66,0.27,0,5.75
(주)코렌텍,104540,19-Dec,92.37,6.23,-2.31,0,11.34,13.88,28.61,3.67,2.18,131.61,7.26,7.83,23.7,0.63,-6.16,20.31,62.23,9.28,2.75,2.46,2.78,37.77,109.69,132.43,565.56,73.3,14.29,14.94,1.1,0,3.94
(주)코리아나화장품,27050,19-Dec,32,0.44,-0.26,-65.82,4.95,12.97,14.12,4.17,0.19,33.19,4.75,5.86,16.29,0.96,0.46,1.27,45.33,0.76,10.65,7.8,1.91,54.67,57.71,153.87,390.67,87.47,10.93,41.93,2.61,50,0.42
(주)코리아센터,290510,19-Dec,52.6,2.79,30.36,34.41,4.19,7.19,27.04,2.22,1.68,124.2,3.06,109.09,20.55,0.83,68.87,32.6,37.55,3.75,10.09,15.44,4.62,62.45,74.05,118.36,7835.43,103.13,5.55,61.31,1.82,11.69,2.3
(주)코리아에스이,101670,19-Dec,5.21,-16.14,-8.82,0,-3.5,-15.62,0,999999999,-1.16,-17.11,-1.31,3.51,-6.99,0.36,-6.29,-7.16,11.21,-2.17,5.7,1.57,0.86,88.79,9.14,1209.8,800.13,700.19,52.95,479.9,3.77,0,-5.75
(주)코맥스,36690,19-Dec,52.13,2.73,4.49,27.36,1.52,5.37,5.91,28.91,0.05,86.93,1.98,19.85,19.98,1.33,8.84,-0.9,20,5.68,3.98,5.03,5.6,80,58.27,212.04,951.73,127.6,36.9,19.72,3.59,16.83,3.62
(주)코메론,49430,19-Dec,5.87,21.47,7.88,16.84,21.27,106.55,1.71,104.68,-5.97,134.05,9.21,14.73,18.1,0.45,6.16,-3.08,40.5,10.64,7.69,4.42,3.11,59.5,9.47,1246.17,3105.1,1072.87,61.5,310.27,4.86,11.99,9.65
(주)코미코,183300,19-Dec,63.89,13.15,25.51,-25.23,19.8,20.21,44.64,6.35,2.78,80.4,11.76,39.54,35,0.66,2.43,4.14,46.36,21.04,8.18,20.9,1.34,53.64,139.15,153.55,2636.95,142.6,14.31,75.01,1.15,-14.9,8.7
(주)코미팜,41960,19-Dec,40.75,-65.56,-10.19,0,-1.5,-1.08,32.55,-2.85,3,-0.21,-0.42,5.95,-0.11,0.27,-3.76,1.42,32.17,-25.64,3.05,2.79,0.49,67.83,64.96,151.15,1146.29,111.62,12.63,60.83,0.78,0,-17.52
(주)코세스,89890,19-Dec,50.89,9.52,-7.33,-31.83,5.09,12.4,30.13,10.05,1.21,63.34,6.18,7.78,36.95,1.17,-20.31,0.1,20.72,25.95,6.15,9.44,2.09,79.28,99.33,122.54,321.55,88.71,5.75,2.05,2.04,-29.63,11.12
(주)코센,9730,19-Dec,2422.13,-97.42,51.51,0,-6.8,-4.89,75.88,-0.46,13.88,-426.45,-4.7,2.08,-49.58,0.83,0.02,6.57,9.32,-447.99,4.85,5.05,6.45,90.68,2526.43,42.03,9.12,26.38,-53.46,1.73,1.02,0,-81.25
(주)코스나인,82660,19-Dec,243.43,-157.46,-12.51,0,-14.39,-6.9,55.49,-1.17,10.73,17.04,-5.1,1.16,1.19,0.33,-80.75,133.27,6.76,-210.06,2.16,12.44,10.07,93.24,282.97,31.45,127.89,22.49,-43.57,0.79,0.44,0,-52.06
(주)코스메카코리아,241710,19-Dec,63.73,1.16,11.39,-45.77,4.35,8.46,31.96,2.34,1.01,61.48,4.3,64.98,22.89,1.04,13.07,14.42,18.35,3.85,6.38,7.19,2.46,81.65,103.53,126.01,2391.67,81.18,8.14,14.18,2.16,-15.87,1.21
(주)코스온,69110,19-Dec,92.71,-4.73,8.36,0,9.75,8.07,42.16,0.13,3.23,36.15,4.44,9.84,6.72,0.47,-26.4,-0.97,18,-4.95,3.83,3.79,1.24,82,122.33,95.55,953,69.97,-1.86,12.53,0.91,-83.08,-2.24
(주)코썬바이오,204990,19-Dec,176.77,-1859.15,-77.38,0,-164.53,-44.83,37.73,-104.45,0.48,-752.6,-30.05,0.17,-314.34,0.07,-83.9,-71.74,-108.06,-170.24,0.19,1.62,0.42,208.06,203.18,60.11,30.48,49.32,-23.26,6.04,0.26,0,-125.28
(주)코아시아,45970,19-Dec,102.79,2.8,-0.36,0,5.79,13.81,32.81,3.74,1.12,67.36,7.79,39.09,27.26,1.34,-0.77,15.99,13.61,5.82,12.79,13.02,3.5,86.39,129.23,91.37,948.65,64.8,-3.87,25.87,2.35,310.08,3.76
(주)코아시아옵틱스,196450,19-Dec,44.84,6.62,99.07,0,6.74,15.01,21.58,1.23,1.96,68.64,5.08,3.85,38.38,1,131.22,851.55,23.68,10.08,16.46,17.3,2.42,76.32,51.24,105,277.76,78.21,1.48,27.74,3.02,0,6.65
(주)코엔텍,29960,19-Dec,11.14,33.93,1.49,-33.43,58.37,91.38,11.34,75.88,-3.5,75.43,20.94,2.84,26.16,0.36,4.15,10.68,45.82,16,8.54,1688.08,0.97,54.18,29.73,694.42,611.22,694.2,51.05,203.17,1.55,2.88,12.26
(주)코원플레이,56000,19-Dec,16.74,-17,-5.27,0,1.89,9.89,7.25,-28.51,-0.53,-15.63,1.77,2.81,-0.2,0.91,-7.92,-23.02,30.22,-17.92,14.35,7.01,48.9,69.78,21.81,642.23,245.78,584.9,74.51,196.86,6.7,0,-15.48
(주)코윈테크,282880,19-Dec,11.41,18.81,0,0,9.21,71.07,0.05,130.85,-0.1,134.56,7.29,19.98,27.99,0.79,0,0,29.89,16.57,2.71,449.75,3.75,70.11,11.42,756.02,2268.27,754.3,67.2,139.97,7.71,0,14.87
(주)코이즈,121850,19-Dec,96.02,-2.8,-11.52,0,-7.97,-12.36,37.24,-2.76,2.35,37.02,-6.88,5.47,19.92,0.81,20.34,85.22,11.04,-5.89,12.11,6.69,1.51,88.96,125.42,102.35,236.59,70.26,1,28.79,1.32,0,-2.27
(주)코콤,15710,19-Dec,18.63,6.14,-0.13,-40.77,11.2,50.77,0,192.48,-0.12,88.68,10.17,15.28,17.95,0.91,-0.62,-18.16,28.33,7.12,4.27,10.43,4.33,71.67,25.06,336.55,1344.95,286.23,35.24,98.03,4.18,-22.41,5.57
(주)코텍,52330,19-Dec,9.9,10.78,0,0,26.09,211.69,0,999999999,-1.2,96.63,21.07,36.63,19.51,0.81,0,0,24.93,9.68,6.02,4.85,3.54,75.07,11.06,768.99,4082.49,582.34,59.65,306.82,8.12,0,8.71
(주)코퍼스코리아,322780,19-Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)코프라,126600,19-Dec,42.03,4.9,-6.55,85.06,2.4,9.27,9.09,17.47,0.02,65.87,2.8,17.32,15.08,1.13,-6.92,13.34,13.22,8.5,3.4,4.74,4.94,86.78,43.35,258.7,1033.47,185.15,46.54,48.6,3.24,44.41,5.54
(주)큐로컴,40350,19-Dec,137.63,-164.07,2.72,0,-58.35,-14.88,35.08,-4.57,6.48,-255.76,-9.09,0.28,-9.68,0.16,-46.92,8.17,32.83,-33.25,21.25,16.83,2.45,67.17,156.94,9.55,86.03,7.99,-48.45,1.9,0.33,0,-25.91
(주)큐로홀딩스,51780,19-Dec,67.81,-35.43,-4.64,0,-3.04,-3.26,43.12,0.28,8.19,3.55,-1.59,0.73,0.92,0.51,-34.44,2.12,26.48,-34.12,7.84,6.33,3.06,73.52,95.16,82.65,55.23,57.41,-6.03,5.84,0.97,0,-18.09
(주)큐리언트,115180,19-Dec,14.35,0,-52.51,0,0,-602.94,3.79,-2208.97,-2.56,-53897.76,-92.15,0,-95.74,0,-55.37,0,0,-79.94,0,0,0,0,18.04,758.04,357.14,758.04,80.02,149.65,0,0,-71.25
(주)큐브엔터테인먼트,182360,19-Dec,52.73,3.31,11.01,-10.45,11.73,24.32,16.29,5.79,-0.16,169.42,10.93,11.23,30.51,0.98,-15.95,-13.44,15.28,5.75,11.24,0,8.98,84.72,81.67,168.58,662.9,168.58,19.91,76.06,2.25,-50.24,3.24
(주)큐에스아이,66310,19-Dec,6.41,4.87,8.23,0,14.11,80.6,0.82,19.66,-2.49,85.42,5.47,5.48,18.88,0.4,26.9,20.48,24.31,2.08,5.14,3.33,1.71,75.69,7.29,829.71,1316.51,641.02,43.61,324.8,6.97,0,1.96
(주)크레버스,96240,19-Dec,92.13,6.4,16.28,10.17,21.16,34.98,31.78,12.41,0.66,133.86,19.15,45.6,42.43,0.97,26.85,14.59,0,12.06,10.95,83.61,2.99,0,120.95,72.21,1713.74,69.69,-11.59,36.47,1.91,43.53,6.23
(주)크리스에프앤씨,110790,19-Dec,26.3,9.57,1.91,-26.53,9.5,40.9,7.7,58.13,0,86.19,8.89,22.15,21.66,0.94,-2.77,0.61,66.19,11.77,19.33,2.51,3.91,33.81,27.78,323.33,1852.32,136.36,45.97,86.6,4.07,-13.51,9.04
(주)크린앤사이언스,45520,19-Dec,95.71,6.86,42.54,18.46,5.3,8.51,38.81,14.01,0.28,76.55,5.41,32.42,21.51,1.2,21.02,24.23,20.02,20.57,4.5,6.53,3.23,79.98,174.6,149.95,1156.78,99.22,17.41,7.49,2,34.07,8.23
(주)클라우드에어,36170,19-Dec,12.12,-102.11,-8.26,0,12.72,12.31,7.99,0,6.22,-23.9,1.68,0.39,-3.14,0.13,-36.09,-6.41,21.28,-16.79,5.64,8.86,0.98,78.72,15.78,507.3,225.77,492.85,42.63,163.88,0.54,-101.33,-12.89
(주)클래시스,214150,19-Dec,28.99,41.16,50.19,124.69,33.91,106.88,8.69,152.13,0.3,112.23,24.21,12.84,50.41,0.86,116.72,70.87,78.77,48.06,34.93,11.09,1.67,21.23,29.28,226.18,1365.92,191.96,28.3,133.31,3.22,138.66,35.28
(주)클리오,237880,19-Dec,52.43,1.18,25.5,195.48,20.38,55.84,12.27,16.75,-0.22,90.56,21.56,29.51,17.22,1.18,19.63,33.62,54.6,2.05,11.04,9.38,6.02,45.4,62.87,184.65,1712.61,153.5,27.25,33.78,3.61,0,1.38
(주)키이스트,54780,19-Dec,31.47,-10.69,5.65,0,22.31,55.43,13.72,-4.99,-0.07,879.02,20.64,11.76,26.75,0.95,19.7,-3.36,14.31,-17.44,20.05,895.2,30.83,85.69,59.32,282.99,510.36,282.87,36.15,60.66,3.03,0,-10.16
(주)타이거일렉,219130,19-Dec,34.15,4.6,28.87,-25.74,10.82,22.57,19.88,29.7,-0.23,72.82,6.28,11.11,24.24,0.65,26.53,3.9,12.15,3.77,4.83,5.87,1.42,87.85,38.52,186.81,1382.9,147.72,21.4,88.03,3.2,-38.12,3
(주)탑엔지니어링,65130,19-Dec,57.29,5.04,7.02,115.3,3.64,21.38,14.98,32.04,0.07,118.44,7.98,156.88,34.29,2.27,10.55,42.32,12.37,18.76,9.29,11.51,7.1,87.63,59.6,160.47,2550.95,107.47,21.71,24.79,5.49,108.26,11.41
(주)탑코미디어,134580,19-Dec,20.33,-13.34,-23.56,0,-9.82,-63.36,0.51,-445.61,-0.17,-1432.72,-10.77,5.77,-1.26,0.95,-23.28,-27.13,19.74,-16.19,1.89,3.45,719.97,80.26,20.48,587.45,436.15,409.26,82.24,122.9,4.38,0,-12.68
(주)태광,23160,19-Dec,6.74,3.9,3.83,-26.08,-6.54,-27.78,0.25,27.32,-0.85,24.02,-2.59,14.32,7.77,0.4,2.42,19.61,11.68,1.75,2.69,1.3,1.16,88.32,10.29,968.95,3230.62,401.04,53.11,44.32,4.89,-28.67,1.58
(주)태성,323280,19-Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)태양,53620,19-Dec,12.98,5.19,1.87,299.84,8.75,42.58,1.87,46.4,-0.19,31.73,6.61,32.98,16.83,0.76,11.8,3.73,15.11,4.75,9.43,17.66,1.38,84.89,18.38,345.2,3687.03,310.98,26.89,133.94,4.61,0,3.96
(주)태웅,44490,19-Dec,23.52,-9.04,-3.62,0,-9.16,-8.06,28.71,-3.67,1,6.2,-3.45,37.39,3.45,0.37,-1.74,29.18,1.94,-5.77,3.46,2.33,0.65,98.06,74.81,296.3,5680.24,182.79,26.41,14.36,0.88,0,-3.34
(주)태웅로직스,124560,19-Dec,110.23,3.34,31.98,30.35,4.06,25.13,11.18,16.33,0.3,577.6,13.28,175.24,34.56,3.72,34.08,17.27,13.3,30.62,9.43,0,60.65,86.7,112.03,161.84,2336.9,161.84,32.15,29.62,6.28,28.17,12.43
(주)테라젠이텍스,66700,19-Dec,49.72,31.84,38.25,0,-6.72,-9.64,19.46,1.24,1.76,190.6,-3.84,8.92,37.03,0.66,4.84,17.54,27.31,40.27,2.18,6.88,2.97,72.69,66.18,152.36,875.68,122.7,15.67,13.69,1.53,0,21.13
(주)테스,95610,19-Dec,14.34,5.47,2.51,-77,19.64,106.21,4.12,263.69,-0.58,129.93,14.13,18.05,15.58,0.73,7.14,-37.86,16.52,4.56,10.15,3.03,5.62,83.48,15.35,592.01,2174.39,429.91,61.18,190.26,5.72,-79.68,3.98
(주)테크윙,89030,19-Dec,63.72,6.06,12.92,-45.92,16.07,15.75,36.52,5.09,2.07,36.4,7.92,19.46,17.65,0.52,14.21,-3.53,34.41,6.41,3.16,3.07,1.07,65.59,101.16,140.91,1803.4,90.52,12.96,12.72,1.03,-2.76,3.17
(주)텔레칩스,54450,19-Dec,29.49,6.29,12.91,-9.79,16.46,41.24,0.45,203.02,-0.59,887.52,13.97,19.58,31.26,0.9,8.54,4.83,44.54,8.32,9.97,6.05,6.72,55.46,51.24,264.47,1524.87,195.49,32.07,35.42,2.82,-6.24,5.66
(주)텔레필드,91440,19-Dec,109.68,8.65,17.76,0,-4.34,-7.91,30.02,4.92,1.98,494.01,-4.21,12.43,28.1,1.05,25.33,87.06,32.28,19.28,4.5,2.84,16.59,67.72,113.91,145.1,594.17,72.39,23.12,16.46,1.95,0,9.08
(주)텔콘알에프제약,200230,19-Dec,12.91,-97.12,-28.77,0,-3.74,-12.95,9.4,1.63,1.98,-689.22,-1.64,6.75,-30.85,0.36,27.2,-1.94,26.77,-41.23,4.66,13.04,8.99,73.23,14.46,223.19,1311.66,194.5,13.89,107.7,2.65,0,-35.31
(주)토박스코리아,215480,19-Dec,13.06,0.54,14.97,0,-3.43,-10.32,24.32,1.73,1.53,45.82,-3.02,7.22,1.42,0.94,15.5,16.39,53.96,0.76,11.43,2.76,27.78,46.04,41.44,1004.74,555.06,613.9,83.54,44.17,2.84,0,0.51
(주)토비스,51360,19-Dec,43.88,5.27,-4.02,12.34,4.88,23.47,13.58,20.46,0.27,130.05,7.27,50.11,32.35,1.46,-2.92,-2.63,19.68,11.88,5,6.22,5.49,80.32,44.87,213.57,2321.19,137.82,34.4,24.45,4.13,7.54,7.69
(주)토탈소프트뱅크,45340,19-Dec,34.51,21.81,4.88,-8.03,8.12,9.47,15.45,25.5,0.38,90.99,4.49,2.76,39.07,0.57,14.12,1.61,47.11,25.64,5.49,141.82,1.28,52.89,90.19,286.92,262.52,284.21,33.92,165.26,1.09,24.41,12.35
(주)톱텍,108230,19-Dec,31.32,0.13,14.82,-81.48,-13.24,-20.28,9.63,-1.75,0.24,42.28,-4.91,9.02,10.1,0.4,-3.4,-45.87,12.61,1.09,5.3,4.05,1.37,87.39,31.93,256.97,1802.41,200.72,37.26,137.56,2.11,-179.79,0.05
(주)투비소프트,79970,19-Dec,78.68,-52.64,-18.52,0,-4.13,-4.38,30.48,-6.45,1.87,359.85,-1.96,3.19,10.48,0.42,-13.26,-24.37,42.58,-37.84,3.8,28.21,15.68,57.42,80.54,113.69,355.55,111.5,5.97,18.15,0.97,0,-22.37
(주)트루윈,105550,19-Dec,100.73,-10.75,7.34,0,1.25,1.17,47.8,-2.19,4.14,37.24,0.66,5.14,16.41,0.54,50.49,-12.15,8.83,-13.56,4.89,7.77,1.04,91.17,126.46,77.89,414.94,60.13,-9.83,13.9,0.96,0,-5.85
(주)특수건설,26150,19-Dec,70.56,0.41,16.43,10.53,3.86,8.69,18.25,0.65,0.58,336.93,4.33,25.59,47.46,1.21,-3.66,3.76,6.51,0.91,43.38,19.24,8.13,93.49,99.06,170.03,1137.9,153.59,24.83,40.54,2.61,-20.12,0.49
(주)티라유텍,322180,19-Dec,15.27,9.17,0,0,6.75,30.33,7.38,8.71,0.81,398.55,5.54,52.52,42.75,0.82,0,0,24.23,9.2,8.39,63.84,7.65,75.77,22.33,512.35,5232.8,502.05,51.46,121.39,4.49,0,7.52
(주)티로보틱스,117730,19-Dec,79.26,-6.54,26.13,0,3.6,3.88,40.37,-2.84,2.01,46.92,2.37,18.78,14.12,0.74,-5.49,-22.5,17.88,-10.37,5.82,4.35,2.67,82.12,157.76,171.07,1065.35,122.98,21.85,68.98,1.33,0,-4.81
(주)티비씨,33830,19-Dec,8.8,11.3,4.23,64.6,2.42,10.8,0,521.2,-3.39,127.85,0.98,0.99,21.11,0.41,3.69,21.36,26.59,5.13,3.61,21548.62,2.04,73.41,9.99,919.06,221.32,919.04,65.55,15.27,4.64,104.07,4.67
(주)티사이언티픽,57680,19-Dec,43.02,68.79,10.84,126.18,43.42,14.07,10.13,3.91,4.91,2059.91,4.28,0.41,6.4,0.1,-69.79,47.5,53.4,12.32,1.31,3955.97,31.57,46.6,43.72,58.69,268.11,58.69,-12.36,16.91,0.25,0,7.13
(주)티씨케이,64760,19-Dec,13.5,27.33,17.15,-0.06,22.12,124.68,0.15,5311.6,-1.38,124.64,15.11,29.36,37.02,0.74,7.62,0.5,43.56,23.15,8.04,5.67,2.13,56.44,13.79,520.76,3776.58,404.19,49.93,93.09,5.67,0.16,20.14
(주)티앤알바이오팹,246710,19-Dec,3.63,-485.66,-12.91,0,-420.86,-232.44,4.15,-149.08,-5.43,-566.56,-20,0.31,-12.12,0.04,-24.1,32.11,47.3,-22.72,7.96,3.16,2.31,52.7,9.41,2543.32,593.15,2496.13,81.13,525.13,0.81,0,-21.48
(주)티에스넥스젠,43220,19-Dec,53.88,2.17,13.81,0,-5.64,-8.37,30.44,1.19,5.84,51.66,-3.8,1.21,19.78,0.72,24.28,7.93,24.97,3.56,3.59,8.61,1.79,75.03,83.01,162.09,84.96,136.27,18.28,54.96,1.27,0,1.55
(주)티에스이,131290,19-Dec,28.84,8.35,14.85,28.58,10,27.84,11.61,33.85,-0.04,112.61,7.26,34.62,35.23,0.78,17.96,3.83,27.22,10.33,3.91,8.13,2.13,72.78,35.3,236.72,2972.35,187.71,29.14,47.09,3.19,39.3,6.49
(주)티에스트릴리온,317240,19-Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)티엘아이,62860,19-Dec,5.05,2.59,2.19,0,6.17,51.79,0.12,35.2,-0.98,29.37,3.25,8.5,10.57,0.53,-7.49,-13.43,26.03,2,18.06,8.3,1.42,73.97,6.69,777.39,1443.84,666.51,32.1,259.45,5.88,0,1.38
(주)티움바이오,321550,19-Dec,1.04,-637.15,0,0,-399.87,-464.43,0.13,-408.77,-10.28,-664.62,-4.76,0.09,-6.11,0.01,0,0,0,-7.67,0,0,1.3,0,1.04,9437.54,788.57,9437.54,95.74,300.85,1.16,0,-7.59
(주)티케이케미칼,104480,19-Dec,114.48,1.53,0,0,0.04,0.06,42.21,1.11,1.17,49.36,0.03,13.66,10.85,0.91,0,0,6,3.49,11.29,5.84,3.93,94,150.37,68.78,597.79,34.57,-14.28,2.79,1.52,0,1.4
(주)티티씨디펜스,309900,19-Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)티플랙스,81150,19-Dec,36.41,1.69,14.09,5.37,2.62,6.39,23.68,3.33,0.86,13.06,2.27,10.81,6.81,0.92,4.92,7.85,6.98,2.44,3.88,4.27,1.83,93.02,55,199.27,807.99,109.17,23.32,8.93,2.54,12.25,1.56
(주)티피씨,130740,19-Dec,63.46,-3.37,-4.74,-184.88,4.62,6.32,36.96,0.24,1.95,28.8,3.04,17.13,13.19,0.64,-8.76,7.97,18.86,-3.81,5.75,5.43,1.41,81.14,92.72,130.88,1134.15,97.4,10.17,19.64,1.31,-52.18,-2.17
(주)티피씨메카트로닉스,48770,19-Dec,221.65,-4.02,-4.07,-199.64,1.08,1.36,37.25,0.07,1.94,64.44,1.01,15.36,18.62,0.92,-7.57,-3.38,16.06,-14.31,3.77,5.28,3.19,83.94,289.92,112.08,406,80.5,6.87,11.69,1.24,-94.48,-3.68
(주)파나진,46210,19-Dec,2.42,44.09,-9.51,0,13,65.32,0.11,-247.52,-2.27,78.88,4.74,0.5,30.46,0.35,-23.58,3.2,64.18,19.2,2.77,6.55,0.93,35.82,7.83,2069.07,125.74,1814.01,44.18,493.87,1.7,0,15.28
(주)파라다이스,34230,19-Dec,39.42,0.69,10.14,0,13.44,7.05,38.72,1,4.71,19.62,3.79,20.82,12.39,0.3,62.48,24.35,14.25,1.19,36.5,152.57,0.44,85.75,116.33,84.15,2692.33,83.17,-2.89,35.04,0.58,2054.2,0.2
(주)파라텍,33540,19-Dec,100.51,-23.4,-16.19,-8718.92,0.2,0.37,28.44,-29,0.16,203.74,0.21,14.97,38.67,0.93,-46.7,-33.77,-20.23,-42.64,5.63,9.84,6.15,120.23,132.78,110.7,627.78,84.18,4.62,1.9,1.89,0,-21.86
(주)파루,43200,19-Dec,40.49,0.41,39.54,0,-17.9,-43.09,17.91,0.87,-0.18,37.47,-14.05,3.24,12.35,0.91,107.53,46.19,22.47,1.12,5.98,11.73,2.06,77.53,48.4,156.99,253.43,120.32,15.55,31.55,2.87,0,0.37
(주)파마리서치,214450,19-Dec,8.14,17.71,4.55,15.68,14.59,29.49,7.76,8.14,0.2,65.64,4.53,17.64,15.65,0.32,-1.23,30.48,59.74,8.2,4.65,6.4,1.2,40.26,18.17,561.98,4376.34,487.06,31.82,106.18,2.08,119,5.62
(주)파멥신,208340,19-Dec,3.87,0,131.2,0,0,-7,33.84,-2.38,12.36,-104.33,-4.06,0,-1.7,0,103.25,0,0,-15.25,0,0,0,0,138.03,5190.04,1961.66,5190.04,82.76,1761.65,0,0,-8.79
(주)파버나인,177830,19-Dec,143.27,-12.14,3.43,0,0.01,0.01,48.74,-1.54,2.5,25.29,0.01,18.9,15.17,0.83,14.97,-7.81,6.25,-24.61,11.39,9.44,1.3,93.75,180.36,56.49,817.75,36.95,-22.24,8.23,1.4,0,-10.05
(주)파세코,37070,19-Dec,40.93,4.79,9.71,81.96,6.36,32.24,10.07,41.02,0.06,53.35,10.3,25.77,26.35,1.69,17.66,20.75,19.25,11.86,9.7,9.94,3.28,80.75,46.94,170.75,1083.1,114.03,19.71,46.7,5.37,103.01,8.12
(주)파수,150900,19-Dec,137.2,-12.73,2.86,0,5.3,6.1,35.21,-4.71,1.71,1077.35,3.97,7.39,32.41,0.76,3.04,9.68,49.29,-24.65,1.98,0,31.57,50.71,186.12,118.31,333.56,118.31,8.78,38.99,1.28,0,-9.65
(주)파워넷,37030,19-Dec,85.29,4.21,28.77,19.56,2.62,6.32,30.07,2.99,1.03,183.86,3.16,10.7,19.92,1.36,-27.14,9.99,14.71,10.78,8.27,10.65,12.38,85.29,100.12,105.39,442.19,78.15,2.3,26.19,2.91,85.91,5.74
